relationship_id,source_entity_id,target_entity_id,relationship_type,ground_truth_status
REL_006306,PERSON_0329,PERSON_0955,CO_LOCATED,UNKNOWN
REL_006307,PERSON_1342,PERSON_0203,CO_LOCATED,UNKNOWN
REL_006308,PERSON_0302,PERSON_1265,CO_LOCATED,UNKNOWN
REL_006309,PERSON_0872,PERSON_1248,CO_LOCATED,UNKNOWN
REL_006310,PERSON_1398,PERSON_1349,CO_LOCATED,UNKNOWN
REL_006311,PERSON_0732,PERSON_1211,CO_LOCATED,UNKNOWN
REL_006312,PERSON_1469,PERSON_1170,CO_LOCATED,UNKNOWN
REL_006313,PERSON_1336,PERSON_1026,CO_LOCATED,UNKNOWN
REL_006314,PERSON_0564,PERSON_1499,CO_LOCATED,UNKNOWN
REL_006315,PERSON_0208,PERSON_0554,CO_LOCATED,UNKNOWN
REL_006316,PERSON_0023,PERSON_0428,CO_LOCATED,UNKNOWN
REL_006317,PERSON_1313,PERSON_0041,CO_LOCATED,UNKNOWN
REL_006318,PERSON_0296,PERSON_0500,CO_LOCATED,UNKNOWN
REL_006319,PERSON_0117,PERSON_0301,CO_LOCATED,UNKNOWN
REL_006320,PERSON_0920,PERSON_0951,CO_LOCATED,UNKNOWN
REL_006321,PERSON_0573,PERSON_0633,CO_LOCATED,UNKNOWN
REL_006322,PERSON_1102,PERSON_1418,CO_LOCATED,UNKNOWN
REL_006323,PERSON_1412,PERSON_0974,CO_LOCATED,UNKNOWN
REL_006324,PERSON_0354,PERSON_0608,CO_LOCATED,UNKNOWN
REL_006325,PERSON_1404,PERSON_0657,CO_LOCATED,UNKNOWN
REL_006326,PERSON_0661,PERSON_0941,CO_LOCATED,UNKNOWN
REL_006327,PERSON_1245,PERSON_0516,CO_LOCATED,UNKNOWN
REL_006328,PERSON_0814,PERSON_0660,CO_LOCATED,UNKNOWN
REL_006329,PERSON_0063,PERSON_0577,CO_LOCATED,UNKNOWN
REL_006330,PERSON_0308,PERSON_0748,CO_LOCATED,UNKNOWN
REL_006331,PERSON_0605,PERSON_0736,CO_LOCATED,UNKNOWN
REL_006332,PERSON_0501,PERSON_0578,CO_LOCATED,UNKNOWN
REL_006333,PERSON_1452,PERSON_1047,CO_LOCATED,UNKNOWN
REL_006334,PERSON_0990,PERSON_1236,CO_LOCATED,UNKNOWN
REL_006335,PERSON_0032,PERSON_0423,CO_LOCATED,UNKNOWN
REL_006336,PERSON_0204,PERSON_1216,CO_LOCATED,UNKNOWN
REL_006337,PERSON_0353,PERSON_0972,CO_LOCATED,UNKNOWN
REL_006338,PERSON_0468,PERSON_0458,CO_LOCATED,UNKNOWN
REL_006339,PERSON_1460,PERSON_1358,CO_LOCATED,UNKNOWN
REL_006340,PERSON_0888,PERSON_0412,CO_LOCATED,UNKNOWN
REL_006341,PERSON_0904,PERSON_1292,CO_LOCATED,UNKNOWN
REL_006342,PERSON_0824,PERSON_0260,CO_LOCATED,UNKNOWN
REL_006343,PERSON_0427,PERSON_0863,CO_LOCATED,UNKNOWN
REL_006344,PERSON_0196,PERSON_0089,CO_LOCATED,UNKNOWN
REL_006345,PERSON_1280,PERSON_1333,CO_LOCATED,UNKNOWN
REL_006346,PERSON_0071,PERSON_0868,CO_LOCATED,UNKNOWN
REL_006347,PERSON_1137,PERSON_0545,CO_LOCATED,UNKNOWN
REL_006348,PERSON_1221,PERSON_0906,CO_LOCATED,UNKNOWN
REL_006349,PERSON_0137,PERSON_0262,CO_LOCATED,UNKNOWN
REL_006350,PERSON_0723,PERSON_0646,CO_LOCATED,UNKNOWN
REL_006351,PERSON_1009,PERSON_0316,CO_LOCATED,INNOCENT
REL_006352,PERSON_0898,PERSON_0456,CO_LOCATED,INNOCENT
REL_006353,PERSON_1381,PERSON_0105,CO_LOCATED,INNOCENT
REL_006354,PERSON_0794,PERSON_1353,CO_LOCATED,INNOCENT
REL_006355,PERSON_1253,PERSON_0342,CO_LOCATED,INNOCENT
REL_006356,PERSON_1380,PERSON_0389,CO_LOCATED,INNOCENT
REL_006357,PERSON_1453,PERSON_0647,CO_LOCATED,INNOCENT
REL_006358,PERSON_1080,PERSON_0903,CO_LOCATED,INNOCENT
REL_006359,PERSON_0350,PERSON_1344,CO_LOCATED,INNOCENT
REL_006360,PERSON_0552,PERSON_0383,CO_LOCATED,INNOCENT
REL_006361,PERSON_0560,PERSON_1494,CO_LOCATED,INNOCENT
REL_006362,PERSON_0399,PERSON_0811,CO_LOCATED,INNOCENT
REL_006363,PERSON_0734,PERSON_0027,CO_LOCATED,INNOCENT
REL_006364,PERSON_0827,PERSON_1300,CO_LOCATED,INNOCENT
REL_006365,PERSON_0094,PERSON_0538,CO_LOCATED,INNOCENT
REL_006366,PERSON_0474,PERSON_1373,CO_LOCATED,INNOCENT
REL_006367,PERSON_0130,PERSON_1491,CO_LOCATED,INNOCENT
REL_006368,PERSON_0443,PERSON_0666,CO_LOCATED,INNOCENT
REL_006369,PERSON_1332,PERSON_0398,CO_LOCATED,INNOCENT
REL_006370,PERSON_1229,PERSON_0403,CO_LOCATED,INNOCENT
REL_006371,PERSON_1257,PERSON_0085,CO_LOCATED,INNOCENT
REL_006372,PERSON_0101,PERSON_0026,CO_LOCATED,INNOCENT
REL_006373,PERSON_0124,PERSON_0376,CO_LOCATED,INNOCENT
REL_006374,PERSON_1487,PERSON_1309,CO_LOCATED,INNOCENT
REL_006375,PERSON_1039,PERSON_1355,CO_LOCATED,INNOCENT
REL_006376,PERSON_0003,PERSON_0726,CO_LOCATED,INNOCENT
REL_006377,PERSON_0756,PERSON_0513,CO_LOCATED,INNOCENT
REL_006378,PERSON_0531,PERSON_1113,CO_LOCATED,INNOCENT
REL_006379,PERSON_0642,PERSON_0763,CO_LOCATED,INNOCENT
REL_006380,PERSON_1007,PERSON_0897,CO_LOCATED,INNOCENT
REL_006381,PERSON_0310,PERSON_0320,CO_LOCATED,INNOCENT
REL_006382,PERSON_1017,PERSON_0240,CO_LOCATED,INNOCENT
REL_006383,PERSON_0799,PERSON_1151,CO_LOCATED,INNOCENT
REL_006384,PERSON_1279,PERSON_1466,CO_LOCATED,INNOCENT
REL_006385,PERSON_0426,PERSON_0114,CO_LOCATED,INNOCENT
REL_006386,PERSON_0663,PERSON_1123,CO_LOCATED,INNOCENT
REL_006387,PERSON_0192,PERSON_0364,CO_LOCATED,INNOCENT
REL_006388,PERSON_1104,PERSON_0591,CO_LOCATED,INNOCENT
REL_006389,PERSON_0580,PERSON_0211,CO_LOCATED,INNOCENT
REL_006390,PERSON_0617,PERSON_1162,CO_LOCATED,INNOCENT
REL_006391,PERSON_1088,PERSON_1374,CO_LOCATED,INNOCENT
REL_006392,PERSON_1087,PERSON_0498,CO_LOCATED,INNOCENT
REL_006393,PERSON_1091,PERSON_1169,CO_LOCATED,INNOCENT
REL_006394,PERSON_0825,PERSON_0717,CO_LOCATED,INNOCENT
REL_006395,PERSON_1006,PERSON_0882,CO_LOCATED,INNOCENT
REL_006396,PERSON_1297,PERSON_1134,CO_LOCATED,INNOCENT
REL_006397,PERSON_0536,PERSON_0213,CO_LOCATED,INNOCENT
REL_006398,PERSON_0435,PERSON_0926,CO_LOCATED,INNOCENT
REL_006399,PERSON_0072,PERSON_0892,CO_LOCATED,INNOCENT
REL_006400,PERSON_1132,PERSON_0180,CO_LOCATED,INNOCENT
REL_006401,PERSON_1459,CASE_0001,APPEARED_IN_CASE,CONFIRMED
REL_006402,PERSON_1237,CASE_0001,APPEARED_IN_CASE,CONFIRMED
REL_006403,PERSON_1104,CASE_0002,APPEARED_IN_CASE,CONFIRMED
REL_006404,PERSON_0837,CASE_0002,APPEARED_IN_CASE,CONFIRMED
REL_006405,PERSON_0833,CASE_0003,APPEARED_IN_CASE,CONFIRMED
REL_006406,PERSON_0840,CASE_0003,APPEARED_IN_CASE,CONFIRMED
REL_006407,PERSON_1060,CASE_0004,APPEARED_IN_CASE,CONFIRMED
REL_006408,PERSON_0853,CASE_0004,APPEARED_IN_CASE,CONFIRMED
REL_006409,PERSON_1468,CASE_0005,APPEARED_IN_CASE,CONFIRMED
REL_006410,PERSON_0275,CASE_0005,APPEARED_IN_CASE,CONFIRMED
REL_006411,PERSON_0266,CASE_0006,APPEARED_IN_CASE,CONFIRMED
REL_006412,PERSON_0297,CASE_0006,APPEARED_IN_CASE,CONFIRMED
REL_006413,PERSON_1303,CASE_0007,APPEARED_IN_CASE,CONFIRMED
REL_006414,PERSON_0568,CASE_0007,APPEARED_IN_CASE,CONFIRMED
REL_006415,PERSON_0398,CASE_0008,APPEARED_IN_CASE,CONFIRMED
REL_006416,PERSON_0234,CASE_0008,APPEARED_IN_CASE,CONFIRMED
REL_006417,PERSON_0945,CASE_0009,APPEARED_IN_CASE,CONFIRMED
REL_006418,PERSON_1227,CASE_0009,APPEARED_IN_CASE,CONFIRMED
REL_006419,PERSON_0030,CASE_0010,APPEARED_IN_CASE,CONFIRMED
REL_006420,PERSON_0028,CASE_0010,APPEARED_IN_CASE,CONFIRMED
REL_006421,PERSON_1007,CASE_0011,APPEARED_IN_CASE,CONFIRMED
REL_006422,PERSON_0041,CASE_0011,APPEARED_IN_CASE,CONFIRMED
REL_006423,PERSON_0580,CASE_0012,APPEARED_IN_CASE,CONFIRMED
REL_006424,PERSON_0678,CASE_0012,APPEARED_IN_CASE,CONFIRMED
REL_006425,PERSON_0804,CASE_0013,APPEARED_IN_CASE,CONFIRMED
REL_006426,PERSON_0101,CASE_0014,APPEARED_IN_CASE,CONFIRMED
REL_006427,PERSON_1140,CASE_0015,APPEARED_IN_CASE,CONFIRMED
REL_006428,PERSON_0976,CASE_0016,APPEARED_IN_CASE,CONFIRMED
REL_006429,PERSON_0518,CASE_0017,APPEARED_IN_CASE,CONFIRMED
REL_006430,PERSON_1023,CASE_0018,APPEARED_IN_CASE,CONFIRMED
REL_006431,PERSON_1033,CASE_0019,APPEARED_IN_CASE,CONFIRMED
REL_006432,PERSON_0006,CASE_0020,APPEARED_IN_CASE,CONFIRMED
REL_006433,PERSON_1312,CASE_0021,APPEARED_IN_CASE,CONFIRMED
REL_006434,PERSON_0633,CASE_0022,APPEARED_IN_CASE,CONFIRMED
REL_006435,PERSON_1381,CASE_0023,APPEARED_IN_CASE,CONFIRMED
REL_006436,PERSON_0310,CASE_0024,APPEARED_IN_CASE,CONFIRMED
REL_006437,PERSON_0613,CASE_0025,APPEARED_IN_CASE,CONFIRMED
REL_006438,PERSON_0817,CASE_0026,APPEARED_IN_CASE,CONFIRMED
REL_006439,PERSON_1172,CASE_0027,APPEARED_IN_CASE,CONFIRMED
REL_006440,PERSON_1321,CASE_0028,APPEARED_IN_CASE,CONFIRMED
REL_006441,PERSON_0386,CASE_0029,APPEARED_IN_CASE,CONFIRMED
REL_006442,PERSON_1302,CASE_0030,APPEARED_IN_CASE,CONFIRMED
REL_006443,PERSON_0744,CASE_0031,APPEARED_IN_CASE,CONFIRMED
REL_006444,PERSON_1045,CASE_0032,APPEARED_IN_CASE,CONFIRMED
REL_006445,PERSON_1498,CASE_0033,APPEARED_IN_CASE,CONFIRMED
REL_006446,PERSON_0948,CASE_0034,APPEARED_IN_CASE,CONFIRMED
REL_006447,PERSON_0958,CASE_0035,APPEARED_IN_CASE,CONFIRMED
REL_006448,PERSON_1028,CASE_0036,APPEARED_IN_CASE,CONFIRMED
REL_006449,PERSON_0395,CASE_0037,APPEARED_IN_CASE,CONFIRMED
REL_006450,PERSON_0308,CASE_0038,APPEARED_IN_CASE,CONFIRMED
REL_006451,PERSON_0374,CASE_0039,APPEARED_IN_CASE,CONFIRMED
REL_006452,PERSON_0947,CASE_0040,APPEARED_IN_CASE,CONFIRMED
REL_006453,PERSON_1179,CASE_0041,APPEARED_IN_CASE,CONFIRMED
REL_006454,PERSON_1150,CASE_0042,APPEARED_IN_CASE,CONFIRMED
REL_006455,PERSON_0379,CASE_0043,APPEARED_IN_CASE,CONFIRMED
REL_006456,PERSON_0023,CASE_0044,APPEARED_IN_CASE,CONFIRMED
REL_006457,PERSON_0514,CASE_0045,APPEARED_IN_CASE,CONFIRMED
REL_006458,PERSON_0814,CASE_0046,APPEARED_IN_CASE,CONFIRMED
REL_006459,PERSON_0075,CASE_0047,APPEARED_IN_CASE,CONFIRMED
REL_006460,PERSON_0015,CASE_0048,APPEARED_IN_CASE,CONFIRMED
REL_006461,PERSON_0366,CASE_0049,APPEARED_IN_CASE,CONFIRMED
REL_006462,PERSON_0704,CASE_0050,APPEARED_IN_CASE,CONFIRMED
REL_006463,PERSON_0399,CASE_0051,APPEARED_IN_CASE,CONFIRMED
REL_006464,PERSON_0975,CASE_0052,APPEARED_IN_CASE,CONFIRMED
REL_006465,PERSON_0441,CASE_0053,APPEARED_IN_CASE,CONFIRMED
REL_006466,PERSON_0801,CASE_0054,APPEARED_IN_CASE,CONFIRMED
REL_006467,PERSON_1266,CASE_0055,APPEARED_IN_CASE,CONFIRMED
REL_006468,PERSON_0014,CASE_0056,APPEARED_IN_CASE,CONFIRMED
REL_006469,PERSON_0185,CASE_0057,APPEARED_IN_CASE,CONFIRMED
REL_006470,PERSON_0388,CASE_0058,APPEARED_IN_CASE,CONFIRMED
REL_006471,PERSON_0175,CASE_0059,APPEARED_IN_CASE,CONFIRMED
REL_006472,PERSON_0862,CASE_0060,APPEARED_IN_CASE,CONFIRMED
REL_006473,PERSON_0477,CASE_0061,APPEARED_IN_CASE,CONFIRMED
REL_006474,PERSON_0699,CASE_0062,APPEARED_IN_CASE,CONFIRMED
REL_006475,PERSON_0262,CASE_0063,APPEARED_IN_CASE,CONFIRMED
REL_006476,PERSON_0767,CASE_0064,APPEARED_IN_CASE,CONFIRMED
REL_006477,PERSON_1196,CASE_0065,APPEARED_IN_CASE,CONFIRMED
REL_006478,PERSON_1457,CASE_0066,APPEARED_IN_CASE,CONFIRMED
REL_006479,PERSON_0902,CASE_0067,APPEARED_IN_CASE,CONFIRMED
REL_006480,PERSON_1298,CASE_0068,APPEARED_IN_CASE,CONFIRMED
REL_006481,PERSON_0274,CASE_0069,APPEARED_IN_CASE,CONFIRMED
REL_006482,PERSON_0581,CASE_0070,APPEARED_IN_CASE,CONFIRMED
REL_006483,PERSON_1239,CASE_0071,APPEARED_IN_CASE,CONFIRMED
REL_006484,PERSON_0988,CASE_0072,APPEARED_IN_CASE,CONFIRMED
REL_006485,PERSON_1482,CASE_0073,APPEARED_IN_CASE,CONFIRMED
REL_006486,PERSON_1064,CASE_0074,APPEARED_IN_CASE,CONFIRMED
REL_006487,PERSON_0128,CASE_0075,APPEARED_IN_CASE,CONFIRMED
REL_006488,PERSON_1017,CASE_0076,APPEARED_IN_CASE,CONFIRMED
REL_006489,PERSON_0260,CASE_0077,APPEARED_IN_CASE,CONFIRMED
REL_006490,PERSON_0982,CASE_0078,APPEARED_IN_CASE,CONFIRMED
REL_006491,PERSON_1382,CASE_0079,APPEARED_IN_CASE,CONFIRMED
REL_006492,PERSON_1474,CASE_0080,APPEARED_IN_CASE,CONFIRMED
REL_006493,PERSON_0777,CASE_0081,APPEARED_IN_CASE,CONFIRMED
REL_006494,PERSON_0715,CASE_0082,APPEARED_IN_CASE,CONFIRMED
REL_006495,PERSON_0232,CASE_0083,APPEARED_IN_CASE,CONFIRMED
REL_006496,PERSON_0285,CASE_0084,APPEARED_IN_CASE,CONFIRMED
REL_006497,PERSON_1154,CASE_0085,APPEARED_IN_CASE,CONFIRMED
REL_006498,PERSON_1417,CASE_0086,APPEARED_IN_CASE,CONFIRMED
REL_006499,PERSON_1009,CASE_0087,APPEARED_IN_CASE,CONFIRMED
REL_006500,PERSON_0079,CASE_0088,APPEARED_IN_CASE,CONFIRMED
REL_006501,PERSON_0507,CASE_0089,APPEARED_IN_CASE,CONFIRMED
REL_006502,PERSON_0362,CASE_0090,APPEARED_IN_CASE,CONFIRMED
REL_006503,PERSON_0739,CASE_0091,APPEARED_IN_CASE,CONFIRMED
REL_006504,PERSON_0821,CASE_0092,APPEARED_IN_CASE,CONFIRMED
REL_006505,PERSON_0476,CASE_0093,APPEARED_IN_CASE,CONFIRMED
REL_006506,PERSON_0383,CASE_0094,APPEARED_IN_CASE,CONFIRMED
REL_006507,PERSON_1176,CASE_0095,APPEARED_IN_CASE,CONFIRMED
REL_006508,PERSON_1013,CASE_0096,APPEARED_IN_CASE,CONFIRMED
REL_006509,PERSON_0111,CASE_0097,APPEARED_IN_CASE,CONFIRMED
REL_006510,PERSON_0873,CASE_0098,APPEARED_IN_CASE,CONFIRMED
REL_006511,PERSON_0675,CASE_0099,APPEARED_IN_CASE,CONFIRMED
REL_006512,PERSON_0230,CASE_0100,APPEARED_IN_CASE,CONFIRMED
REL_006513,PERSON_0523,CASE_0101,APPEARED_IN_CASE,CONFIRMED
REL_006514,PERSON_1042,CASE_0102,APPEARED_IN_CASE,CONFIRMED
REL_006515,PERSON_0097,CASE_0103,APPEARED_IN_CASE,CONFIRMED
REL_006516,PERSON_0816,CASE_0104,APPEARED_IN_CASE,CONFIRMED
REL_006517,PERSON_1372,CASE_0105,APPEARED_IN_CASE,CONFIRMED
REL_006518,PERSON_0573,CASE_0106,APPEARED_IN_CASE,CONFIRMED
REL_006519,PERSON_0778,CASE_0107,APPEARED_IN_CASE,CONFIRMED
REL_006520,PERSON_1448,CASE_0108,APPEARED_IN_CASE,CONFIRMED
REL_006521,PERSON_0086,CASE_0109,APPEARED_IN_CASE,CONFIRMED
REL_006522,PERSON_1111,CASE_0110,APPEARED_IN_CASE,CONFIRMED
REL_006523,PERSON_1463,CASE_0111,APPEARED_IN_CASE,CONFIRMED
REL_006524,PERSON_1110,CASE_0112,APPEARED_IN_CASE,CONFIRMED
REL_006525,PERSON_1308,CASE_0113,APPEARED_IN_CASE,CONFIRMED
REL_006526,PERSON_1048,CASE_0114,APPEARED_IN_CASE,CONFIRMED
REL_006527,PERSON_1189,CASE_0115,APPEARED_IN_CASE,CONFIRMED
REL_006528,PERSON_1260,CASE_0116,APPEARED_IN_CASE,CONFIRMED
REL_006529,PERSON_1394,CASE_0117,APPEARED_IN_CASE,CONFIRMED
REL_006530,PERSON_0181,CASE_0118,APPEARED_IN_CASE,CONFIRMED
REL_006531,PERSON_0446,CASE_0119,APPEARED_IN_CASE,CONFIRMED
REL_006532,PERSON_1425,CASE_0120,APPEARED_IN_CASE,CONFIRMED
REL_006533,PERSON_0564,CASE_0121,APPEARED_IN_CASE,CONFIRMED
REL_006534,PERSON_1367,CASE_0122,APPEARED_IN_CASE,CONFIRMED
REL_006535,PERSON_0656,CASE_0123,APPEARED_IN_CASE,CONFIRMED
REL_006536,PERSON_0063,CASE_0124,APPEARED_IN_CASE,CONFIRMED
REL_006537,PERSON_0492,CASE_0125,APPEARED_IN_CASE,CONFIRMED
REL_006538,PERSON_0115,CASE_0126,APPEARED_IN_CASE,CONFIRMED
REL_006539,PERSON_0528,CASE_0127,APPEARED_IN_CASE,CONFIRMED
REL_006540,PERSON_0439,CASE_0128,APPEARED_IN_CASE,CONFIRMED
REL_006541,PERSON_0005,CASE_0129,APPEARED_IN_CASE,CONFIRMED
REL_006542,PERSON_0737,CASE_0130,APPEARED_IN_CASE,CONFIRMED
REL_006543,PERSON_0103,CASE_0131,APPEARED_IN_CASE,CONFIRMED
REL_006544,PERSON_1454,CASE_0132,APPEARED_IN_CASE,CONFIRMED
REL_006545,PERSON_0208,CASE_0133,APPEARED_IN_CASE,CONFIRMED
REL_006546,PERSON_0322,CASE_0134,APPEARED_IN_CASE,CONFIRMED
REL_006547,PERSON_0597,CASE_0135,APPEARED_IN_CASE,CONFIRMED
REL_006548,PERSON_1141,CASE_0136,APPEARED_IN_CASE,CONFIRMED
REL_006549,PERSON_0271,CASE_0137,APPEARED_IN_CASE,CONFIRMED
REL_006550,PERSON_0944,CASE_0138,APPEARED_IN_CASE,CONFIRMED
REL_006551,PERSON_0305,CASE_0139,APPEARED_IN_CASE,CONFIRMED
REL_006552,PERSON_0045,CASE_0140,APPEARED_IN_CASE,CONFIRMED
REL_006553,PERSON_1180,CASE_0141,APPEARED_IN_CASE,CONFIRMED
REL_006554,PERSON_0255,CASE_0142,APPEARED_IN_CASE,CONFIRMED
REL_006555,PERSON_0795,CASE_0143,APPEARED_IN_CASE,CONFIRMED
REL_006556,PERSON_1085,CASE_0144,APPEARED_IN_CASE,CONFIRMED
REL_006557,PERSON_1254,CASE_0145,APPEARED_IN_CASE,CONFIRMED
REL_006558,PERSON_1052,CASE_0146,APPEARED_IN_CASE,CONFIRMED
REL_006559,PERSON_0546,CASE_0147,APPEARED_IN_CASE,CONFIRMED
REL_006560,PERSON_1404,CASE_0148,APPEARED_IN_CASE,CONFIRMED
REL_006561,PERSON_0520,CASE_0149,APPEARED_IN_CASE,CONFIRMED
REL_006562,PERSON_0989,CASE_0150,APPEARED_IN_CASE,CONFIRMED
REL_006563,PERSON_1481,CASE_0151,APPEARED_IN_CASE,CONFIRMED
REL_006564,PERSON_0076,CASE_0152,APPEARED_IN_CASE,CONFIRMED
REL_006565,PERSON_0487,CASE_0153,APPEARED_IN_CASE,CONFIRMED
REL_006566,PERSON_1086,CASE_0154,APPEARED_IN_CASE,CONFIRMED
REL_006567,PERSON_0578,CASE_0155,APPEARED_IN_CASE,CONFIRMED
REL_006568,PERSON_0791,CASE_0156,APPEARED_IN_CASE,CONFIRMED
REL_006569,PERSON_1228,CASE_0157,APPEARED_IN_CASE,CONFIRMED
REL_006570,PERSON_0296,CASE_0158,APPEARED_IN_CASE,CONFIRMED
REL_006571,PERSON_0051,CASE_0159,APPEARED_IN_CASE,CONFIRMED
REL_006572,PERSON_0131,CASE_0160,APPEARED_IN_CASE,CONFIRMED
REL_006573,PERSON_0474,CASE_0161,APPEARED_IN_CASE,CONFIRMED
REL_006574,PERSON_1129,CASE_0162,APPEARED_IN_CASE,CONFIRMED
REL_006575,PERSON_0499,CASE_0163,APPEARED_IN_CASE,CONFIRMED
REL_006576,PERSON_0215,CASE_0164,APPEARED_IN_CASE,CONFIRMED
REL_006577,PERSON_0418,CASE_0165,APPEARED_IN_CASE,CONFIRMED
REL_006578,PERSON_0036,CASE_0166,APPEARED_IN_CASE,CONFIRMED
REL_006579,PERSON_0584,CASE_0167,APPEARED_IN_CASE,CONFIRMED
REL_006580,PERSON_1399,CASE_0168,APPEARED_IN_CASE,CONFIRMED
REL_006581,PERSON_1400,CASE_0169,APPEARED_IN_CASE,CONFIRMED
REL_006582,PERSON_0776,CASE_0170,APPEARED_IN_CASE,CONFIRMED
REL_006583,PERSON_0421,CASE_0171,APPEARED_IN_CASE,CONFIRMED
REL_006584,PERSON_0084,CASE_0172,APPEARED_IN_CASE,CONFIRMED
REL_006585,PERSON_1032,CASE_0173,APPEARED_IN_CASE,CONFIRMED
REL_006586,PERSON_0496,CASE_0174,APPEARED_IN_CASE,CONFIRMED
REL_006587,PERSON_1392,CASE_0175,APPEARED_IN_CASE,CONFIRMED
REL_006588,PERSON_1364,CASE_0176,APPEARED_IN_CASE,CONFIRMED
REL_006589,PERSON_0575,CASE_0177,APPEARED_IN_CASE,CONFIRMED
REL_006590,PERSON_0663,CASE_0178,APPEARED_IN_CASE,CONFIRMED
REL_006591,PERSON_0661,CASE_0179,APPEARED_IN_CASE,CONFIRMED
REL_006592,PERSON_0858,CASE_0180,APPEARED_IN_CASE,CONFIRMED
REL_006593,PERSON_0508,CASE_0181,APPEARED_IN_CASE,CONFIRMED
REL_006594,PERSON_1187,CASE_0182,APPEARED_IN_CASE,CONFIRMED
REL_006595,PERSON_1178,CASE_0183,APPEARED_IN_CASE,CONFIRMED
REL_006596,PERSON_0566,CASE_0184,APPEARED_IN_CASE,CONFIRMED
REL_006597,PERSON_0239,CASE_0185,APPEARED_IN_CASE,CONFIRMED
REL_006598,PERSON_1313,CASE_0186,APPEARED_IN_CASE,CONFIRMED
REL_006599,PERSON_0153,CASE_0187,APPEARED_IN_CASE,CONFIRMED
REL_006600,PERSON_0535,CASE_0188,APPEARED_IN_CASE,CONFIRMED
REL_006601,PERSON_0662,CASE_0189,APPEARED_IN_CASE,CONFIRMED
REL_006602,PERSON_0049,CASE_0190,APPEARED_IN_CASE,CONFIRMED
REL_006603,PERSON_0033,CASE_0191,APPEARED_IN_CASE,CONFIRMED
REL_006604,PERSON_1397,CASE_0192,APPEARED_IN_CASE,CONFIRMED
REL_006605,PERSON_1152,CASE_0193,APPEARED_IN_CASE,CONFIRMED
REL_006606,PERSON_1398,CASE_0194,APPEARED_IN_CASE,CONFIRMED
REL_006607,PERSON_0786,CASE_0195,APPEARED_IN_CASE,CONFIRMED
REL_006608,PERSON_0359,CASE_0196,APPEARED_IN_CASE,CONFIRMED
REL_006609,PERSON_1071,CASE_0197,APPEARED_IN_CASE,CONFIRMED
REL_006610,PERSON_0306,CASE_0198,APPEARED_IN_CASE,CONFIRMED
REL_006611,PERSON_1465,CASE_0199,APPEARED_IN_CASE,CONFIRMED
REL_006612,PERSON_0667,CASE_0200,APPEARED_IN_CASE,CONFIRMED
REL_006613,PERSON_0420,CASE_0201,APPEARED_IN_CASE,CONFIRMED
REL_006614,PERSON_1090,CASE_0202,APPEARED_IN_CASE,CONFIRMED
REL_006615,PERSON_0942,CASE_0203,APPEARED_IN_CASE,CONFIRMED
REL_006616,PERSON_0961,CASE_0204,APPEARED_IN_CASE,CONFIRMED
REL_006617,PERSON_0973,CASE_0205,APPEARED_IN_CASE,CONFIRMED
REL_006618,PERSON_0273,CASE_0206,APPEARED_IN_CASE,CONFIRMED
REL_006619,PERSON_0465,CASE_0207,APPEARED_IN_CASE,CONFIRMED
REL_006620,PERSON_1157,CASE_0208,APPEARED_IN_CASE,CONFIRMED
REL_006621,PERSON_0664,CASE_0209,APPEARED_IN_CASE,CONFIRMED
REL_006622,PERSON_0571,CASE_0210,APPEARED_IN_CASE,CONFIRMED
REL_006623,PERSON_1244,CASE_0211,APPEARED_IN_CASE,CONFIRMED
REL_006624,PERSON_1137,CASE_0212,APPEARED_IN_CASE,CONFIRMED
REL_006625,PERSON_1494,CASE_0213,APPEARED_IN_CASE,CONFIRMED
REL_006626,PERSON_0529,CASE_0214,APPEARED_IN_CASE,CONFIRMED
REL_006627,PERSON_0435,CASE_0215,APPEARED_IN_CASE,CONFIRMED
REL_006628,PERSON_0510,CASE_0216,APPEARED_IN_CASE,CONFIRMED
REL_006629,PERSON_1326,CASE_0217,APPEARED_IN_CASE,CONFIRMED
REL_006630,PERSON_0604,CASE_0218,APPEARED_IN_CASE,CONFIRMED
REL_006631,PERSON_0114,CASE_0219,APPEARED_IN_CASE,CONFIRMED
REL_006632,PERSON_0344,CASE_0220,APPEARED_IN_CASE,CONFIRMED
REL_006633,PERSON_0841,CASE_0221,APPEARED_IN_CASE,CONFIRMED
REL_006634,PERSON_0984,CASE_0222,APPEARED_IN_CASE,CONFIRMED
REL_006635,PERSON_0024,CASE_0223,APPEARED_IN_CASE,CONFIRMED
REL_006636,PERSON_0165,CASE_0224,APPEARED_IN_CASE,CONFIRMED
REL_006637,PERSON_1408,CASE_0225,APPEARED_IN_CASE,CONFIRMED
REL_006638,PERSON_0589,CASE_0226,APPEARED_IN_CASE,CONFIRMED
REL_006639,PERSON_1083,CASE_0227,APPEARED_IN_CASE,CONFIRMED
REL_006640,PERSON_0133,CASE_0228,APPEARED_IN_CASE,CONFIRMED
REL_006641,PERSON_0054,CASE_0229,APPEARED_IN_CASE,CONFIRMED
REL_006642,PERSON_1315,CASE_0230,APPEARED_IN_CASE,CONFIRMED
REL_006643,PERSON_0318,CASE_0231,APPEARED_IN_CASE,CONFIRMED
REL_006644,PERSON_0709,CASE_0232,APPEARED_IN_CASE,CONFIRMED
REL_006645,PERSON_0312,CASE_0233,APPEARED_IN_CASE,CONFIRMED
