source_id,source_type,target_id,target_type,edge_type,timestamp,weight,confidence,source_record_id
PERSON_0147,PERSON,PHONE_00147,PHONE,USED,,0.05,0.79,TELCO_SUBSCRIBER_RECORD
PERSON_0164,PERSON,PHONE_02016,PHONE,USED,2026-04-29 23:51:23,0.05,0.61,TELCO_SUBSCRIBER_RECORD
PERSON_0066,PERSON,PHONE_00066,PHONE,USED,,0.05,0.99,TELCO_SUBSCRIBER_RECORD
PERSON_0283,PERSON,PHONE_01860,PHONE,USED,,0.05,0.61,TELCO_SUBSCRIBER_RECORD
PERSON_0967,PERSON,PHONE_00967,PHONE,USED,,0.05,0.78,TELCO_SUBSCRIBER_RECORD
PERSON_0634,PERSON,PHONE_01977,PHONE,USED,,0.05,0.79,TELCO_SUBSCRIBER_RECORD
PERSON_1212,PERSON,PHONE_01212,PHONE,USED,,0.05,0.7,TELCO_SUBSCRIBER_RECORD
PERSON_0698,PERSON,PHONE_00698,PHONE,USED,,0.05,0.76,TELCO_SUBSCRIBER_RECORD
PERSON_0846,PERSON,PHONE_00846,PHONE,USED,,0.05,0.8,TELCO_SUBSCRIBER_RECORD
PERSON_0379,PERSON,PHONE_00379,PHONE,USED,,0.05,0.77,TELCO_SUBSCRIBER_RECORD
PERSON_1122,PERSON,PHONE_01790,PHONE,USED,,0.05,0.6,TELCO_SUBSCRIBER_RECORD
PERSON_1112,PERSON,PHONE_01583,PHONE,USED,,0.05,0.87,TELCO_SUBSCRIBER_RECORD
PERSON_1265,PERSON,PHONE_01265,PHONE,USED,,0.05,0.95,TELCO_SUBSCRIBER_RECORD
PERSON_1357,PERSON,PHONE_01357,PHONE,USED,,0.05,0.7,TELCO_SUBSCRIBER_RECORD
PERSON_0260,PERSON,PHONE_00260,PHONE,USED,,0.05,0.95,TELCO_SUBSCRIBER_RECORD
PERSON_0906,PERSON,PHONE_00906,PHONE,USED,,0.05,0.93,TELCO_SUBSCRIBER_RECORD
PERSON_1141,PERSON,PHONE_01141,PHONE,USED,,0.05,0.91,TELCO_SUBSCRIBER_RECORD
PERSON_0954,PERSON,PHONE_00954,PHONE,USED,,0.05,0.83,TELCO_SUBSCRIBER_RECORD
PERSON_0761,PERSON,PHONE_00761,PHONE,USED,,0.05,0.82,TELCO_SUBSCRIBER_RECORD
PERSON_1230,PERSON,PHONE_01230,PHONE,USED,,0.05,0.82,TELCO_SUBSCRIBER_RECORD
PERSON_1221,PERSON,PHONE_01221,PHONE,USED,,0.05,0.82,TELCO_SUBSCRIBER_RECORD
PERSON_1100,PERSON,PHONE_01100,PHONE,USED,,0.05,0.85,TELCO_SUBSCRIBER_RECORD
PERSON_0581,PERSON,PHONE_00581,PHONE,USED,,0.05,0.92,TELCO_SUBSCRIBER_RECORD
PERSON_1179,PERSON,PHONE_01179,PHONE,USED,,0.05,0.91,TELCO_SUBSCRIBER_RECORD
PERSON_1438,PERSON,PHONE_01438,PHONE,USED,,0.05,0.95,TELCO_SUBSCRIBER_RECORD
PERSON_0135,PERSON,PHONE_00135,PHONE,USED,,0.05,0.89,TELCO_SUBSCRIBER_RECORD
PERSON_0557,PERSON,PHONE_00557,PHONE,USED,,0.05,0.81,TELCO_SUBSCRIBER_RECORD
PERSON_0207,PERSON,PHONE_00207,PHONE,USED,,0.05,0.93,TELCO_SUBSCRIBER_RECORD
PERSON_0713,PERSON,PHONE_00713,PHONE,USED,,0.05,0.81,TELCO_SUBSCRIBER_RECORD
PERSON_1107,PERSON,PHONE_01107,PHONE,USED,,0.05,0.78,TELCO_SUBSCRIBER_RECORD
PERSON_0003,PERSON,PHONE_00003,PHONE,USED,,0.05,0.92,TELCO_SUBSCRIBER_RECORD
PERSON_0428,PERSON,PHONE_00428,PHONE,USED,,0.05,0.88,TELCO_SUBSCRIBER_RECORD
PERSON_0252,PERSON,PHONE_01942,PHONE,USED,,0.05,0.82,TELCO_SUBSCRIBER_RECORD
PERSON_0165,PERSON,PHONE_02018,PHONE,USED,2026-05-13 08:14:54,0.05,0.59,TELCO_SUBSCRIBER_RECORD
PERSON_0457,PERSON,PHONE_01932,PHONE,USED,,0.05,0.88,TELCO_SUBSCRIBER_RECORD
PERSON_1288,PERSON,PHONE_01288,PHONE,USED,,0.05,0.85,TELCO_SUBSCRIBER_RECORD
PERSON_0646,PERSON,PHONE_01751,PHONE,USED,,0.05,0.77,TELCO_SUBSCRIBER_RECORD
PERSON_1386,PERSON,PHONE_01826,PHONE,USED,,0.05,0.93,TELCO_SUBSCRIBER_RECORD
PERSON_0283,PERSON,PHONE_01876,PHONE,USED,,0.05,0.9,TELCO_SUBSCRIBER_RECORD
PERSON_0946,PERSON,PHONE_00946,PHONE,USED,,0.05,0.76,TELCO_SUBSCRIBER_RECORD
PERSON_1181,PERSON,PHONE_01181,PHONE,USED,,0.05,0.74,TELCO_SUBSCRIBER_RECORD
PERSON_0750,PERSON,PHONE_00750,PHONE,USED,,0.05,0.87,TELCO_SUBSCRIBER_RECORD
PERSON_1478,PERSON,PHONE_01478,PHONE,USED,,0.05,0.76,TELCO_SUBSCRIBER_RECORD
PERSON_1347,PERSON,PHONE_01347,PHONE,USED,,0.05,0.88,TELCO_SUBSCRIBER_RECORD
PERSON_1453,PERSON,PHONE_01453,PHONE,USED,,0.05,0.86,TELCO_SUBSCRIBER_RECORD
PERSON_0209,PERSON,PHONE_00209,PHONE,USED,,0.05,0.98,TELCO_SUBSCRIBER_RECORD
PERSON_0622,PERSON,PHONE_00622,PHONE,USED,,0.05,0.96,TELCO_SUBSCRIBER_RECORD
PERSON_0605,PERSON,PHONE_00605,PHONE,USED,,0.05,0.98,TELCO_SUBSCRIBER_RECORD
PERSON_0560,PERSON,PHONE_00560,PHONE,USED,,0.05,0.77,TELCO_SUBSCRIBER_RECORD
PERSON_1193,PERSON,PHONE_01824,PHONE,USED,,0.05,0.67,TELCO_SUBSCRIBER_RECORD
PERSON_0425,PERSON,PHONE_00425,PHONE,USED,,0.05,0.7,TELCO_SUBSCRIBER_RECORD
PERSON_0961,PERSON,PHONE_01655,PHONE,USED,,0.05,0.6,TELCO_SUBSCRIBER_RECORD
PERSON_1093,PERSON,PHONE_01093,PHONE,USED,,0.05,0.87,TELCO_SUBSCRIBER_RECORD
PERSON_1439,PERSON,PHONE_01439,PHONE,USED,,0.05,0.84,TELCO_SUBSCRIBER_RECORD
PERSON_0606,PERSON,PHONE_00606,PHONE,USED,,0.05,0.97,TELCO_SUBSCRIBER_RECORD
PERSON_1250,PERSON,PHONE_01250,PHONE,USED,,0.05,0.89,TELCO_SUBSCRIBER_RECORD
PERSON_1160,PERSON,PHONE_01160,PHONE,USED,,0.05,0.82,TELCO_SUBSCRIBER_RECORD
PERSON_0842,PERSON,PHONE_01963,PHONE,USED,,0.05,0.56,TELCO_SUBSCRIBER_RECORD
PERSON_1048,PERSON,PHONE_01938,PHONE,USED,,0.05,0.71,TELCO_SUBSCRIBER_RECORD
PERSON_0948,PERSON,PHONE_00948,PHONE,USED,,0.05,0.98,TELCO_SUBSCRIBER_RECORD
PERSON_0404,PERSON,PHONE_01887,PHONE,USED,,0.05,0.62,TELCO_SUBSCRIBER_RECORD
PERSON_1307,PERSON,PHONE_01701,PHONE,USED,,0.05,0.67,TELCO_SUBSCRIBER_RECORD
PERSON_1233,PERSON,PHONE_01233,PHONE,USED,,0.05,0.82,TELCO_SUBSCRIBER_RECORD
PERSON_1289,PERSON,PHONE_01289,PHONE,USED,,0.05,0.79,TELCO_SUBSCRIBER_RECORD
PERSON_0831,PERSON,PHONE_00831,PHONE,USED,,0.05,0.75,TELCO_SUBSCRIBER_RECORD
PERSON_0493,PERSON,PHONE_00493,PHONE,USED,,0.05,0.93,TELCO_SUBSCRIBER_RECORD
PERSON_0113,PERSON,PHONE_00113,PHONE,USED,,0.05,0.74,TELCO_SUBSCRIBER_RECORD
PERSON_1121,PERSON,PHONE_01121,PHONE,USED,,0.05,0.8,TELCO_SUBSCRIBER_RECORD
PERSON_1005,PERSON,PHONE_01005,PHONE,USED,,0.05,0.9,TELCO_SUBSCRIBER_RECORD
PERSON_0352,PERSON,PHONE_00352,PHONE,USED,,0.05,0.88,TELCO_SUBSCRIBER_RECORD
PERSON_0008,PERSON,PHONE_01993,PHONE,USED,,0.05,0.62,TELCO_SUBSCRIBER_RECORD
PERSON_0086,PERSON,PHONE_00086,PHONE,USED,,0.05,0.91,TELCO_SUBSCRIBER_RECORD
PERSON_1391,PERSON,PHONE_01391,PHONE,USED,,0.05,0.86,TELCO_SUBSCRIBER_RECORD
PERSON_1440,PERSON,PHONE_01564,PHONE,USED,,0.05,0.72,TELCO_SUBSCRIBER_RECORD
PERSON_0512,PERSON,PHONE_01894,PHONE,USED,,0.05,0.72,TELCO_SUBSCRIBER_RECORD
PERSON_0858,PERSON,PHONE_02000,PHONE,USED,,0.05,0.8,TELCO_SUBSCRIBER_RECORD
PERSON_0784,PERSON,PHONE_00784,PHONE,USED,,0.05,0.79,TELCO_SUBSCRIBER_RECORD
PERSON_0156,PERSON,PHONE_01921,PHONE,USED,,0.05,0.62,TELCO_SUBSCRIBER_RECORD
PERSON_1149,PERSON,PHONE_01923,PHONE,USED,,0.05,0.74,TELCO_SUBSCRIBER_RECORD
PERSON_1214,PERSON,PHONE_01214,PHONE,USED,,0.05,0.73,TELCO_SUBSCRIBER_RECORD
PERSON_0636,PERSON,PHONE_00636,PHONE,USED,,0.05,0.75,TELCO_SUBSCRIBER_RECORD
PERSON_0991,PERSON,PHONE_01878,PHONE,USED,,0.05,0.83,TELCO_SUBSCRIBER_RECORD
PERSON_0963,PERSON,PHONE_01551,PHONE,USED,,0.05,0.62,TELCO_SUBSCRIBER_RECORD
PERSON_0128,PERSON,PHONE_00128,PHONE,USED,,0.05,0.88,TELCO_SUBSCRIBER_RECORD
PERSON_0159,PERSON,PHONE_01705,PHONE,USED,,0.05,0.68,TELCO_SUBSCRIBER_RECORD
PERSON_0858,PERSON,PHONE_01955,PHONE,USED,,0.05,0.86,TELCO_SUBSCRIBER_RECORD
PERSON_0837,PERSON,PHONE_00837,PHONE,USED,,0.05,0.91,TELCO_SUBSCRIBER_RECORD
PERSON_0989,PERSON,PHONE_01774,PHONE,USED,,0.05,0.72,TELCO_SUBSCRIBER_RECORD
PERSON_0961,PERSON,PHONE_00961,PHONE,USED,,0.05,0.71,TELCO_SUBSCRIBER_RECORD
PERSON_0297,PERSON,PHONE_00297,PHONE,USED,,0.05,0.83,TELCO_SUBSCRIBER_RECORD
PERSON_0847,PERSON,PHONE_01920,PHONE,USED,,0.05,0.66,TELCO_SUBSCRIBER_RECORD
PERSON_0032,PERSON,PHONE_00032,PHONE,USED,,0.05,0.87,TELCO_SUBSCRIBER_RECORD
PERSON_0327,PERSON,PHONE_01580,PHONE,USED,,0.05,0.85,TELCO_SUBSCRIBER_RECORD
PERSON_0243,PERSON,PHONE_00243,PHONE,USED,,0.05,0.71,TELCO_SUBSCRIBER_RECORD
PERSON_0771,PERSON,PHONE_00771,PHONE,USED,,0.05,0.92,TELCO_SUBSCRIBER_RECORD
PERSON_0601,PERSON,PHONE_00601,PHONE,USED,,0.05,0.92,TELCO_SUBSCRIBER_RECORD
PERSON_0315,PERSON,PHONE_00315,PHONE,USED,,0.05,0.87,TELCO_SUBSCRIBER_RECORD
PERSON_0779,PERSON,PHONE_00779,PHONE,USED,2025-04-14 10:06:57,0.05,0.85,TELCO_SUBSCRIBER_RECORD
PERSON_0994,PERSON,PHONE_00994,PHONE,USED,,0.05,0.81,TELCO_SUBSCRIBER_RECORD
PERSON_0613,PERSON,PHONE_00613,PHONE,USED,,0.05,0.72,TELCO_SUBSCRIBER_RECORD
PERSON_1202,PERSON,PHONE_01992,PHONE,USED,,0.05,0.72,TELCO_SUBSCRIBER_RECORD
PERSON_0500,PERSON,PHONE_01954,PHONE,USED,,0.05,0.88,TELCO_SUBSCRIBER_RECORD
PERSON_1316,PERSON,PHONE_01316,PHONE,USED,,0.05,0.72,TELCO_SUBSCRIBER_RECORD
PERSON_0036,PERSON,PHONE_00036,PHONE,USED,,0.05,0.8,TELCO_SUBSCRIBER_RECORD
PERSON_0863,PERSON,PHONE_00863,PHONE,USED,,0.05,0.73,TELCO_SUBSCRIBER_RECORD
PERSON_0026,PERSON,PHONE_00026,PHONE,USED,,0.05,0.94,TELCO_SUBSCRIBER_RECORD
PERSON_1245,PERSON,PHONE_01245,PHONE,USED,,0.05,0.77,TELCO_SUBSCRIBER_RECORD
PERSON_0519,PERSON,PHONE_00519,PHONE,USED,,0.05,0.9,TELCO_SUBSCRIBER_RECORD
PERSON_0409,PERSON,PHONE_01674,PHONE,USED,,0.05,0.63,TELCO_SUBSCRIBER_RECORD
PERSON_1337,PERSON,PHONE_01337,PHONE,USED,,0.05,0.72,TELCO_SUBSCRIBER_RECORD
PERSON_1215,PERSON,PHONE_01215,PHONE,USED,,0.05,0.98,TELCO_SUBSCRIBER_RECORD
PERSON_0703,PERSON,PHONE_01835,PHONE,USED,,0.05,0.74,TELCO_SUBSCRIBER_RECORD
PERSON_0826,PERSON,PHONE_00826,PHONE,USED,,0.05,0.83,TELCO_SUBSCRIBER_RECORD
PERSON_0453,PERSON,PHONE_01545,PHONE,USED,,0.05,0.82,TELCO_SUBSCRIBER_RECORD
PERSON_1050,PERSON,PHONE_01050,PHONE,USED,,0.05,0.79,TELCO_SUBSCRIBER_RECORD
PERSON_0587,PERSON,PHONE_00587,PHONE,USED,,0.05,0.83,TELCO_SUBSCRIBER_RECORD
PERSON_1095,PERSON,PHONE_01095,PHONE,USED,,0.05,0.85,TELCO_SUBSCRIBER_RECORD
PERSON_1428,PERSON,PHONE_01428,PHONE,USED,,0.05,0.83,TELCO_SUBSCRIBER_RECORD
PERSON_0680,PERSON,PHONE_00680,PHONE,USED,2025-11-20 10:30:40,0.05,0.84,TELCO_SUBSCRIBER_RECORD
PERSON_0558,PERSON,PHONE_00558,PHONE,USED,2026-03-10 20:15:45,0.05,0.95,TELCO_SUBSCRIBER_RECORD
PERSON_0620,PERSON,PHONE_01694,PHONE,USED,,0.05,0.81,TELCO_SUBSCRIBER_RECORD
PERSON_1331,PERSON,PHONE_01731,PHONE,USED,,0.05,0.64,TELCO_SUBSCRIBER_RECORD
PERSON_0630,PERSON,PHONE_01978,PHONE,USED,,0.05,0.55,TELCO_SUBSCRIBER_RECORD
PERSON_0853,PERSON,PHONE_00853,PHONE,USED,,0.05,0.91,TELCO_SUBSCRIBER_RECORD
PERSON_0185,PERSON,PHONE_01927,PHONE,USED,,0.05,0.61,TELCO_SUBSCRIBER_RECORD
PERSON_1377,PERSON,PHONE_01377,PHONE,USED,,0.05,0.87,TELCO_SUBSCRIBER_RECORD
PERSON_0132,PERSON,PHONE_01600,PHONE,USED,,0.05,0.85,TELCO_SUBSCRIBER_RECORD
PERSON_1324,PERSON,PHONE_01324,PHONE,USED,,0.05,0.75,TELCO_SUBSCRIBER_RECORD
PERSON_1338,PERSON,PHONE_01338,PHONE,USED,,0.05,0.86,TELCO_SUBSCRIBER_RECORD
PERSON_0174,PERSON,PHONE_01575,PHONE,USED,,0.05,0.82,TELCO_SUBSCRIBER_RECORD
PERSON_1353,PERSON,PHONE_01353,PHONE,USED,,0.05,0.76,TELCO_SUBSCRIBER_RECORD
PERSON_1158,PERSON,PHONE_01517,PHONE,USED,,0.05,0.71,TELCO_SUBSCRIBER_RECORD
PERSON_0002,PERSON,PHONE_00002,PHONE,USED,,0.05,0.79,TELCO_SUBSCRIBER_RECORD
PERSON_0068,PERSON,PHONE_01892,PHONE,USED,,0.05,0.95,TELCO_SUBSCRIBER_RECORD
PERSON_1396,PERSON,PHONE_01396,PHONE,USED,,0.05,0.94,TELCO_SUBSCRIBER_RECORD
PERSON_1182,PERSON,PHONE_01182,PHONE,USED,,0.05,0.93,TELCO_SUBSCRIBER_RECORD
PERSON_0665,PERSON,PHONE_00665,PHONE,USED,,0.05,0.93,TELCO_SUBSCRIBER_RECORD
PERSON_0526,PERSON,PHONE_00526,PHONE,USED,,0.05,0.82,TELCO_SUBSCRIBER_RECORD
PERSON_0902,PERSON,PHONE_00902,PHONE,USED,,0.05,0.78,TELCO_SUBSCRIBER_RECORD
PERSON_0792,PERSON,PHONE_01782,PHONE,USED,,0.05,0.85,TELCO_SUBSCRIBER_RECORD
PERSON_0032,PERSON,PHONE_01682,PHONE,USED,,0.05,0.79,TELCO_SUBSCRIBER_RECORD
PERSON_1166,PERSON,PHONE_01519,PHONE,USED,,0.05,0.64,TELCO_SUBSCRIBER_RECORD
PERSON_0623,PERSON,PHONE_00623,PHONE,USED,,0.05,0.94,TELCO_SUBSCRIBER_RECORD
PERSON_0535,PERSON,PHONE_00535,PHONE,USED,,0.05,0.82,TELCO_SUBSCRIBER_RECORD
PERSON_1280,PERSON,PHONE_01280,PHONE,USED,,0.05,0.94,TELCO_SUBSCRIBER_RECORD
PERSON_0174,PERSON,PHONE_01514,PHONE,USED,,0.05,0.95,TELCO_SUBSCRIBER_RECORD
PERSON_1383,PERSON,PHONE_01760,PHONE,USED,,0.05,0.68,TELCO_SUBSCRIBER_RECORD
PERSON_0216,PERSON,PHONE_00216,PHONE,USED,,0.05,0.95,TELCO_SUBSCRIBER_RECORD
PERSON_0917,PERSON,PHONE_00917,PHONE,USED,,0.05,0.8,TELCO_SUBSCRIBER_RECORD
PERSON_1065,PERSON,PHONE_01065,PHONE,USED,,0.05,0.91,TELCO_SUBSCRIBER_RECORD
PERSON_0917,PERSON,PHONE_01611,PHONE,USED,,0.05,0.78,TELCO_SUBSCRIBER_RECORD
PERSON_0880,PERSON,PHONE_00880,PHONE,USED,,0.05,0.93,TELCO_SUBSCRIBER_RECORD
PERSON_0009,PERSON,PHONE_00009,PHONE,USED,,0.05,0.75,TELCO_SUBSCRIBER_RECORD
PERSON_1410,PERSON,PHONE_01410,PHONE,USED,,0.05,0.71,TELCO_SUBSCRIBER_RECORD
PERSON_1316,PERSON,PHONE_01898,PHONE,USED,,0.05,0.57,TELCO_SUBSCRIBER_RECORD
PERSON_0718,PERSON,PHONE_00718,PHONE,USED,,0.05,0.81,TELCO_SUBSCRIBER_RECORD
PERSON_0944,PERSON,PHONE_01936,PHONE,USED,,0.05,0.72,TELCO_SUBSCRIBER_RECORD
PERSON_0020,PERSON,PHONE_00020,PHONE,USED,,0.05,0.78,TELCO_SUBSCRIBER_RECORD
PERSON_1297,PERSON,PHONE_01297,PHONE,USED,,0.05,0.79,TELCO_SUBSCRIBER_RECORD
PERSON_1395,PERSON,PHONE_01573,PHONE,USED,,0.05,0.78,TELCO_SUBSCRIBER_RECORD
PERSON_0023,PERSON,PHONE_00023,PHONE,USED,,0.05,0.96,TELCO_SUBSCRIBER_RECORD
PERSON_0924,PERSON,PHONE_00924,PHONE,USED,,0.05,0.77,TELCO_SUBSCRIBER_RECORD
PERSON_1466,PERSON,PHONE_01466,PHONE,USED,,0.05,0.87,TELCO_SUBSCRIBER_RECORD
PERSON_1043,PERSON,PHONE_01043,PHONE,USED,2024-12-22 19:58:33,0.05,0.92,TELCO_SUBSCRIBER_RECORD
PERSON_1429,PERSON,PHONE_01429,PHONE,USED,,0.05,0.95,TELCO_SUBSCRIBER_RECORD
PERSON_0199,PERSON,PHONE_01756,PHONE,USED,,0.05,0.56,TELCO_SUBSCRIBER_RECORD
PERSON_0712,PERSON,PHONE_00712,PHONE,USED,,0.05,0.76,TELCO_SUBSCRIBER_RECORD
PERSON_0080,PERSON,PHONE_00080,PHONE,USED,,0.05,0.73,TELCO_SUBSCRIBER_RECORD
PERSON_0216,PERSON,PHONE_01918,PHONE,USED,,0.05,0.94,TELCO_SUBSCRIBER_RECORD
PERSON_1153,PERSON,PHONE_01153,PHONE,USED,,0.05,0.76,TELCO_SUBSCRIBER_RECORD
PERSON_0609,PERSON,PHONE_00609,PHONE,USED,2026-02-20 03:43:25,0.05,0.75,TELCO_SUBSCRIBER_RECORD
PERSON_1174,PERSON,PHONE_01711,PHONE,USED,,0.05,0.76,TELCO_SUBSCRIBER_RECORD
PERSON_1196,PERSON,PHONE_01196,PHONE,USED,,0.05,0.82,TELCO_SUBSCRIBER_RECORD
PERSON_1141,PERSON,PHONE_01780,PHONE,USED,,0.05,0.66,TELCO_SUBSCRIBER_RECORD
PERSON_0320,PERSON,PHONE_00320,PHONE,USED,,0.05,0.97,TELCO_SUBSCRIBER_RECORD
PERSON_0811,PERSON,PHONE_01873,PHONE,USED,,0.05,0.73,TELCO_SUBSCRIBER_RECORD
PERSON_0165,PERSON,PHONE_01822,PHONE,USED,,0.05,0.58,TELCO_SUBSCRIBER_RECORD
PERSON_0030,PERSON,PHONE_00030,PHONE,USED,,0.05,0.77,TELCO_SUBSCRIBER_RECORD
PERSON_0354,PERSON,PHONE_01890,PHONE,USED,,0.05,0.7,TELCO_SUBSCRIBER_RECORD
PERSON_0389,PERSON,PHONE_00389,PHONE,USED,,0.05,0.75,TELCO_SUBSCRIBER_RECORD
PERSON_0523,PERSON,PHONE_00523,PHONE,USED,,0.05,0.84,TELCO_SUBSCRIBER_RECORD
PERSON_1474,PERSON,PHONE_01474,PHONE,USED,,0.05,0.85,TELCO_SUBSCRIBER_RECORD
PERSON_0049,PERSON,PHONE_00049,PHONE,USED,,0.05,0.85,TELCO_SUBSCRIBER_RECORD
PERSON_0123,PERSON,PHONE_01982,PHONE,USED,,0.05,0.93,TELCO_SUBSCRIBER_RECORD
PERSON_0981,PERSON,PHONE_01819,PHONE,USED,,0.05,0.77,TELCO_SUBSCRIBER_RECORD
PERSON_1321,PERSON,PHONE_01321,PHONE,USED,,0.05,0.88,TELCO_SUBSCRIBER_RECORD
PERSON_0016,PERSON,PHONE_00016,PHONE,USED,,0.05,0.92,TELCO_SUBSCRIBER_RECORD
PERSON_1334,PERSON,PHONE_01334,PHONE,USED,,0.05,0.92,TELCO_SUBSCRIBER_RECORD
PERSON_0066,PERSON,PHONE_01949,PHONE,USED,,0.05,0.78,TELCO_SUBSCRIBER_RECORD
PERSON_0938,PERSON,PHONE_00938,PHONE,USED,,0.05,0.87,TELCO_SUBSCRIBER_RECORD
PERSON_1470,PERSON,PHONE_01470,PHONE,USED,,0.05,0.93,TELCO_SUBSCRIBER_RECORD
PERSON_0287,PERSON,PHONE_00287,PHONE,USED,,0.05,0.83,TELCO_SUBSCRIBER_RECORD
PERSON_0650,PERSON,PHONE_01763,PHONE,USED,,0.05,0.7,TELCO_SUBSCRIBER_RECORD
PERSON_0582,PERSON,PHONE_00582,PHONE,USED,,0.05,0.91,TELCO_SUBSCRIBER_RECORD
PERSON_0267,PERSON,PHONE_00267,PHONE,USED,,0.05,0.83,TELCO_SUBSCRIBER_RECORD
PERSON_0703,PERSON,PHONE_01508,PHONE,USED,,0.05,0.58,TELCO_SUBSCRIBER_RECORD
PERSON_0127,PERSON,PHONE_00127,PHONE,USED,,0.05,0.9,TELCO_SUBSCRIBER_RECORD
PERSON_0191,PERSON,PHONE_00191,PHONE,USED,,0.05,0.74,TELCO_SUBSCRIBER_RECORD
PERSON_0653,PERSON,PHONE_01507,PHONE,USED,,0.05,0.72,TELCO_SUBSCRIBER_RECORD
PERSON_1250,PERSON,PHONE_01726,PHONE,USED,,0.05,0.61,TELCO_SUBSCRIBER_RECORD
PERSON_1121,PERSON,PHONE_01675,PHONE,USED,,0.05,0.6,TELCO_SUBSCRIBER_RECORD
PERSON_0409,PERSON,PHONE_00409,PHONE,USED,,0.05,0.96,TELCO_SUBSCRIBER_RECORD
PERSON_1029,PERSON,PHONE_01029,PHONE,USED,,0.05,0.77,TELCO_SUBSCRIBER_RECORD
PERSON_1202,PERSON,PHONE_01202,PHONE,USED,,0.05,0.78,TELCO_SUBSCRIBER_RECORD
PERSON_0812,PERSON,PHONE_00812,PHONE,USED,2024-11-06 20:52:13,0.05,0.96,TELCO_SUBSCRIBER_RECORD
PERSON_1175,PERSON,PHONE_01175,PHONE,USED,,0.05,0.7,TELCO_SUBSCRIBER_RECORD
PERSON_0650,PERSON,PHONE_00650,PHONE,USED,,0.05,0.97,TELCO_SUBSCRIBER_RECORD
PERSON_1209,PERSON,PHONE_01827,PHONE,USED,,0.05,0.61,TELCO_SUBSCRIBER_RECORD
PERSON_0261,PERSON,PHONE_00261,PHONE,USED,,0.05,0.8,TELCO_SUBSCRIBER_RECORD
PERSON_0110,PERSON,PHONE_00110,PHONE,USED,,0.05,0.97,TELCO_SUBSCRIBER_RECORD
PERSON_0603,PERSON,PHONE_02001,PHONE,USED,2025-12-10 19:39:40,0.05,0.36,TELCO_SUBSCRIBER_RECORD
PERSON_0405,PERSON,PHONE_00405,PHONE,USED,,0.05,0.83,TELCO_SUBSCRIBER_RECORD
PERSON_0994,PERSON,PHONE_01553,PHONE,USED,,0.05,0.58,TELCO_SUBSCRIBER_RECORD
PERSON_0918,PERSON,PHONE_01538,PHONE,USED,,0.05,0.63,TELCO_SUBSCRIBER_RECORD
PERSON_0525,PERSON,PHONE_00525,PHONE,USED,,0.05,0.73,TELCO_SUBSCRIBER_RECORD
PERSON_0935,PERSON,PHONE_00935,PHONE,USED,,0.05,0.93,TELCO_SUBSCRIBER_RECORD
PERSON_0483,PERSON,PHONE_00483,PHONE,USED,,0.05,0.96,TELCO_SUBSCRIBER_RECORD
PERSON_0230,PERSON,PHONE_00230,PHONE,USED,,0.05,0.79,TELCO_SUBSCRIBER_RECORD
PERSON_0227,PERSON,PHONE_01632,PHONE,USED,,0.05,0.72,TELCO_SUBSCRIBER_RECORD
PERSON_0272,PERSON,PHONE_01856,PHONE,USED,,0.05,0.84,TELCO_SUBSCRIBER_RECORD
PERSON_1208,PERSON,PHONE_01621,PHONE,USED,,0.05,0.69,TELCO_SUBSCRIBER_RECORD
PERSON_0082,PERSON,PHONE_00082,PHONE,USED,,0.05,0.93,TELCO_SUBSCRIBER_RECORD
PERSON_1396,PERSON,PHONE_01559,PHONE,USED,,0.05,0.8,TELCO_SUBSCRIBER_RECORD
PERSON_0397,PERSON,PHONE_00397,PHONE,USED,,0.05,0.76,TELCO_SUBSCRIBER_RECORD
PERSON_1496,PERSON,PHONE_01496,PHONE,USED,,0.05,0.72,TELCO_SUBSCRIBER_RECORD
PERSON_0011,PERSON,PHONE_00011,PHONE,USED,2026-04-17 00:26:17,0.05,0.86,TELCO_SUBSCRIBER_RECORD
PERSON_1140,PERSON,PHONE_01140,PHONE,USED,,0.05,0.88,TELCO_SUBSCRIBER_RECORD
PERSON_0931,PERSON,PHONE_00931,PHONE,USED,,0.05,0.85,TELCO_SUBSCRIBER_RECORD
PERSON_1450,PERSON,PHONE_01450,PHONE,USED,,0.05,0.81,TELCO_SUBSCRIBER_RECORD
PERSON_1304,PERSON,PHONE_01304,PHONE,USED,,0.05,0.79,TELCO_SUBSCRIBER_RECORD
PERSON_0012,PERSON,PHONE_00012,PHONE,USED,,0.05,0.86,TELCO_SUBSCRIBER_RECORD
PERSON_1187,PERSON,PHONE_01771,PHONE,USED,,0.05,0.61,TELCO_SUBSCRIBER_RECORD
PERSON_0492,PERSON,PHONE_00492,PHONE,USED,,0.05,0.9,TELCO_SUBSCRIBER_RECORD
PERSON_0378,PERSON,PHONE_00378,PHONE,USED,,0.05,0.85,TELCO_SUBSCRIBER_RECORD
PERSON_0038,PERSON,PHONE_00038,PHONE,USED,,0.05,0.88,TELCO_SUBSCRIBER_RECORD
PERSON_0533,PERSON,PHONE_00533,PHONE,USED,,0.05,0.98,TELCO_SUBSCRIBER_RECORD
PERSON_1188,PERSON,PHONE_01501,PHONE,USED,,0.05,0.78,TELCO_SUBSCRIBER_RECORD
PERSON_0592,PERSON,PHONE_00592,PHONE,USED,,0.05,0.76,TELCO_SUBSCRIBER_RECORD
