event_id,timestamp,vehicle_id,location_id,event_type,source,confidence
VEVENT_007484,2024-01-29 14:31:06,VEHICLE_00494,LOCATION_0113,ANPR,FIELD_SURVEILLANCE,0.85
VEVENT_007485,2024-12-30 09:53:35,VEHICLE_00472,LOCATION_0029,CHECKPOINT,ANPR_CAMERA,0.94
VEVENT_007486,2025-04-15 11:42:00,VEHICLE_00572,LOCATION_0011,TOLL,POLICE_CHECKPOINT,0.87
VEVENT_007487,2024-12-08 18:12:10,VEHICLE_00040,LOCATION_0039,SURVEILLANCE,ANPR_CAMERA,0.83
VEVENT_007488,2024-05-20 08:42:34,VEHICLE_00742,LOCATION_0017,ANPR,ANPR_CAMERA,0.95
VEVENT_007489,2026-03-24 20:14:43,VEHICLE_00214,LOCATION_0220,TOLL,FIELD_SURVEILLANCE,0.85
VEVENT_007490,2024-02-19 10:16:25,VEHICLE_00253,LOCATION_0164,SURVEILLANCE,POLICE_CHECKPOINT,0.82
VEVENT_007491,2026-04-23 10:09:37,VEHICLE_00697,LOCATION_0276,TOLL,TOLL_PLAZA,0.85
VEVENT_007492,2026-04-02 08:14:11,VEHICLE_00357,LOCATION_0147,CHECKPOINT,TOLL_PLAZA,0.94
VEVENT_007493,2025-05-05 20:24:28,VEHICLE_00684,LOCATION_0111,ANPR,TOLL_PLAZA,0.94
VEVENT_007494,2024-06-11 05:14:47,VEHICLE_00225,LOCATION_0176,CHECKPOINT,ANPR_CAMERA,0.88
VEVENT_007495,2024-01-18 18:35:53,VEHICLE_00575,LOCATION_0170,CHECKPOINT,FIELD_SURVEILLANCE,0.9
VEVENT_007496,2025-05-13 23:36:04,VEHICLE_00172,LOCATION_0052,ANPR,TOLL_PLAZA,0.88
VEVENT_007497,2024-10-02 09:36:12,VEHICLE_00052,LOCATION_0246,CHECKPOINT,POLICE_CHECKPOINT,0.83
VEVENT_007498,2024-05-24 05:56:17,VEHICLE_00593,LOCATION_0241,SURVEILLANCE,TOLL_PLAZA,0.86
VEVENT_007499,2024-01-08 23:00:22,VEHICLE_00632,LOCATION_0150,SURVEILLANCE,TOLL_PLAZA,0.93
VEVENT_007500,2024-05-06 03:06:57,VEHICLE_00619,LOCATION_0122,SURVEILLANCE,FIELD_SURVEILLANCE,0.87
VEVENT_007501,2026-03-28 04:44:44,VEHICLE_00126,LOCATION_0129,TOLL,POLICE_CHECKPOINT,0.86
VEVENT_007502,2026-02-25 00:13:37,VEHICLE_00084,LOCATION_0180,SURVEILLANCE,TOLL_PLAZA,0.8
VEVENT_007503,2025-07-22 02:28:01,VEHICLE_00226,LOCATION_0195,ANPR,ANPR_CAMERA,0.93
VEVENT_007504,2025-12-12 04:57:42,VEHICLE_00580,LOCATION_0120,TOLL,ANPR_CAMERA,0.82
VEVENT_007505,2024-05-14 00:36:57,VEHICLE_00512,LOCATION_0213,ANPR,TOLL_PLAZA,0.94
VEVENT_007506,2025-10-01 19:10:59,VEHICLE_00218,LOCATION_0214,ANPR,TOLL_PLAZA,0.8
VEVENT_007507,2024-06-18 04:35:20,VEHICLE_00072,LOCATION_0123,CHECKPOINT,TOLL_PLAZA,0.9
VEVENT_007508,2025-11-08 06:30:42,VEHICLE_00489,LOCATION_0124,CHECKPOINT,TOLL_PLAZA,0.96
VEVENT_007509,2025-02-04 08:31:23,VEHICLE_00601,LOCATION_0081,ANPR,POLICE_CHECKPOINT,0.87
VEVENT_007510,2025-07-19 21:21:03,VEHICLE_00690,LOCATION_0196,ANPR,TOLL_PLAZA,0.82
VEVENT_007511,2024-03-23 12:53:48,VEHICLE_00577,LOCATION_0106,SURVEILLANCE,FIELD_SURVEILLANCE,0.82
VEVENT_007512,2025-02-01 06:27:30,VEHICLE_00635,LOCATION_0158,SURVEILLANCE,ANPR_CAMERA,0.93
VEVENT_007513,2025-08-07 13:00:56,VEHICLE_00582,LOCATION_0016,SURVEILLANCE,ANPR_CAMERA,0.93
VEVENT_007514,2025-09-28 23:15:09,VEHICLE_00392,LOCATION_0167,TOLL,POLICE_CHECKPOINT,0.87
VEVENT_007515,2025-06-08 13:40:39,VEHICLE_00431,LOCATION_0105,CHECKPOINT,TOLL_PLAZA,0.87
VEVENT_007516,2025-09-27 15:29:21,VEHICLE_00661,LOCATION_0288,ANPR,ANPR_CAMERA,0.89
VEVENT_007517,2024-07-13 00:31:21,VEHICLE_00255,LOCATION_0041,ANPR,FIELD_SURVEILLANCE,0.81
VEVENT_007518,2026-02-02 22:42:01,VEHICLE_00705,LOCATION_0030,TOLL,FIELD_SURVEILLANCE,0.94
VEVENT_007519,2024-12-21 16:13:46,VEHICLE_00483,LOCATION_0005,ANPR,TOLL_PLAZA,0.9
VEVENT_007520,2026-04-23 07:08:07,VEHICLE_00490,LOCATION_0158,ANPR,ANPR_CAMERA,0.95
VEVENT_007521,2026-03-20 16:18:44,VEHICLE_00693,LOCATION_0245,SURVEILLANCE,TOLL_PLAZA,0.89
VEVENT_007522,2025-06-11 01:06:27,VEHICLE_00723,LOCATION_0121,CHECKPOINT,ANPR_CAMERA,0.81
VEVENT_007523,2024-01-20 00:26:05,VEHICLE_00497,LOCATION_0209,SURVEILLANCE,POLICE_CHECKPOINT,0.89
VEVENT_007524,2026-05-29 20:04:49,VEHICLE_00028,LOCATION_0138,TOLL,TOLL_PLAZA,0.96
VEVENT_007525,2025-07-26 07:58:54,VEHICLE_00193,LOCATION_0281,CHECKPOINT,TOLL_PLAZA,0.94
VEVENT_007526,2024-06-09 06:37:24,VEHICLE_00002,LOCATION_0085,SURVEILLANCE,FIELD_SURVEILLANCE,0.89
VEVENT_007527,2026-03-21 06:44:06,VEHICLE_00062,LOCATION_0152,SURVEILLANCE,ANPR_CAMERA,0.81
VEVENT_007528,2026-05-16 12:54:16,VEHICLE_00690,LOCATION_0106,SURVEILLANCE,ANPR_CAMERA,0.87
VEVENT_007529,2025-09-25 11:00:19,VEHICLE_00142,LOCATION_0005,SURVEILLANCE,ANPR_CAMERA,0.95
VEVENT_007530,2025-07-17 22:12:35,VEHICLE_00680,LOCATION_0228,TOLL,ANPR_CAMERA,0.95
VEVENT_007531,2025-10-25 19:14:49,VEHICLE_00321,LOCATION_0171,ANPR,FIELD_SURVEILLANCE,0.88
VEVENT_007532,2024-11-11 10:39:35,VEHICLE_00335,LOCATION_0152,TOLL,POLICE_CHECKPOINT,0.96
VEVENT_007533,2024-11-02 21:19:52,VEHICLE_00531,LOCATION_0112,TOLL,TOLL_PLAZA,0.82
VEVENT_007534,2024-03-10 15:18:31,VEHICLE_00017,LOCATION_0003,CHECKPOINT,ANPR_CAMERA,0.97
VEVENT_007535,2025-09-03 01:10:38,VEHICLE_00752,LOCATION_0128,TOLL,POLICE_CHECKPOINT,0.84
VEVENT_007536,2025-07-20 17:55:22,VEHICLE_00383,LOCATION_0137,CHECKPOINT,FIELD_SURVEILLANCE,0.94
VEVENT_007537,2024-03-17 19:10:50,VEHICLE_00475,LOCATION_0144,ANPR,POLICE_CHECKPOINT,0.94
VEVENT_007538,2026-05-11 12:31:03,VEHICLE_00668,LOCATION_0162,CHECKPOINT,POLICE_CHECKPOINT,0.88
VEVENT_007539,2025-05-30 09:07:49,VEHICLE_00351,LOCATION_0050,TOLL,ANPR_CAMERA,0.96
VEVENT_007540,2026-02-28 01:40:39,VEHICLE_00594,LOCATION_0028,SURVEILLANCE,FIELD_SURVEILLANCE,0.81
VEVENT_007541,2025-10-30 22:31:14,VEHICLE_00174,LOCATION_0245,ANPR,POLICE_CHECKPOINT,0.95
VEVENT_007542,2024-07-15 13:35:46,VEHICLE_00598,LOCATION_0031,TOLL,FIELD_SURVEILLANCE,0.89
VEVENT_007543,2025-02-17 15:50:01,VEHICLE_00693,LOCATION_0105,ANPR,TOLL_PLAZA,0.87
VEVENT_007544,2025-01-13 00:52:22,VEHICLE_00382,LOCATION_0253,SURVEILLANCE,ANPR_CAMERA,0.96
VEVENT_007545,2025-01-24 19:25:58,VEHICLE_00744,LOCATION_0022,CHECKPOINT,ANPR_CAMERA,0.87
VEVENT_007546,2024-04-03 14:05:48,VEHICLE_00564,LOCATION_0234,ANPR,POLICE_CHECKPOINT,0.97
VEVENT_007547,2025-08-28 07:50:21,VEHICLE_00099,LOCATION_0220,CHECKPOINT,TOLL_PLAZA,0.89
VEVENT_007548,2024-07-13 03:08:45,VEHICLE_00487,LOCATION_0010,ANPR,TOLL_PLAZA,0.81
VEVENT_007549,2025-08-21 21:39:53,VEHICLE_00309,LOCATION_0204,CHECKPOINT,FIELD_SURVEILLANCE,0.89
VEVENT_007550,2024-06-03 16:16:52,VEHICLE_00379,LOCATION_0005,TOLL,FIELD_SURVEILLANCE,0.88
VEVENT_007551,2025-12-25 06:20:23,VEHICLE_00154,LOCATION_0285,TOLL,FIELD_SURVEILLANCE,0.94
VEVENT_007552,2025-11-07 10:05:54,VEHICLE_00049,LOCATION_0249,CHECKPOINT,POLICE_CHECKPOINT,0.82
VEVENT_007553,2024-04-07 14:40:15,VEHICLE_00756,LOCATION_0219,CHECKPOINT,FIELD_SURVEILLANCE,0.87
VEVENT_007554,2024-12-25 17:27:53,VEHICLE_00218,LOCATION_0184,ANPR,POLICE_CHECKPOINT,0.9
VEVENT_007555,2024-06-12 04:01:52,VEHICLE_00759,LOCATION_0163,ANPR,TOLL_PLAZA,0.95
VEVENT_007556,2024-09-18 13:28:43,VEHICLE_00048,LOCATION_0156,TOLL,TOLL_PLAZA,0.95
VEVENT_007557,2024-08-07 07:21:49,VEHICLE_00653,LOCATION_0004,TOLL,POLICE_CHECKPOINT,0.85
VEVENT_007558,2026-02-27 06:22:57,VEHICLE_00100,LOCATION_0175,CHECKPOINT,ANPR_CAMERA,0.83
VEVENT_007559,2025-06-27 06:14:12,VEHICLE_00729,LOCATION_0225,CHECKPOINT,ANPR_CAMERA,0.83
VEVENT_007560,2024-03-23 15:39:46,VEHICLE_00226,LOCATION_0285,ANPR,POLICE_CHECKPOINT,0.89
VEVENT_007561,2024-10-17 22:47:50,VEHICLE_00479,LOCATION_0288,CHECKPOINT,TOLL_PLAZA,0.89
VEVENT_007562,2026-02-04 16:00:36,VEHICLE_00443,LOCATION_0275,ANPR,ANPR_CAMERA,0.82
VEVENT_007563,2026-01-08 10:14:01,VEHICLE_00685,LOCATION_0137,ANPR,FIELD_SURVEILLANCE,0.82
VEVENT_007564,2025-08-25 04:41:11,VEHICLE_00292,LOCATION_0023,CHECKPOINT,ANPR_CAMERA,0.91
VEVENT_007565,2025-08-18 04:06:28,VEHICLE_00579,LOCATION_0069,TOLL,POLICE_CHECKPOINT,0.9
VEVENT_007566,2025-07-06 05:53:50,VEHICLE_00224,LOCATION_0065,SURVEILLANCE,TOLL_PLAZA,0.81
VEVENT_007567,2025-08-01 14:09:34,VEHICLE_00507,LOCATION_0008,ANPR,ANPR_CAMERA,0.81
VEVENT_007568,2024-11-21 06:38:02,VEHICLE_00188,LOCATION_0120,ANPR,ANPR_CAMERA,0.87
VEVENT_007569,2024-12-09 12:51:29,VEHICLE_00604,LOCATION_0053,ANPR,POLICE_CHECKPOINT,0.83
VEVENT_007570,2025-08-30 01:50:38,VEHICLE_00476,LOCATION_0029,CHECKPOINT,FIELD_SURVEILLANCE,0.92
VEVENT_007571,2025-01-24 19:15:54,VEHICLE_00387,LOCATION_0241,TOLL,POLICE_CHECKPOINT,0.92
VEVENT_007572,2024-01-03 02:35:29,VEHICLE_00059,LOCATION_0169,ANPR,TOLL_PLAZA,0.92
VEVENT_007573,2024-10-29 02:44:33,VEHICLE_00213,LOCATION_0132,CHECKPOINT,FIELD_SURVEILLANCE,0.96
VEVENT_007574,2026-02-21 15:50:20,VEHICLE_00239,LOCATION_0054,TOLL,POLICE_CHECKPOINT,0.96
VEVENT_007575,2026-06-12 05:56:12,VEHICLE_00734,LOCATION_0056,SURVEILLANCE,ANPR_CAMERA,0.96
VEVENT_007576,2025-03-25 05:28:49,VEHICLE_00092,LOCATION_0036,CHECKPOINT,TOLL_PLAZA,0.89
VEVENT_007577,2024-06-17 15:03:59,VEHICLE_00453,LOCATION_0174,SURVEILLANCE,FIELD_SURVEILLANCE,0.83
VEVENT_007578,2024-01-31 08:22:32,VEHICLE_00219,LOCATION_0045,ANPR,TOLL_PLAZA,0.91
VEVENT_007579,2026-05-30 23:18:56,VEHICLE_00453,LOCATION_0074,SURVEILLANCE,FIELD_SURVEILLANCE,0.83
VEVENT_007580,2024-12-03 01:12:31,VEHICLE_00359,LOCATION_0240,SURVEILLANCE,TOLL_PLAZA,0.83
VEVENT_007581,2024-10-15 12:26:01,VEHICLE_00233,LOCATION_0199,SURVEILLANCE,FIELD_SURVEILLANCE,0.87
VEVENT_007582,2025-10-09 05:15:32,VEHICLE_00083,LOCATION_0078,CHECKPOINT,POLICE_CHECKPOINT,0.9
VEVENT_007583,2024-04-20 17:07:09,VEHICLE_00447,LOCATION_0229,TOLL,POLICE_CHECKPOINT,0.88
VEVENT_007584,2026-02-23 06:22:59,VEHICLE_00044,LOCATION_0127,TOLL,ANPR_CAMERA,0.92
VEVENT_007585,2024-06-21 01:51:54,VEHICLE_00401,LOCATION_0196,TOLL,TOLL_PLAZA,0.85
VEVENT_007586,2024-10-26 03:37:00,VEHICLE_00261,LOCATION_0141,SURVEILLANCE,POLICE_CHECKPOINT,0.95
VEVENT_007587,2025-11-10 03:24:59,VEHICLE_00465,LOCATION_0052,ANPR,POLICE_CHECKPOINT,0.9
VEVENT_007588,2026-06-17 09:21:38,VEHICLE_00197,LOCATION_0055,SURVEILLANCE,ANPR_CAMERA,0.86
VEVENT_007589,2026-05-27 14:48:10,VEHICLE_00715,LOCATION_0128,TOLL,TOLL_PLAZA,0.85
VEVENT_007590,2024-11-22 13:49:00,VEHICLE_00702,LOCATION_0256,SURVEILLANCE,TOLL_PLAZA,0.93
VEVENT_007591,2025-05-27 23:36:50,VEHICLE_00139,LOCATION_0031,CHECKPOINT,FIELD_SURVEILLANCE,0.88
VEVENT_007592,2024-09-29 00:52:56,VEHICLE_00378,LOCATION_0210,CHECKPOINT,FIELD_SURVEILLANCE,0.92
VEVENT_007593,2025-11-09 12:11:07,VEHICLE_00233,LOCATION_0079,TOLL,TOLL_PLAZA,0.89
VEVENT_007594,2025-02-14 14:02:34,VEHICLE_00750,LOCATION_0184,CHECKPOINT,ANPR_CAMERA,0.94
VEVENT_007595,2026-03-02 04:12:20,VEHICLE_00690,LOCATION_0056,CHECKPOINT,FIELD_SURVEILLANCE,0.94
VEVENT_007596,2026-04-21 19:58:38,VEHICLE_00313,LOCATION_0176,SURVEILLANCE,POLICE_CHECKPOINT,0.84
VEVENT_007597,2024-06-29 08:30:18,VEHICLE_00405,LOCATION_0244,TOLL,TOLL_PLAZA,0.9
VEVENT_007598,2025-07-05 17:12:37,VEHICLE_00431,LOCATION_0195,SURVEILLANCE,POLICE_CHECKPOINT,0.81
VEVENT_007599,2024-10-01 18:01:00,VEHICLE_00024,LOCATION_0194,TOLL,FIELD_SURVEILLANCE,0.96
VEVENT_007600,2025-02-19 22:39:05,VEHICLE_00069,LOCATION_0252,SURVEILLANCE,ANPR_CAMERA,0.89
VEVENT_007601,2024-05-10 05:01:46,VEHICLE_00208,LOCATION_0085,TOLL,POLICE_CHECKPOINT,0.84
VEVENT_007602,2024-06-26 19:34:53,VEHICLE_00485,LOCATION_0136,CHECKPOINT,ANPR_CAMERA,0.87
VEVENT_007603,2024-08-20 11:47:32,VEHICLE_00403,LOCATION_0034,TOLL,ANPR_CAMERA,0.82
VEVENT_007604,2024-05-30 03:19:00,VEHICLE_00426,LOCATION_0130,SURVEILLANCE,FIELD_SURVEILLANCE,0.92
VEVENT_007605,2025-04-17 10:16:47,VEHICLE_00560,LOCATION_0231,ANPR,TOLL_PLAZA,0.82
VEVENT_007606,2024-10-09 05:51:55,VEHICLE_00254,LOCATION_0246,CHECKPOINT,POLICE_CHECKPOINT,0.94
VEVENT_007607,2024-02-20 16:42:38,VEHICLE_00291,LOCATION_0027,ANPR,TOLL_PLAZA,0.82
VEVENT_007608,2024-03-31 22:23:36,VEHICLE_00616,LOCATION_0122,TOLL,TOLL_PLAZA,0.88
VEVENT_007609,2025-05-07 03:43:51,VEHICLE_00026,LOCATION_0114,CHECKPOINT,POLICE_CHECKPOINT,0.82
VEVENT_007610,2025-11-19 13:44:44,VEHICLE_00248,LOCATION_0089,TOLL,FIELD_SURVEILLANCE,0.87
VEVENT_007611,2025-07-11 02:22:53,VEHICLE_00092,LOCATION_0046,CHECKPOINT,POLICE_CHECKPOINT,0.92
VEVENT_007612,2024-04-25 07:02:26,VEHICLE_00276,LOCATION_0135,ANPR,POLICE_CHECKPOINT,0.82
VEVENT_007613,2024-10-02 17:55:45,VEHICLE_00494,LOCATION_0053,ANPR,TOLL_PLAZA,0.83
VEVENT_007614,2024-08-01 22:12:11,VEHICLE_00753,LOCATION_0219,SURVEILLANCE,ANPR_CAMERA,0.86
VEVENT_007615,2024-03-08 18:59:19,VEHICLE_00213,LOCATION_0102,CHECKPOINT,POLICE_CHECKPOINT,0.8
VEVENT_007616,2025-03-27 04:51:20,VEHICLE_00238,LOCATION_0031,CHECKPOINT,TOLL_PLAZA,0.82
VEVENT_007617,2025-09-23 20:34:05,VEHICLE_00529,LOCATION_0217,TOLL,ANPR_CAMERA,0.8
VEVENT_007618,2026-05-22 00:25:21,VEHICLE_00401,LOCATION_0126,SURVEILLANCE,POLICE_CHECKPOINT,0.89
VEVENT_007619,2026-04-04 05:54:20,VEHICLE_00011,LOCATION_0091,SURVEILLANCE,TOLL_PLAZA,0.87
VEVENT_007620,2024-02-03 12:16:03,VEHICLE_00610,LOCATION_0276,ANPR,FIELD_SURVEILLANCE,0.97
VEVENT_007621,2024-09-11 22:26:29,VEHICLE_00578,LOCATION_0063,TOLL,POLICE_CHECKPOINT,0.85
VEVENT_007622,2026-02-23 07:40:32,VEHICLE_00289,LOCATION_0198,ANPR,ANPR_CAMERA,0.9
VEVENT_007623,2025-03-26 19:07:07,VEHICLE_00515,LOCATION_0142,SURVEILLANCE,FIELD_SURVEILLANCE,0.87
VEVENT_007624,2025-12-20 22:56:59,VEHICLE_00164,LOCATION_0154,CHECKPOINT,FIELD_SURVEILLANCE,0.94
VEVENT_007625,2026-05-26 13:46:00,VEHICLE_00101,LOCATION_0064,ANPR,POLICE_CHECKPOINT,0.87
VEVENT_007626,2024-05-17 13:29:20,VEHICLE_00714,LOCATION_0038,TOLL,TOLL_PLAZA,0.93
VEVENT_007627,2025-04-23 20:07:33,VEHICLE_00460,LOCATION_0060,SURVEILLANCE,POLICE_CHECKPOINT,0.91
VEVENT_007628,2024-12-25 07:13:28,VEHICLE_00461,LOCATION_0140,ANPR,FIELD_SURVEILLANCE,0.84
VEVENT_007629,2024-09-18 20:20:00,VEHICLE_00236,LOCATION_0214,TOLL,FIELD_SURVEILLANCE,0.82
VEVENT_007630,2024-08-11 20:56:05,VEHICLE_00096,LOCATION_0012,ANPR,POLICE_CHECKPOINT,0.86
VEVENT_007631,2026-04-02 16:02:16,VEHICLE_00124,LOCATION_0021,CHECKPOINT,ANPR_CAMERA,0.91
VEVENT_007632,2024-02-01 03:25:39,VEHICLE_00255,LOCATION_0261,TOLL,ANPR_CAMERA,0.95
VEVENT_007633,2025-02-08 04:37:29,VEHICLE_00756,LOCATION_0009,ANPR,POLICE_CHECKPOINT,0.86
VEVENT_007634,2025-06-13 15:32:42,VEHICLE_00584,LOCATION_0272,CHECKPOINT,ANPR_CAMERA,0.87
VEVENT_007635,2025-08-05 03:12:12,VEHICLE_00332,LOCATION_0160,TOLL,FIELD_SURVEILLANCE,0.96
VEVENT_007636,2025-11-20 17:00:55,VEHICLE_00558,LOCATION_0091,TOLL,POLICE_CHECKPOINT,0.86
VEVENT_007637,2025-03-09 22:34:25,VEHICLE_00601,LOCATION_0061,CHECKPOINT,ANPR_CAMERA,0.9
VEVENT_007638,2025-05-14 06:23:00,VEHICLE_00616,LOCATION_0182,CHECKPOINT,POLICE_CHECKPOINT,0.91
VEVENT_007639,2024-03-03 10:02:30,VEHICLE_00056,LOCATION_0190,SURVEILLANCE,FIELD_SURVEILLANCE,0.95
VEVENT_007640,2025-10-24 12:58:45,VEHICLE_00662,LOCATION_0208,SURVEILLANCE,TOLL_PLAZA,0.85
VEVENT_007641,2024-03-12 02:17:55,VEHICLE_00635,LOCATION_0108,CHECKPOINT,TOLL_PLAZA,0.94
VEVENT_007642,2026-01-08 19:58:20,VEHICLE_00277,LOCATION_0109,ANPR,POLICE_CHECKPOINT,0.96
VEVENT_007643,2025-08-25 09:23:27,VEHICLE_00724,LOCATION_0215,SURVEILLANCE,POLICE_CHECKPOINT,0.85
VEVENT_007644,2025-09-24 15:02:38,VEHICLE_00420,LOCATION_0229,TOLL,FIELD_SURVEILLANCE,0.94
VEVENT_007645,2024-11-12 07:39:27,VEHICLE_00682,LOCATION_0139,ANPR,ANPR_CAMERA,0.94
VEVENT_007646,2026-03-16 20:16:09,VEHICLE_00128,LOCATION_0088,ANPR,POLICE_CHECKPOINT,0.97
VEVENT_007647,2024-10-17 04:48:05,VEHICLE_00587,LOCATION_0110,SURVEILLANCE,FIELD_SURVEILLANCE,0.8
VEVENT_007648,2024-11-11 15:12:46,VEHICLE_00004,LOCATION_0182,SURVEILLANCE,ANPR_CAMERA,0.94
VEVENT_007649,2025-12-08 18:35:10,VEHICLE_00094,LOCATION_0244,SURVEILLANCE,POLICE_CHECKPOINT,0.84
VEVENT_007650,2025-08-05 04:57:52,VEHICLE_00259,LOCATION_0028,ANPR,POLICE_CHECKPOINT,0.88
VEVENT_007651,2025-08-25 18:21:38,VEHICLE_00033,LOCATION_0163,CHECKPOINT,TOLL_PLAZA,0.87
VEVENT_007652,2024-11-04 20:01:23,VEHICLE_00200,LOCATION_0247,CHECKPOINT,POLICE_CHECKPOINT,0.87
VEVENT_007653,2024-09-19 09:13:51,VEHICLE_00487,LOCATION_0080,CHECKPOINT,POLICE_CHECKPOINT,0.83
VEVENT_007654,2024-02-28 16:24:55,VEHICLE_00208,LOCATION_0165,SURVEILLANCE,POLICE_CHECKPOINT,0.8
VEVENT_007655,2025-05-03 01:43:01,VEHICLE_00385,LOCATION_0274,SURVEILLANCE,FIELD_SURVEILLANCE,0.91
VEVENT_007656,2025-10-26 15:31:35,VEHICLE_00165,LOCATION_0106,CHECKPOINT,TOLL_PLAZA,0.88
VEVENT_007657,2024-04-12 21:02:49,VEHICLE_00523,LOCATION_0118,SURVEILLANCE,ANPR_CAMERA,0.85
VEVENT_007658,2025-09-30 10:46:40,VEHICLE_00427,LOCATION_0297,ANPR,FIELD_SURVEILLANCE,0.81
VEVENT_007659,2024-12-14 12:32:38,VEHICLE_00037,LOCATION_0191,TOLL,POLICE_CHECKPOINT,0.81
VEVENT_007660,2025-08-30 13:18:11,VEHICLE_00449,LOCATION_0091,TOLL,TOLL_PLAZA,0.88
VEVENT_007661,2024-05-10 12:01:35,VEHICLE_00345,LOCATION_0103,TOLL,POLICE_CHECKPOINT,0.82
VEVENT_007662,2024-12-16 07:38:29,VEHICLE_00303,LOCATION_0206,SURVEILLANCE,ANPR_CAMERA,0.87
VEVENT_007663,2024-10-24 18:57:36,VEHICLE_00150,LOCATION_0258,TOLL,TOLL_PLAZA,0.96
VEVENT_007664,2026-05-04 01:21:07,VEHICLE_00052,LOCATION_0226,CHECKPOINT,ANPR_CAMERA,0.83
VEVENT_007665,2025-03-16 15:26:25,VEHICLE_00754,LOCATION_0037,CHECKPOINT,TOLL_PLAZA,0.84
VEVENT_007666,2024-12-30 23:52:41,VEHICLE_00227,LOCATION_0292,SURVEILLANCE,FIELD_SURVEILLANCE,0.86
VEVENT_007667,2024-09-17 01:26:15,VEHICLE_00706,LOCATION_0109,CHECKPOINT,POLICE_CHECKPOINT,0.84
VEVENT_007668,2025-01-12 07:09:05,VEHICLE_00538,LOCATION_0212,ANPR,TOLL_PLAZA,0.83
VEVENT_007669,2025-09-30 00:05:07,VEHICLE_00620,LOCATION_0286,CHECKPOINT,FIELD_SURVEILLANCE,0.86
VEVENT_007670,2024-06-29 08:44:28,VEHICLE_00733,LOCATION_0215,ANPR,TOLL_PLAZA,0.92
VEVENT_007671,2026-04-30 05:46:55,VEHICLE_00077,LOCATION_0113,TOLL,ANPR_CAMERA,0.93
VEVENT_007672,2025-06-25 22:16:48,VEHICLE_00541,LOCATION_0200,ANPR,POLICE_CHECKPOINT,0.88
VEVENT_007673,2024-11-09 02:07:43,VEHICLE_00560,LOCATION_0191,CHECKPOINT,FIELD_SURVEILLANCE,0.93
VEVENT_007674,2024-12-07 19:17:47,VEHICLE_00043,LOCATION_0160,TOLL,POLICE_CHECKPOINT,0.96
VEVENT_007675,2025-08-30 14:17:36,VEHICLE_00078,LOCATION_0257,TOLL,ANPR_CAMERA,0.92
VEVENT_007676,2026-01-03 14:24:18,VEHICLE_00498,LOCATION_0201,ANPR,ANPR_CAMERA,0.9
VEVENT_007677,2025-02-12 10:27:19,VEHICLE_00634,LOCATION_0174,ANPR,FIELD_SURVEILLANCE,0.85
VEVENT_007678,2026-03-16 12:59:57,VEHICLE_00654,LOCATION_0066,TOLL,FIELD_SURVEILLANCE,0.92
VEVENT_007679,2025-08-23 02:49:38,VEHICLE_00033,LOCATION_0003,CHECKPOINT,POLICE_CHECKPOINT,0.94
VEVENT_007680,2024-04-05 04:18:45,VEHICLE_00466,LOCATION_0242,TOLL,ANPR_CAMERA,0.94
VEVENT_007681,2025-10-13 15:34:57,VEHICLE_00010,LOCATION_0245,CHECKPOINT,ANPR_CAMERA,0.9
VEVENT_007682,2025-01-28 08:28:52,VEHICLE_00512,LOCATION_0193,CHECKPOINT,POLICE_CHECKPOINT,0.81
VEVENT_007683,2025-04-17 14:01:01,VEHICLE_00080,LOCATION_0125,CHECKPOINT,POLICE_CHECKPOINT,0.97
VEVENT_007684,2024-04-04 17:16:52,VEHICLE_00467,LOCATION_0254,ANPR,ANPR_CAMERA,0.8
VEVENT_007685,2024-01-13 16:31:54,VEHICLE_00174,LOCATION_0165,SURVEILLANCE,TOLL_PLAZA,0.8
VEVENT_007686,2025-06-04 15:22:16,VEHICLE_00356,LOCATION_0056,CHECKPOINT,ANPR_CAMERA,0.85
VEVENT_007687,2024-01-30 17:01:29,VEHICLE_00205,LOCATION_0145,CHECKPOINT,FIELD_SURVEILLANCE,0.95
VEVENT_007688,2026-02-22 00:19:20,VEHICLE_00400,LOCATION_0213,ANPR,POLICE_CHECKPOINT,0.93
VEVENT_007689,2025-03-01 06:47:23,VEHICLE_00213,LOCATION_0182,ANPR,FIELD_SURVEILLANCE,0.87
VEVENT_007690,2026-04-26 16:18:10,VEHICLE_00658,LOCATION_0023,ANPR,TOLL_PLAZA,0.82
VEVENT_007691,2024-02-22 15:35:28,VEHICLE_00332,LOCATION_0060,ANPR,TOLL_PLAZA,0.83
VEVENT_007692,2024-05-16 05:29:54,VEHICLE_00209,LOCATION_0014,SURVEILLANCE,FIELD_SURVEILLANCE,0.82
VEVENT_007693,2026-06-12 01:25:06,VEHICLE_00061,LOCATION_0033,ANPR,FIELD_SURVEILLANCE,0.81
VEVENT_007694,2026-06-01 22:23:11,VEHICLE_00218,LOCATION_0264,ANPR,POLICE_CHECKPOINT,0.96
VEVENT_007695,2024-11-16 12:53:48,VEHICLE_00234,LOCATION_0007,TOLL,FIELD_SURVEILLANCE,0.83
VEVENT_007696,2024-11-01 08:13:08,VEHICLE_00313,LOCATION_0026,SURVEILLANCE,TOLL_PLAZA,0.92
VEVENT_007697,2025-10-15 16:57:15,VEHICLE_00254,LOCATION_0186,CHECKPOINT,FIELD_SURVEILLANCE,0.88
