transaction_id,timestamp,sender_account_id,receiver_account_id,amount,transaction_type,channel,location_id,reference,case_id,confidence
TXN_015150,2024-07-17 02:58:36,ACCOUNT_00164,ACCOUNT_00419,2697.97,cash withdrawal,atm,LOCATION_0009,REF0015150,,0.92
TXN_015151,2026-03-28 00:48:39,ACCOUNT_00559,ACCOUNT_00103,5460.97,cash withdrawal,net_banking,LOCATION_0299,REF0015151,,0.97
TXN_015152,2025-09-13 20:12:48,ACCOUNT_00763,ACCOUNT_00226,1186.79,NEFT,atm,LOCATION_0063,REF0015152,,0.94
TXN_015153,2024-05-23 23:01:05,ACCOUNT_00535,ACCOUNT_00643,6441.54,IMPS,atm,LOCATION_0194,REF0015153,,0.93
TXN_015154,2024-12-19 05:50:39,ACCOUNT_00350,ACCOUNT_00357,2000.64,IMPS,net_banking,LOCATION_0065,REF0015154,,0.93
TXN_015155,2025-08-23 13:19:01,ACCOUNT_00377,ACCOUNT_00366,9233.23,IMPS,net_banking,LOCATION_0093,REF0015155,,0.97
TXN_015156,2025-12-25 06:35:33,ACCOUNT_00498,ACCOUNT_00369,1608.64,NEFT,mobile_app,LOCATION_0298,REF0015156,,0.95
TXN_015157,2024-08-07 10:39:21,ACCOUNT_00243,ACCOUNT_00173,1728.98,IMPS,branch,LOCATION_0246,REF0015157,,0.87
TXN_015158,2024-01-01 04:47:20,ACCOUNT_00470,ACCOUNT_00362,2337.83,cash deposit,branch,LOCATION_0121,REF0015158,,0.96
TXN_015159,2026-05-04 17:45:56,ACCOUNT_00257,ACCOUNT_00311,8838.07,UPI,net_banking,LOCATION_0198,REF0015159,,0.9
TXN_015160,2025-09-30 00:34:10,ACCOUNT_00284,ACCOUNT_00836,10004.15,cash deposit,net_banking,LOCATION_0254,REF0015160,,0.9
TXN_015161,2024-06-30 11:23:00,ACCOUNT_00240,ACCOUNT_00170,2190.81,cash deposit,branch,LOCATION_0242,REF0015161,,0.93
TXN_015162,2024-05-31 04:26:18,ACCOUNT_00103,ACCOUNT_00259,22729.08,internal transfer,atm,LOCATION_0065,REF0015162,,0.94
TXN_015163,2024-04-07 08:26:05,ACCOUNT_00537,ACCOUNT_00665,2831.0,NEFT,branch,LOCATION_0267,REF0015163,,0.94
TXN_015164,2025-09-02 17:26:32,ACCOUNT_00199,ACCOUNT_00133,2231.12,internal transfer,atm,LOCATION_0274,REF0015164,,0.94
TXN_015165,2024-04-04 13:24:56,ACCOUNT_00812,ACCOUNT_00227,8675.46,IMPS,branch,LOCATION_0114,REF0015165,,0.86
TXN_015166,2025-01-26 13:36:17,ACCOUNT_00347,ACCOUNT_00130,3216.58,internal transfer,atm,LOCATION_0021,REF0015166,,0.91
TXN_015167,2024-12-01 18:21:13,ACCOUNT_00106,ACCOUNT_00457,6569.13,cash deposit,atm,LOCATION_0245,REF0015167,,0.87
TXN_015168,2024-03-22 19:00:51,ACCOUNT_00017,ACCOUNT_00369,783.54,cash withdrawal,branch,LOCATION_0212,REF0015168,,0.98
TXN_015169,2025-02-04 07:06:11,ACCOUNT_00047,ACCOUNT_00776,244.11,cash deposit,atm,LOCATION_0095,REF0015169,,0.94
TXN_015170,2025-06-29 08:26:09,ACCOUNT_00696,ACCOUNT_00457,1568.1,UPI,mobile_app,LOCATION_0297,REF0015170,,0.97
TXN_015171,2026-03-29 06:47:56,ACCOUNT_00697,ACCOUNT_00774,1042.23,internal transfer,atm,LOCATION_0149,REF0015171,,0.93
TXN_015172,2025-08-24 02:07:39,ACCOUNT_00792,ACCOUNT_00086,4136.02,IMPS,branch,LOCATION_0086,REF0015172,,0.98
TXN_015173,2024-10-23 13:52:53,ACCOUNT_00547,ACCOUNT_00495,875.62,UPI,branch,LOCATION_0145,REF0015173,,0.95
TXN_015174,2024-03-08 09:57:13,ACCOUNT_00912,ACCOUNT_00063,182.41,internal transfer,branch,LOCATION_0015,REF0015174,,0.94
TXN_015175,2025-09-10 11:18:35,ACCOUNT_00056,ACCOUNT_00290,814.13,UPI,branch,LOCATION_0201,REF0015175,,0.9
TXN_015176,2024-07-20 21:18:42,ACCOUNT_00006,ACCOUNT_00421,1446.19,IMPS,mobile_app,LOCATION_0178,REF0015176,,0.9
TXN_015177,2024-09-25 20:51:18,ACCOUNT_00888,ACCOUNT_00405,8549.84,IMPS,mobile_app,LOCATION_0040,REF0015177,,0.93
TXN_015178,2024-03-17 07:49:22,ACCOUNT_00725,ACCOUNT_00276,1077.81,IMPS,atm,LOCATION_0240,REF0015178,,0.91
TXN_015179,2025-11-12 20:54:45,ACCOUNT_00747,ACCOUNT_00641,4263.37,NEFT,atm,LOCATION_0188,REF0015179,,0.9
TXN_015180,2024-01-13 16:40:10,ACCOUNT_00141,ACCOUNT_00879,11700.9,UPI,branch,LOCATION_0062,REF0015180,,0.91
TXN_015181,2025-11-03 01:38:08,ACCOUNT_00863,ACCOUNT_00770,31307.22,NEFT,atm,LOCATION_0014,REF0015181,,0.91
TXN_015182,2025-04-15 09:30:49,ACCOUNT_00394,ACCOUNT_00542,3082.7,IMPS,atm,LOCATION_0099,REF0015182,,0.86
TXN_015183,2024-08-14 00:22:56,ACCOUNT_00025,ACCOUNT_00746,817.88,NEFT,net_banking,LOCATION_0169,REF0015183,,0.98
TXN_015184,2026-02-23 17:48:06,ACCOUNT_00888,ACCOUNT_00786,48206.84,internal transfer,net_banking,LOCATION_0140,REF0015184,,0.9
TXN_015185,2024-01-13 11:42:02,ACCOUNT_00191,ACCOUNT_00472,228.92,cash withdrawal,branch,LOCATION_0264,REF0015185,,0.94
TXN_015186,2026-01-20 14:09:51,ACCOUNT_00156,ACCOUNT_00579,2802.43,UPI,mobile_app,LOCATION_0202,REF0015186,,0.89
TXN_015187,2025-05-15 01:00:48,ACCOUNT_00076,ACCOUNT_00393,12871.23,cash withdrawal,net_banking,LOCATION_0019,REF0015187,,0.93
TXN_015188,2025-11-17 11:06:06,ACCOUNT_00485,ACCOUNT_00621,3126.32,IMPS,branch,LOCATION_0224,REF0015188,,0.87
TXN_015189,2025-01-01 16:23:19,ACCOUNT_00653,ACCOUNT_00032,14945.07,cash withdrawal,branch,LOCATION_0029,REF0015189,,0.9
TXN_015190,2025-11-09 03:16:46,ACCOUNT_00744,ACCOUNT_00392,3357.26,internal transfer,atm,LOCATION_0230,REF0015190,,0.92
TXN_015191,2025-10-16 05:38:32,ACCOUNT_00147,ACCOUNT_00077,8056.27,cash withdrawal,mobile_app,LOCATION_0127,REF0015191,,0.88
TXN_015192,2024-04-05 21:15:51,ACCOUNT_00076,ACCOUNT_00082,3437.54,NEFT,branch,LOCATION_0149,REF0015192,,0.98
TXN_015193,2026-05-22 01:43:53,ACCOUNT_00847,ACCOUNT_00910,910.0,IMPS,mobile_app,LOCATION_0276,REF0015193,,0.9
TXN_015194,2026-02-08 01:44:11,ACCOUNT_00642,ACCOUNT_00404,1120.9,cash withdrawal,branch,LOCATION_0154,REF0015194,,0.88
TXN_015195,2025-12-16 00:01:44,ACCOUNT_00077,ACCOUNT_00449,9255.51,internal transfer,net_banking,LOCATION_0243,REF0015195,,0.91
TXN_015196,2025-03-17 14:53:51,ACCOUNT_00470,ACCOUNT_00439,1573.12,NEFT,branch,LOCATION_0031,REF0015196,,0.9
TXN_015197,2026-02-10 06:03:10,ACCOUNT_00398,ACCOUNT_00218,2893.45,NEFT,atm,LOCATION_0196,REF0015197,,0.97
TXN_015198,2025-12-09 07:47:24,ACCOUNT_00516,ACCOUNT_00849,7103.03,UPI,mobile_app,LOCATION_0154,REF0015198,,0.97
TXN_015199,2024-02-07 09:37:17,ACCOUNT_00133,ACCOUNT_00438,2121.57,NEFT,net_banking,LOCATION_0050,REF0015199,,0.97
TXN_015200,2024-11-09 03:56:22,ACCOUNT_00186,ACCOUNT_00182,2040.18,cash withdrawal,branch,LOCATION_0211,REF0015200,,0.94
TXN_015201,2025-02-15 16:07:48,ACCOUNT_00027,ACCOUNT_00201,486.3,cash withdrawal,branch,LOCATION_0174,REF0015201,,0.93
TXN_015202,2025-09-09 21:09:48,ACCOUNT_00487,ACCOUNT_00642,3036.81,cash deposit,mobile_app,LOCATION_0296,REF0015202,,0.95
TXN_015203,2025-07-11 00:51:10,ACCOUNT_00532,ACCOUNT_00046,8526.66,cash deposit,branch,LOCATION_0034,REF0015203,,0.93
TXN_015204,2024-04-18 00:40:59,ACCOUNT_00805,ACCOUNT_00183,9176.45,IMPS,atm,LOCATION_0080,REF0015204,,0.91
TXN_015205,2025-08-19 09:31:43,ACCOUNT_00775,ACCOUNT_00501,5334.98,internal transfer,atm,LOCATION_0012,REF0015205,,0.93
TXN_015206,2025-02-17 05:51:06,ACCOUNT_00104,ACCOUNT_00896,7832.3,internal transfer,branch,LOCATION_0049,REF0015206,,0.94
TXN_015207,2026-06-07 19:30:49,ACCOUNT_00135,ACCOUNT_00887,661.95,NEFT,branch,LOCATION_0140,REF0015207,,0.98
TXN_015208,2026-01-04 20:17:22,ACCOUNT_00094,ACCOUNT_00458,6659.9,IMPS,mobile_app,LOCATION_0079,REF0015208,,0.89
TXN_015209,2024-04-10 06:01:12,ACCOUNT_00401,ACCOUNT_00440,5753.36,cash withdrawal,mobile_app,LOCATION_0209,REF0015209,,0.96
TXN_015210,2024-10-26 10:56:06,ACCOUNT_00361,ACCOUNT_00782,4559.58,cash deposit,net_banking,LOCATION_0289,REF0015210,,0.9
TXN_015211,2025-03-05 05:47:25,ACCOUNT_00465,ACCOUNT_00626,1325.07,UPI,net_banking,LOCATION_0083,REF0015211,,0.88
TXN_015212,2024-02-28 03:07:48,ACCOUNT_00652,ACCOUNT_00041,1346.05,UPI,branch,LOCATION_0022,REF0015212,,0.88
TXN_015213,2024-03-22 12:36:17,ACCOUNT_00567,ACCOUNT_00308,16311.12,UPI,mobile_app,LOCATION_0257,REF0015213,,0.96
TXN_015214,2024-10-18 03:49:21,ACCOUNT_00190,ACCOUNT_00604,3213.14,cash deposit,mobile_app,LOCATION_0171,REF0015214,,0.93
TXN_015215,2026-06-18 09:36:57,ACCOUNT_00035,ACCOUNT_00206,4043.06,UPI,net_banking,LOCATION_0100,REF0015215,,0.85
TXN_015216,2025-11-25 01:27:30,ACCOUNT_00308,ACCOUNT_00358,4078.67,cash deposit,net_banking,LOCATION_0106,REF0015216,,0.95
TXN_015217,2025-08-08 08:19:28,ACCOUNT_00388,ACCOUNT_00787,6725.39,cash withdrawal,net_banking,LOCATION_0165,REF0015217,,0.93
TXN_015218,2024-03-22 03:13:55,ACCOUNT_00431,ACCOUNT_00849,5164.49,cash deposit,net_banking,LOCATION_0022,REF0015218,,0.98
TXN_015219,2026-04-16 08:40:09,ACCOUNT_00596,ACCOUNT_00021,369.12,cash deposit,branch,LOCATION_0123,REF0015219,,0.95
TXN_015220,2025-04-02 04:33:56,ACCOUNT_00216,ACCOUNT_00106,19383.84,internal transfer,net_banking,LOCATION_0007,REF0015220,,0.96
TXN_015221,2025-11-27 07:08:25,ACCOUNT_00908,ACCOUNT_00872,3213.66,cash deposit,branch,LOCATION_0140,REF0015221,,0.86
TXN_015222,2025-06-05 06:38:42,ACCOUNT_00034,ACCOUNT_00259,3971.04,IMPS,branch,LOCATION_0243,REF0015222,,0.91
TXN_015223,2026-04-20 23:35:59,ACCOUNT_00768,ACCOUNT_00425,1608.0,NEFT,net_banking,LOCATION_0147,REF0015223,,0.89
TXN_015224,2026-06-19 21:35:02,ACCOUNT_00425,ACCOUNT_00552,5092.09,cash withdrawal,atm,LOCATION_0039,REF0015224,,0.96
TXN_015225,2024-04-04 20:12:52,ACCOUNT_00518,ACCOUNT_00196,12322.01,UPI,net_banking,LOCATION_0085,REF0015225,,0.97
TXN_015226,2025-09-17 07:12:52,ACCOUNT_00818,ACCOUNT_00254,1781.53,cash deposit,atm,LOCATION_0066,REF0015226,,0.9
TXN_015227,2024-09-03 03:59:35,ACCOUNT_00605,ACCOUNT_00679,1692.7,cash deposit,net_banking,LOCATION_0231,REF0015227,,0.88
TXN_015228,2024-03-09 09:38:03,ACCOUNT_00457,ACCOUNT_00464,1267.13,IMPS,atm,LOCATION_0041,REF0015228,,0.85
TXN_015229,2024-05-01 16:14:30,ACCOUNT_00224,ACCOUNT_00842,1523.56,IMPS,branch,LOCATION_0168,REF0015229,,0.87
TXN_015230,2026-06-11 10:28:00,ACCOUNT_00230,ACCOUNT_00754,1290.73,internal transfer,branch,LOCATION_0129,REF0015230,,0.87
TXN_015231,2024-12-31 04:28:59,ACCOUNT_00309,ACCOUNT_00203,9374.78,internal transfer,mobile_app,LOCATION_0184,REF0015231,,0.95
TXN_015232,2026-03-28 09:22:28,ACCOUNT_00479,ACCOUNT_00160,1661.73,UPI,net_banking,LOCATION_0263,REF0015232,,0.95
TXN_015233,2026-04-24 02:02:27,ACCOUNT_00138,ACCOUNT_00204,10159.61,cash withdrawal,atm,LOCATION_0248,REF0015233,,0.92
TXN_015234,2024-06-22 10:09:32,ACCOUNT_00684,ACCOUNT_00577,1378.21,internal transfer,net_banking,LOCATION_0248,REF0015234,,0.89
TXN_015235,2026-01-25 19:48:03,ACCOUNT_00446,ACCOUNT_00740,27042.66,cash deposit,branch,LOCATION_0097,REF0015235,,0.95
TXN_015236,2024-06-16 10:00:14,ACCOUNT_00635,ACCOUNT_00042,6756.7,cash deposit,branch,LOCATION_0241,REF0015236,,0.98
TXN_015237,2025-08-17 04:56:59,ACCOUNT_00190,ACCOUNT_00883,5177.29,NEFT,atm,LOCATION_0191,REF0015237,,0.86
TXN_015238,2024-03-19 18:55:41,ACCOUNT_00836,ACCOUNT_00418,17406.7,NEFT,mobile_app,LOCATION_0229,REF0015238,,0.94
TXN_015239,2026-06-02 09:29:43,ACCOUNT_00880,ACCOUNT_00885,1284.74,NEFT,atm,LOCATION_0283,REF0015239,,0.85
TXN_015240,2026-04-18 00:40:32,ACCOUNT_00208,ACCOUNT_00247,3692.49,NEFT,net_banking,LOCATION_0285,REF0015240,,0.87
TXN_015241,2026-04-06 20:13:32,ACCOUNT_00160,ACCOUNT_00261,792.56,IMPS,net_banking,LOCATION_0111,REF0015241,,0.96
TXN_015242,2024-03-08 11:16:39,ACCOUNT_00193,ACCOUNT_00523,301.89,cash withdrawal,atm,LOCATION_0002,REF0015242,,0.96
TXN_015243,2026-05-03 21:39:31,ACCOUNT_00532,ACCOUNT_00475,7602.54,cash withdrawal,mobile_app,LOCATION_0134,REF0015243,,0.92
TXN_015244,2024-05-07 23:32:09,ACCOUNT_00621,ACCOUNT_00576,4641.62,UPI,net_banking,LOCATION_0280,REF0015244,,0.97
TXN_015245,2025-01-25 11:21:46,ACCOUNT_00489,ACCOUNT_00054,9500.96,IMPS,net_banking,LOCATION_0154,REF0015245,,0.95
TXN_015246,2024-03-21 06:58:27,ACCOUNT_00320,ACCOUNT_00042,12261.08,cash withdrawal,branch,LOCATION_0074,REF0015246,,0.97
TXN_015247,2024-08-22 14:58:26,ACCOUNT_00355,ACCOUNT_00429,1067.82,NEFT,mobile_app,LOCATION_0219,REF0015247,,0.93
TXN_015248,2024-12-02 04:27:00,ACCOUNT_00467,ACCOUNT_00644,12161.1,cash deposit,net_banking,LOCATION_0075,REF0015248,,0.95
TXN_015249,2025-08-08 18:08:07,ACCOUNT_00114,ACCOUNT_00631,10200.46,IMPS,branch,LOCATION_0085,REF0015249,,0.96
TXN_015250,2026-03-17 00:54:13,ACCOUNT_00140,ACCOUNT_00181,2520.86,cash withdrawal,net_banking,LOCATION_0051,REF0015250,,0.95
TXN_015251,2025-07-06 23:01:01,ACCOUNT_00908,ACCOUNT_00335,8716.65,UPI,mobile_app,LOCATION_0100,REF0015251,,0.95
TXN_015252,2024-08-19 10:19:34,ACCOUNT_00071,ACCOUNT_00399,4579.04,internal transfer,branch,LOCATION_0121,REF0015252,,0.87
TXN_015253,2024-10-05 08:44:36,ACCOUNT_00585,ACCOUNT_00119,7717.41,internal transfer,atm,LOCATION_0121,REF0015253,,0.92
TXN_015254,2024-02-05 22:57:15,ACCOUNT_00280,ACCOUNT_00752,15230.01,NEFT,net_banking,LOCATION_0262,REF0015254,,0.92
TXN_015255,2024-05-15 11:07:09,ACCOUNT_00441,ACCOUNT_00782,1080.69,NEFT,net_banking,LOCATION_0070,REF0015255,,0.97
TXN_015256,2026-03-31 10:51:06,ACCOUNT_00051,ACCOUNT_00264,1816.05,NEFT,net_banking,LOCATION_0110,REF0015256,,0.9
TXN_015257,2025-04-12 13:51:21,ACCOUNT_00601,ACCOUNT_00260,2609.58,NEFT,branch,LOCATION_0086,REF0015257,,0.87
TXN_015258,2024-03-13 07:35:55,ACCOUNT_00745,ACCOUNT_00075,3087.63,IMPS,mobile_app,LOCATION_0259,REF0015258,,0.95
TXN_015259,2026-04-20 13:20:14,ACCOUNT_00723,ACCOUNT_00557,25877.85,internal transfer,mobile_app,LOCATION_0109,REF0015259,,0.98
TXN_015260,2024-04-15 00:36:27,ACCOUNT_00529,ACCOUNT_00078,4982.12,IMPS,atm,LOCATION_0095,REF0015260,,0.91
TXN_015261,2025-05-17 15:33:17,ACCOUNT_00197,ACCOUNT_00906,2581.84,cash withdrawal,branch,LOCATION_0119,REF0015261,,0.95
TXN_015262,2024-09-13 08:54:20,ACCOUNT_00479,ACCOUNT_00757,6378.73,UPI,atm,LOCATION_0243,REF0015262,,0.96
TXN_015263,2026-02-10 10:01:50,ACCOUNT_00550,ACCOUNT_00163,14629.76,internal transfer,mobile_app,LOCATION_0099,REF0015263,,0.92
TXN_015264,2025-02-11 16:01:57,ACCOUNT_00765,ACCOUNT_00458,6484.85,cash deposit,mobile_app,LOCATION_0291,REF0015264,,0.97
TXN_015265,2024-07-11 11:19:09,ACCOUNT_00507,ACCOUNT_00556,492.37,UPI,branch,LOCATION_0295,REF0015265,,0.88
TXN_015266,2025-07-02 07:56:08,ACCOUNT_00563,ACCOUNT_00868,1362.17,internal transfer,mobile_app,LOCATION_0115,REF0015266,,0.91
TXN_015267,2025-01-10 01:44:39,ACCOUNT_00477,ACCOUNT_00777,5400.31,cash withdrawal,branch,LOCATION_0221,REF0015267,,0.85
TXN_015268,2026-06-10 15:57:34,ACCOUNT_00093,ACCOUNT_00004,3378.89,cash withdrawal,atm,LOCATION_0225,REF0015268,,0.94
TXN_015269,2025-11-21 09:29:26,ACCOUNT_00785,ACCOUNT_00035,1706.33,NEFT,branch,LOCATION_0196,REF0015269,,0.94
TXN_015270,2024-01-07 07:42:12,ACCOUNT_00799,ACCOUNT_00707,1723.9,IMPS,branch,LOCATION_0073,REF0015270,,0.87
TXN_015271,2025-08-11 20:52:14,ACCOUNT_00035,ACCOUNT_00877,4925.19,IMPS,mobile_app,LOCATION_0140,REF0015271,,0.96
TXN_015272,2024-03-22 23:04:17,ACCOUNT_00523,ACCOUNT_00655,7451.94,UPI,atm,LOCATION_0006,REF0015272,,0.93
TXN_015273,2024-03-04 18:24:46,ACCOUNT_00422,ACCOUNT_00006,6333.98,cash deposit,mobile_app,LOCATION_0112,REF0015273,,0.95
TXN_015274,2025-07-08 06:36:07,ACCOUNT_00462,ACCOUNT_00511,1114.92,cash withdrawal,branch,LOCATION_0175,REF0015274,,0.86
TXN_015275,2025-04-23 00:07:38,ACCOUNT_00603,ACCOUNT_00534,14576.19,IMPS,net_banking,LOCATION_0120,REF0015275,,0.96
TXN_015276,2026-03-04 04:39:50,ACCOUNT_00872,ACCOUNT_00313,4762.68,IMPS,atm,LOCATION_0269,REF0015276,,0.91
TXN_015277,2024-04-16 01:55:59,ACCOUNT_00024,ACCOUNT_00282,3722.26,IMPS,mobile_app,LOCATION_0237,REF0015277,,0.87
TXN_015278,2026-03-02 05:59:25,ACCOUNT_00544,ACCOUNT_00609,5213.76,internal transfer,mobile_app,LOCATION_0263,REF0015278,,0.87
TXN_015279,2025-01-17 20:03:22,ACCOUNT_00269,ACCOUNT_00236,6595.2,NEFT,branch,LOCATION_0283,REF0015279,,0.86
TXN_015280,2025-11-16 15:20:45,ACCOUNT_00348,ACCOUNT_00165,933.75,IMPS,atm,LOCATION_0179,REF0015280,,0.94
TXN_015281,2025-03-21 01:38:43,ACCOUNT_00727,ACCOUNT_00245,2482.71,NEFT,net_banking,LOCATION_0144,REF0015281,,0.89
TXN_015282,2026-02-25 05:08:20,ACCOUNT_00210,ACCOUNT_00027,7967.39,UPI,net_banking,LOCATION_0133,REF0015282,,0.96
TXN_015283,2024-08-17 13:56:55,ACCOUNT_00115,ACCOUNT_00285,6939.36,IMPS,mobile_app,LOCATION_0275,REF0015283,,0.94
TXN_015284,2026-03-01 07:36:36,ACCOUNT_00333,ACCOUNT_00221,2273.27,internal transfer,net_banking,LOCATION_0300,REF0015284,,0.91
TXN_015285,2025-08-06 15:53:03,ACCOUNT_00398,ACCOUNT_00578,3372.68,internal transfer,mobile_app,LOCATION_0016,REF0015285,,0.95
TXN_015286,2026-01-10 11:20:02,ACCOUNT_00502,ACCOUNT_00637,7333.88,internal transfer,branch,LOCATION_0056,REF0015286,,0.9
TXN_015287,2026-04-02 18:56:19,ACCOUNT_00764,ACCOUNT_00759,7349.95,NEFT,net_banking,LOCATION_0255,REF0015287,,0.91
TXN_015288,2025-01-21 14:53:55,ACCOUNT_00832,ACCOUNT_00188,27131.57,cash deposit,net_banking,LOCATION_0098,REF0015288,,0.87
TXN_015289,2025-01-30 17:25:54,ACCOUNT_00876,ACCOUNT_00567,2860.81,cash withdrawal,mobile_app,LOCATION_0160,REF0015289,,0.94
TXN_015290,2024-09-19 21:53:39,ACCOUNT_00913,ACCOUNT_00808,2479.23,UPI,mobile_app,LOCATION_0115,REF0015290,,0.88
TXN_015291,2026-03-06 21:53:00,ACCOUNT_00310,ACCOUNT_00013,2161.07,cash deposit,mobile_app,LOCATION_0196,REF0015291,,0.98
TXN_015292,2025-12-28 00:41:51,ACCOUNT_00411,ACCOUNT_00893,1943.16,IMPS,atm,LOCATION_0210,REF0015292,,0.88
TXN_015293,2024-10-01 14:54:46,ACCOUNT_00433,ACCOUNT_00232,7616.14,internal transfer,mobile_app,LOCATION_0003,REF0015293,,0.85
TXN_015294,2024-06-18 19:03:50,ACCOUNT_00145,ACCOUNT_00833,7275.82,IMPS,mobile_app,LOCATION_0201,REF0015294,,0.9
TXN_015295,2025-01-10 12:05:52,ACCOUNT_00099,ACCOUNT_00820,31517.52,NEFT,net_banking,LOCATION_0248,REF0015295,,0.96
TXN_015296,2026-02-12 14:32:38,ACCOUNT_00222,ACCOUNT_00329,5963.87,IMPS,net_banking,LOCATION_0146,REF0015296,,0.88
TXN_015297,2026-04-06 10:43:47,ACCOUNT_00687,ACCOUNT_00121,5105.18,cash withdrawal,mobile_app,LOCATION_0233,REF0015297,,0.86
TXN_015298,2025-03-04 18:39:39,ACCOUNT_00587,ACCOUNT_00802,2096.14,IMPS,net_banking,LOCATION_0216,REF0015298,,0.98
TXN_015299,2026-02-22 14:50:05,ACCOUNT_00569,ACCOUNT_00227,2253.84,cash withdrawal,atm,LOCATION_0224,REF0015299,,0.88
TXN_015300,2024-03-12 22:13:03,ACCOUNT_00232,ACCOUNT_00570,14107.85,UPI,mobile_app,LOCATION_0167,REF0015300,,0.9
TXN_015301,2024-11-10 12:04:53,ACCOUNT_00440,ACCOUNT_00009,2914.06,cash withdrawal,atm,LOCATION_0219,REF0015301,,0.89
TXN_015302,2024-04-06 14:54:54,ACCOUNT_00125,ACCOUNT_00881,6988.95,IMPS,branch,LOCATION_0237,REF0015302,,0.91
TXN_015303,2026-05-02 17:24:19,ACCOUNT_00220,ACCOUNT_00003,25007.44,IMPS,net_banking,LOCATION_0076,REF0015303,,0.97
TXN_015304,2025-06-19 22:46:46,ACCOUNT_00447,ACCOUNT_00558,2186.13,NEFT,branch,LOCATION_0058,REF0015304,,0.94
TXN_015305,2025-02-18 15:42:09,ACCOUNT_00623,ACCOUNT_00295,451.5,cash withdrawal,net_banking,LOCATION_0016,REF0015305,,0.94
TXN_015306,2026-02-26 03:58:42,ACCOUNT_00642,ACCOUNT_00784,1425.05,IMPS,branch,LOCATION_0024,REF0015306,,0.92
TXN_015307,2026-06-04 11:54:29,ACCOUNT_00182,ACCOUNT_00399,1231.39,cash withdrawal,atm,LOCATION_0247,REF0015307,,0.94
TXN_015308,2024-06-07 07:09:00,ACCOUNT_00470,ACCOUNT_00775,17939.22,cash deposit,atm,LOCATION_0281,REF0015308,,0.96
TXN_015309,2025-03-23 01:16:56,ACCOUNT_00536,ACCOUNT_00059,2109.19,cash withdrawal,branch,LOCATION_0136,REF0015309,,0.88
TXN_015310,2025-01-29 09:08:41,ACCOUNT_00234,ACCOUNT_00160,7643.22,IMPS,branch,LOCATION_0074,REF0015310,,0.91
TXN_015311,2024-11-12 09:36:41,ACCOUNT_00598,ACCOUNT_00561,5154.37,NEFT,atm,LOCATION_0132,REF0015311,,0.88
TXN_015312,2024-03-31 07:55:09,ACCOUNT_00361,ACCOUNT_00879,2675.27,cash deposit,branch,LOCATION_0159,REF0015312,,0.87
TXN_015313,2026-05-01 13:25:27,ACCOUNT_00707,ACCOUNT_00888,10972.73,cash deposit,net_banking,LOCATION_0083,REF0015313,,0.87
TXN_015314,2025-02-27 03:43:25,ACCOUNT_00405,ACCOUNT_00852,44032.4,UPI,net_banking,LOCATION_0109,REF0015314,,0.9
TXN_015315,2024-03-14 07:32:46,ACCOUNT_00699,ACCOUNT_00085,1740.57,cash withdrawal,net_banking,LOCATION_0017,REF0015315,,0.95
TXN_015316,2026-06-28 20:15:33,ACCOUNT_00372,ACCOUNT_00327,2751.06,internal transfer,atm,LOCATION_0151,REF0015316,,0.89
TXN_015317,2025-06-04 11:16:45,ACCOUNT_00818,ACCOUNT_00373,3982.06,cash deposit,net_banking,LOCATION_0206,REF0015317,,0.86
TXN_015318,2025-01-15 07:01:45,ACCOUNT_00826,ACCOUNT_00376,567.05,UPI,mobile_app,LOCATION_0260,REF0015318,,0.9
TXN_015319,2026-06-06 06:48:46,ACCOUNT_00459,ACCOUNT_00374,20518.46,IMPS,atm,LOCATION_0098,REF0015319,,0.96
TXN_015320,2025-05-25 16:14:13,ACCOUNT_00447,ACCOUNT_00380,10175.55,NEFT,mobile_app,LOCATION_0018,REF0015320,,0.97
TXN_015321,2024-12-09 02:26:21,ACCOUNT_00702,ACCOUNT_00067,544.07,IMPS,net_banking,LOCATION_0057,REF0015321,,0.87
TXN_015322,2025-01-14 16:52:45,ACCOUNT_00540,ACCOUNT_00904,811.02,cash deposit,mobile_app,LOCATION_0009,REF0015322,,0.97
TXN_015323,2024-06-10 13:46:23,ACCOUNT_00286,ACCOUNT_00641,953.06,cash withdrawal,atm,LOCATION_0288,REF0015323,,0.95
TXN_015324,2025-03-06 08:08:18,ACCOUNT_00141,ACCOUNT_00115,3560.49,cash deposit,mobile_app,LOCATION_0262,REF0015324,,0.94
TXN_015325,2025-01-07 00:45:36,ACCOUNT_00866,ACCOUNT_00864,21359.41,IMPS,atm,LOCATION_0296,REF0015325,,0.93
TXN_015326,2026-05-14 19:25:00,ACCOUNT_00858,ACCOUNT_00376,1138.0,cash deposit,branch,LOCATION_0108,REF0015326,,0.92
TXN_015327,2026-04-23 08:20:41,ACCOUNT_00109,ACCOUNT_00722,3404.7,IMPS,atm,LOCATION_0020,REF0015327,,0.94
TXN_015328,2025-02-25 04:00:27,ACCOUNT_00142,ACCOUNT_00539,83814.37,cash withdrawal,mobile_app,LOCATION_0128,REF0015328,,0.9
TXN_015329,2024-04-05 17:13:13,ACCOUNT_00682,ACCOUNT_00441,2405.35,NEFT,net_banking,LOCATION_0187,REF0015329,,0.91
TXN_015330,2024-06-10 09:24:46,ACCOUNT_00114,ACCOUNT_00864,2783.03,cash deposit,mobile_app,LOCATION_0065,REF0015330,,0.97
