phone_id,person_id,device_id,activation_date,deactivation_date,ownership_confidence,source
PHONE_00655,PERSON_0655,DEVICE_00655,2026-03-08 15:27:51,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00656,PERSON_0656,DEVICE_00656,2024-04-04 13:10:51,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00657,PERSON_0657,DEVICE_00657,2025-01-11 15:31:49,,0.71,TELCO_SUBSCRIBER_RECORD
PHONE_00658,PERSON_0658,DEVICE_00658,2024-05-25 07:36:29,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00659,PERSON_0659,DEVICE_00659,2026-03-20 01:25:11,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00660,PERSON_0660,DEVICE_00660,2026-04-21 21:19:59,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00661,PERSON_0661,DEVICE_00661,2024-03-07 04:02:13,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00662,PERSON_0662,DEVICE_00662,2025-10-19 06:12:34,,0.85,TELCO_SUBSCRIBER_RECORD
PHONE_00663,PERSON_0663,DEVICE_00663,2024-06-07 03:59:55,,0.77,TELCO_SUBSCRIBER_RECORD
PHONE_00664,PERSON_0664,DEVICE_00664,2024-09-06 14:21:38,,0.71,TELCO_SUBSCRIBER_RECORD
PHONE_00665,PERSON_0665,DEVICE_00665,2024-09-12 18:07:06,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00666,PERSON_0666,DEVICE_00666,2024-01-22 09:04:40,,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00667,PERSON_0667,DEVICE_00667,2024-02-27 23:10:26,2024-03-15 22:22:40,0.73,TELCO_SUBSCRIBER_RECORD
PHONE_00668,PERSON_0668,DEVICE_00668,2025-11-13 14:55:02,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00669,PERSON_0669,DEVICE_00669,2025-03-08 00:26:18,2026-02-03 23:50:37,0.97,TELCO_SUBSCRIBER_RECORD
PHONE_00670,PERSON_0670,DEVICE_00670,2024-04-19 23:04:55,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00671,PERSON_0671,DEVICE_00671,2025-05-19 07:21:31,,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00672,PERSON_0672,DEVICE_00672,2024-08-30 09:37:48,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00673,PERSON_0673,DEVICE_00673,2025-11-18 17:13:26,,0.84,TELCO_SUBSCRIBER_RECORD
PHONE_00674,PERSON_0674,DEVICE_00674,2024-10-03 11:33:16,,0.81,TELCO_SUBSCRIBER_RECORD
PHONE_00675,PERSON_0675,DEVICE_00675,2024-07-18 17:21:09,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00676,PERSON_0676,DEVICE_00676,2024-07-14 03:04:19,2026-05-22 05:27:14,0.94,TELCO_SUBSCRIBER_RECORD
PHONE_00677,PERSON_0677,DEVICE_00677,2026-05-29 01:39:11,,0.8,TELCO_SUBSCRIBER_RECORD
PHONE_00678,PERSON_0678,DEVICE_00678,2024-11-12 19:52:39,2025-10-25 13:50:42,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00679,PERSON_0679,DEVICE_00679,2024-09-06 23:42:20,,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00680,PERSON_0680,DEVICE_00680,2024-02-13 10:54:17,2025-11-20 10:30:40,0.84,TELCO_SUBSCRIBER_RECORD
PHONE_00681,PERSON_0681,DEVICE_00681,2024-09-26 22:47:40,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00682,PERSON_0682,DEVICE_00682,2024-12-12 19:02:59,,0.84,TELCO_SUBSCRIBER_RECORD
PHONE_00683,PERSON_0683,DEVICE_00683,2025-10-02 23:44:36,,0.71,TELCO_SUBSCRIBER_RECORD
PHONE_00684,PERSON_0684,DEVICE_00684,2025-06-27 06:06:05,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00685,PERSON_0685,DEVICE_00685,2024-10-05 02:09:59,,0.87,TELCO_SUBSCRIBER_RECORD
PHONE_00686,PERSON_0686,DEVICE_00686,2025-06-21 21:37:57,,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00687,PERSON_0687,DEVICE_00687,2024-07-06 14:57:50,,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00688,PERSON_0688,DEVICE_00688,2025-10-02 03:30:57,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00689,PERSON_0689,DEVICE_00689,2024-12-18 20:14:00,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00690,PERSON_0690,DEVICE_00690,2025-10-29 08:33:36,,0.91,TELCO_SUBSCRIBER_RECORD
PHONE_00691,PERSON_0691,DEVICE_00691,2026-05-17 22:28:01,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00692,PERSON_0692,DEVICE_00692,2025-05-20 06:47:25,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00693,PERSON_0693,DEVICE_00693,2025-05-15 20:54:26,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00694,PERSON_0694,DEVICE_00694,2026-01-02 21:09:16,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00695,PERSON_0695,DEVICE_00695,2025-09-20 20:06:24,,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00696,PERSON_0696,DEVICE_00696,2024-01-21 05:12:34,,0.99,TELCO_SUBSCRIBER_RECORD
PHONE_00697,PERSON_0697,DEVICE_00697,2024-02-10 07:12:11,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00698,PERSON_0698,DEVICE_00698,2025-10-05 12:54:52,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00699,PERSON_0699,DEVICE_00699,2025-03-08 06:51:25,,0.72,TELCO_SUBSCRIBER_RECORD
PHONE_00700,PERSON_0700,DEVICE_00700,2024-10-28 09:57:41,,0.81,TELCO_SUBSCRIBER_RECORD
PHONE_00701,PERSON_0701,DEVICE_00701,2024-05-19 13:05:49,,0.71,TELCO_SUBSCRIBER_RECORD
PHONE_00702,PERSON_0702,DEVICE_00702,2025-08-19 19:04:25,,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00703,PERSON_0703,DEVICE_00703,2024-05-25 02:09:03,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00704,PERSON_0704,DEVICE_00704,2024-03-13 06:24:30,,0.85,TELCO_SUBSCRIBER_RECORD
PHONE_00705,PERSON_0705,DEVICE_00705,2025-06-22 12:42:19,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00706,PERSON_0706,DEVICE_00706,2026-05-24 22:10:55,,0.9,TELCO_SUBSCRIBER_RECORD
PHONE_00707,PERSON_0707,DEVICE_00707,2026-04-24 02:12:06,,0.73,TELCO_SUBSCRIBER_RECORD
PHONE_00708,PERSON_0708,DEVICE_00708,2025-07-12 02:53:46,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00709,PERSON_0709,DEVICE_00709,2024-04-23 01:10:24,,0.79,TELCO_SUBSCRIBER_RECORD
PHONE_00710,PERSON_0710,DEVICE_00710,2026-02-22 06:22:37,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00711,PERSON_0711,DEVICE_00711,2026-02-09 16:17:08,2026-02-17 22:22:04,0.97,TELCO_SUBSCRIBER_RECORD
PHONE_00712,PERSON_0712,DEVICE_00712,2025-12-12 22:03:16,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00713,PERSON_0713,DEVICE_00713,2025-02-14 05:47:22,,0.81,TELCO_SUBSCRIBER_RECORD
PHONE_00714,PERSON_0714,DEVICE_00714,2024-12-21 05:08:05,,0.85,TELCO_SUBSCRIBER_RECORD
PHONE_00715,PERSON_0715,DEVICE_00715,2025-07-25 20:01:24,,0.9,TELCO_SUBSCRIBER_RECORD
PHONE_00716,PERSON_0716,DEVICE_00716,2026-02-23 19:35:04,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00717,PERSON_0717,DEVICE_00717,2025-04-22 12:05:03,,0.91,TELCO_SUBSCRIBER_RECORD
PHONE_00718,PERSON_0718,DEVICE_00718,2026-01-22 02:09:10,,0.81,TELCO_SUBSCRIBER_RECORD
PHONE_00719,PERSON_0719,DEVICE_00719,2026-04-26 13:38:03,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00720,PERSON_0720,DEVICE_00720,2025-04-14 10:18:01,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00721,PERSON_0721,DEVICE_00721,2024-03-27 01:47:56,,0.72,TELCO_SUBSCRIBER_RECORD
PHONE_00722,PERSON_0722,DEVICE_00722,2024-08-09 05:52:10,,0.77,TELCO_SUBSCRIBER_RECORD
PHONE_00723,PERSON_0723,DEVICE_00723,2025-09-25 09:15:52,2025-12-28 16:00:00,0.9,TELCO_SUBSCRIBER_RECORD
PHONE_00724,PERSON_0724,DEVICE_00724,2025-01-01 17:06:24,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00725,PERSON_0725,DEVICE_00725,2026-03-27 17:51:37,,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00726,PERSON_0726,DEVICE_00726,2024-04-25 23:40:20,,0.7,TELCO_SUBSCRIBER_RECORD
PHONE_00727,PERSON_0727,DEVICE_00727,2025-06-25 03:02:12,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00728,PERSON_0728,DEVICE_00728,2024-12-21 10:57:19,2025-09-26 19:37:53,0.94,TELCO_SUBSCRIBER_RECORD
PHONE_00729,PERSON_0729,DEVICE_00729,2025-05-12 00:54:25,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00730,PERSON_0730,DEVICE_00730,2025-08-08 20:40:20,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00731,PERSON_0731,DEVICE_00731,2024-10-14 12:17:00,2025-01-30 07:49:51,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00732,PERSON_0732,DEVICE_00732,2025-04-09 15:15:25,2026-06-25 02:26:08,0.89,TELCO_SUBSCRIBER_RECORD
PHONE_00733,PERSON_0733,DEVICE_00733,2024-01-28 14:22:15,,0.73,TELCO_SUBSCRIBER_RECORD
PHONE_00734,PERSON_0734,DEVICE_00734,2024-02-05 03:23:39,,0.77,TELCO_SUBSCRIBER_RECORD
PHONE_00735,PERSON_0735,DEVICE_00735,2024-08-16 16:43:24,,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00736,PERSON_0736,DEVICE_00736,2024-10-01 07:11:05,,0.89,TELCO_SUBSCRIBER_RECORD
PHONE_00737,PERSON_0737,DEVICE_00737,2025-12-19 08:49:14,,0.91,TELCO_SUBSCRIBER_RECORD
PHONE_00738,PERSON_0738,DEVICE_00738,2025-05-26 17:58:51,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00739,PERSON_0739,DEVICE_00739,2025-09-07 10:25:33,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00740,PERSON_0740,DEVICE_00740,2026-01-10 16:25:53,,0.84,TELCO_SUBSCRIBER_RECORD
PHONE_00741,PERSON_0741,DEVICE_00741,2025-02-24 11:09:18,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00742,PERSON_0742,DEVICE_00742,2026-05-04 03:13:46,,0.71,TELCO_SUBSCRIBER_RECORD
PHONE_00743,PERSON_0743,DEVICE_00743,2024-12-04 22:52:26,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00744,PERSON_0744,DEVICE_00744,2025-05-21 05:52:18,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00745,PERSON_0745,DEVICE_00745,2025-10-02 18:05:44,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00746,PERSON_0746,DEVICE_00746,2025-08-23 17:07:45,2025-09-26 10:15:30,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00747,PERSON_0747,DEVICE_00747,2024-10-11 18:29:44,,0.91,TELCO_SUBSCRIBER_RECORD
PHONE_00748,PERSON_0748,DEVICE_00748,2025-02-15 18:52:15,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00749,PERSON_0749,DEVICE_00749,2024-09-24 01:49:51,,0.91,TELCO_SUBSCRIBER_RECORD
PHONE_00750,PERSON_0750,DEVICE_00750,2024-06-29 17:41:17,,0.87,TELCO_SUBSCRIBER_RECORD
PHONE_00751,PERSON_0751,DEVICE_00751,2024-07-21 13:08:48,,0.79,TELCO_SUBSCRIBER_RECORD
PHONE_00752,PERSON_0752,DEVICE_00752,2024-12-14 20:58:58,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00753,PERSON_0753,DEVICE_00753,2024-08-30 06:44:03,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00754,PERSON_0754,DEVICE_00754,2024-06-19 18:21:46,,0.73,TELCO_SUBSCRIBER_RECORD
PHONE_00755,PERSON_0755,DEVICE_00755,2026-04-22 12:01:21,,0.89,TELCO_SUBSCRIBER_RECORD
PHONE_00756,PERSON_0756,DEVICE_00756,2024-11-14 00:51:29,,0.91,TELCO_SUBSCRIBER_RECORD
PHONE_00757,PERSON_0757,DEVICE_00757,2026-05-14 13:46:42,,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00758,PERSON_0758,DEVICE_00758,2025-10-09 15:02:22,,0.71,TELCO_SUBSCRIBER_RECORD
PHONE_00759,PERSON_0759,DEVICE_00759,2024-02-16 17:51:38,,0.73,TELCO_SUBSCRIBER_RECORD
PHONE_00760,PERSON_0760,DEVICE_00760,2024-05-07 03:03:54,,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00761,PERSON_0761,DEVICE_00761,2024-12-18 01:36:52,,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00762,PERSON_0762,DEVICE_00762,2025-12-30 06:02:05,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00763,PERSON_0763,DEVICE_00763,2026-04-22 14:58:48,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00764,PERSON_0764,DEVICE_00764,2024-04-12 12:18:43,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00765,PERSON_0765,DEVICE_00765,2026-02-09 19:42:15,2026-04-13 17:49:17,0.7,TELCO_SUBSCRIBER_RECORD
PHONE_00766,PERSON_0766,DEVICE_00766,2024-05-04 07:12:21,,0.84,TELCO_SUBSCRIBER_RECORD
PHONE_00767,PERSON_0767,DEVICE_00767,2025-06-19 10:00:11,,0.77,TELCO_SUBSCRIBER_RECORD
PHONE_00768,PERSON_0768,DEVICE_00768,2024-11-22 09:35:21,,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00769,PERSON_0769,DEVICE_00769,2024-04-24 06:20:20,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00770,PERSON_0770,DEVICE_00770,2025-11-29 06:12:11,,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00771,PERSON_0771,DEVICE_00771,2026-01-25 18:31:31,,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00772,PERSON_0772,DEVICE_00772,2025-04-22 20:36:31,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00773,PERSON_0773,DEVICE_00773,2024-11-03 03:59:42,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00774,PERSON_0774,DEVICE_00774,2024-12-13 03:02:53,,0.81,TELCO_SUBSCRIBER_RECORD
PHONE_00775,PERSON_0775,DEVICE_00775,2024-04-14 12:11:10,,0.7,TELCO_SUBSCRIBER_RECORD
PHONE_00776,PERSON_0776,DEVICE_00776,2025-10-09 12:29:36,2025-11-17 14:38:16,0.87,TELCO_SUBSCRIBER_RECORD
PHONE_00777,PERSON_0777,DEVICE_00777,2024-11-03 11:26:25,2025-09-12 19:12:31,0.99,TELCO_SUBSCRIBER_RECORD
PHONE_00778,PERSON_0778,DEVICE_00778,2026-05-21 09:32:33,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00779,PERSON_0779,DEVICE_00779,2024-10-02 05:47:42,2025-04-14 10:06:57,0.85,TELCO_SUBSCRIBER_RECORD
PHONE_00780,PERSON_0780,DEVICE_00780,2025-04-20 19:42:52,,0.8,TELCO_SUBSCRIBER_RECORD
PHONE_00781,PERSON_0781,DEVICE_00781,2026-04-17 00:39:06,,0.8,TELCO_SUBSCRIBER_RECORD
PHONE_00782,PERSON_0782,DEVICE_00782,2024-08-15 20:01:37,,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00783,PERSON_0783,DEVICE_00783,2024-01-20 07:21:03,,0.91,TELCO_SUBSCRIBER_RECORD
PHONE_00784,PERSON_0784,DEVICE_00784,2026-01-20 17:47:32,,0.79,TELCO_SUBSCRIBER_RECORD
PHONE_00785,PERSON_0785,DEVICE_00785,2025-04-11 00:44:37,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00786,PERSON_0786,DEVICE_00786,2024-09-25 07:10:58,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00787,PERSON_0787,DEVICE_00787,2024-10-31 13:38:00,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00788,PERSON_0788,DEVICE_00788,2025-05-20 16:48:17,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00789,PERSON_0789,DEVICE_00789,2024-12-08 09:06:26,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00790,PERSON_0790,DEVICE_00790,2025-08-12 02:58:00,,0.79,TELCO_SUBSCRIBER_RECORD
PHONE_00791,PERSON_0791,DEVICE_00791,2024-10-25 04:27:00,,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00792,PERSON_0792,DEVICE_00792,2024-11-12 06:09:33,,0.97,TELCO_SUBSCRIBER_RECORD
PHONE_00793,PERSON_0793,DEVICE_00793,2025-06-04 17:44:07,,0.89,TELCO_SUBSCRIBER_RECORD
PHONE_00794,PERSON_0794,DEVICE_00794,2024-08-09 04:53:07,,0.7,TELCO_SUBSCRIBER_RECORD
PHONE_00795,PERSON_0795,DEVICE_00795,2025-10-25 14:02:41,,0.8,TELCO_SUBSCRIBER_RECORD
PHONE_00796,PERSON_0796,DEVICE_00796,2025-04-17 03:05:27,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00797,PERSON_0797,DEVICE_00797,2024-01-22 03:07:08,,0.73,TELCO_SUBSCRIBER_RECORD
PHONE_00798,PERSON_0798,DEVICE_00798,2024-03-23 12:35:16,,0.87,TELCO_SUBSCRIBER_RECORD
PHONE_00799,PERSON_0799,DEVICE_00799,2024-04-09 18:14:46,,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00800,PERSON_0800,DEVICE_00800,2024-11-29 23:07:33,,0.72,TELCO_SUBSCRIBER_RECORD
PHONE_00801,PERSON_0801,DEVICE_00801,2025-09-09 02:20:19,,0.97,TELCO_SUBSCRIBER_RECORD
PHONE_00802,PERSON_0802,DEVICE_00802,2024-02-26 08:11:53,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00803,PERSON_0803,DEVICE_00803,2025-12-04 13:22:14,,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00804,PERSON_0804,DEVICE_00804,2024-02-01 13:10:04,,0.84,TELCO_SUBSCRIBER_RECORD
PHONE_00805,PERSON_0805,DEVICE_00805,2025-08-19 13:37:03,,0.8,TELCO_SUBSCRIBER_RECORD
PHONE_00806,PERSON_0806,DEVICE_00806,2026-02-09 10:21:56,,0.9,TELCO_SUBSCRIBER_RECORD
PHONE_00807,PERSON_0807,DEVICE_00807,2025-06-26 17:52:15,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00808,PERSON_0808,DEVICE_00808,2024-04-30 11:29:24,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00809,PERSON_0809,DEVICE_00809,2025-09-27 14:06:21,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00810,PERSON_0810,DEVICE_00810,2025-04-06 04:08:12,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00811,PERSON_0811,DEVICE_00811,2026-05-22 01:04:46,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00812,PERSON_0812,DEVICE_00812,2024-10-23 03:30:21,2024-11-06 20:52:13,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00813,PERSON_0813,DEVICE_00813,2026-02-17 02:58:35,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00814,PERSON_0814,DEVICE_00814,2025-10-16 06:35:37,,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00815,PERSON_0815,DEVICE_00815,2024-03-01 06:09:32,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00816,PERSON_0816,DEVICE_00816,2025-10-19 20:06:21,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00817,PERSON_0817,DEVICE_00817,2024-09-11 04:05:36,,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00818,PERSON_0818,DEVICE_00818,2026-04-28 10:15:55,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00819,PERSON_0819,DEVICE_00819,2024-05-19 14:28:08,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00820,PERSON_0820,DEVICE_00820,2024-08-08 14:42:16,,0.87,TELCO_SUBSCRIBER_RECORD
PHONE_00821,PERSON_0821,DEVICE_00821,2025-04-27 09:57:49,,0.8,TELCO_SUBSCRIBER_RECORD
PHONE_00822,PERSON_0822,DEVICE_00822,2025-05-03 08:11:17,,0.89,TELCO_SUBSCRIBER_RECORD
PHONE_00823,PERSON_0823,DEVICE_00823,2025-05-18 03:20:50,,0.89,TELCO_SUBSCRIBER_RECORD
PHONE_00824,PERSON_0824,DEVICE_00824,2024-06-14 16:00:59,,0.94,TELCO_SUBSCRIBER_RECORD
PHONE_00825,PERSON_0825,DEVICE_00825,2025-09-30 02:10:42,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00826,PERSON_0826,DEVICE_00826,2024-11-09 03:52:42,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00827,PERSON_0827,DEVICE_00827,2025-05-31 19:22:19,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00828,PERSON_0828,DEVICE_00828,2024-09-09 02:35:13,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00829,PERSON_0829,DEVICE_00829,2024-05-31 19:20:28,2026-03-24 11:15:33,0.97,TELCO_SUBSCRIBER_RECORD
PHONE_00830,PERSON_0830,DEVICE_00830,2025-03-29 21:29:49,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00831,PERSON_0831,DEVICE_00831,2024-12-26 02:50:42,,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00832,PERSON_0832,DEVICE_00832,2025-11-07 01:06:56,2025-12-11 16:42:50,0.87,TELCO_SUBSCRIBER_RECORD
PHONE_00833,PERSON_0833,DEVICE_00833,2026-01-24 21:31:48,2026-05-04 16:57:18,0.85,TELCO_SUBSCRIBER_RECORD
PHONE_00834,PERSON_0834,DEVICE_00834,2026-02-08 22:10:54,,0.72,TELCO_SUBSCRIBER_RECORD
PHONE_00835,PERSON_0835,DEVICE_00835,2024-11-18 10:45:17,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00836,PERSON_0836,DEVICE_00836,2024-12-12 23:01:25,,0.77,TELCO_SUBSCRIBER_RECORD
PHONE_00837,PERSON_0837,DEVICE_00837,2024-10-18 07:07:51,,0.91,TELCO_SUBSCRIBER_RECORD
PHONE_00838,PERSON_0838,DEVICE_00838,2024-05-19 23:21:43,,0.94,TELCO_SUBSCRIBER_RECORD
PHONE_00839,PERSON_0839,DEVICE_00839,2026-02-13 16:10:18,,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00840,PERSON_0840,DEVICE_00840,2025-01-21 05:14:02,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00841,PERSON_0841,DEVICE_00841,2024-11-14 11:30:00,,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00842,PERSON_0842,DEVICE_00842,2025-08-16 21:34:49,,0.87,TELCO_SUBSCRIBER_RECORD
PHONE_00843,PERSON_0843,DEVICE_00843,2024-07-25 23:48:33,,0.71,TELCO_SUBSCRIBER_RECORD
PHONE_00844,PERSON_0844,DEVICE_00844,2024-09-26 13:58:09,,0.87,TELCO_SUBSCRIBER_RECORD
PHONE_00845,PERSON_0845,DEVICE_00845,2024-12-22 02:41:11,,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00846,PERSON_0846,DEVICE_00846,2024-08-03 04:28:25,,0.8,TELCO_SUBSCRIBER_RECORD
PHONE_00847,PERSON_0847,DEVICE_00847,2025-05-14 08:36:53,,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00848,PERSON_0848,DEVICE_00848,2024-06-23 06:27:28,,0.72,TELCO_SUBSCRIBER_RECORD
PHONE_00849,PERSON_0849,DEVICE_00849,2025-12-16 04:51:55,,0.81,TELCO_SUBSCRIBER_RECORD
PHONE_00850,PERSON_0850,DEVICE_00850,2026-01-08 01:45:06,2026-01-18 07:51:02,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00851,PERSON_0851,DEVICE_00851,2026-05-01 21:04:23,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00852,PERSON_0852,DEVICE_00852,2024-04-11 12:46:40,,0.81,TELCO_SUBSCRIBER_RECORD
PHONE_00853,PERSON_0853,DEVICE_00853,2025-05-25 04:50:57,,0.91,TELCO_SUBSCRIBER_RECORD
PHONE_00854,PERSON_0854,DEVICE_00854,2025-10-23 19:22:39,2026-02-18 12:12:44,0.8,TELCO_SUBSCRIBER_RECORD
PHONE_00855,PERSON_0855,DEVICE_00855,2024-06-15 13:49:50,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00856,PERSON_0856,DEVICE_00856,2026-05-29 22:01:01,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00857,PERSON_0857,DEVICE_00857,2025-09-21 15:24:15,,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00858,PERSON_0858,DEVICE_00858,2024-10-16 14:06:18,,0.77,TELCO_SUBSCRIBER_RECORD
PHONE_00859,PERSON_0859,DEVICE_00859,2025-12-20 02:54:05,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00860,PERSON_0860,DEVICE_00860,2026-04-28 02:26:17,2026-06-23 11:43:20,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00861,PERSON_0861,DEVICE_00861,2024-02-22 16:11:39,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00862,PERSON_0862,DEVICE_00862,2024-08-02 18:17:47,,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00863,PERSON_0863,DEVICE_00863,2025-01-19 11:20:19,,0.73,TELCO_SUBSCRIBER_RECORD
PHONE_00864,PERSON_0864,DEVICE_00864,2024-03-17 20:55:49,,0.9,TELCO_SUBSCRIBER_RECORD
PHONE_00865,PERSON_0865,DEVICE_00865,2024-12-03 05:13:43,,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00866,PERSON_0866,DEVICE_00866,2025-08-16 08:41:25,,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00867,PERSON_0867,DEVICE_00867,2024-10-02 23:27:22,,0.94,TELCO_SUBSCRIBER_RECORD
PHONE_00868,PERSON_0868,DEVICE_00868,2024-06-18 04:59:11,,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00869,PERSON_0869,DEVICE_00869,2025-11-12 15:46:01,,0.87,TELCO_SUBSCRIBER_RECORD
PHONE_00870,PERSON_0870,DEVICE_00870,2025-07-20 13:52:53,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00871,PERSON_0871,DEVICE_00871,2025-09-04 02:28:44,,0.76,TELCO_SUBSCRIBER_RECORD
