social_record_id,person_id,platform_alias,username_alias,timestamp,content,mentioned_entity,location_id,confidence,source
SOC_003785,PERSON_0093,ConnectHub,user_person_0093,2025-12-12 12:21:54,Meeting postponed. Same place tomorrow.,PERSON_0326,LOCATION_0111,0.84,SOCIAL_MEDIA_MONITORING
SOC_003786,PERSON_0123,ChirpNet,user_person_0123,2024-09-08 10:45:12,"New shop opening next week, everyone welcome.",,LOCATION_0282,0.69,SOCIAL_MEDIA_MONITORING
SOC_003787,PERSON_0085,PicWall,user_person_0085,2024-01-27 11:41:58,"Package ready, will hand it over as discussed.",,LOCATION_0045,0.84,SOCIAL_MEDIA_MONITORING
SOC_003788,PERSON_0044,PicWall,user_person_0044,2025-11-05 10:42:06,Weather has been unusually warm this month.,,LOCATION_0215,0.78,SOCIAL_MEDIA_MONITORING
SOC_003789,PERSON_0723,SnapCircle,user_person_0723,2026-05-13 02:37:57,"New shop opening next week, everyone welcome.",,LOCATION_0188,0.71,SOCIAL_MEDIA_MONITORING
SOC_003790,PERSON_0242,PicWall,user_person_0242,2026-06-13 16:52:37,Traffic was terrible near the market today.,,LOCATION_0141,0.61,SOCIAL_MEDIA_MONITORING
SOC_003791,PERSON_1408,TalkStream,user_person_1408,2025-02-15 00:52:56,"Everything is set for the evening, see you there.",,LOCATION_0256,0.68,SOCIAL_MEDIA_MONITORING
SOC_003792,PERSON_0621,ConnectHub,user_person_0621,2025-12-31 08:57:03,"Great weekend with family, back to work tomorrow.",,LOCATION_0099,0.47,SOCIAL_MEDIA_MONITORING
SOC_003793,PERSON_0514,ConnectHub,user_person_0514,2025-05-01 03:53:47,Traffic was terrible near the market today.,,LOCATION_0254,0.45,SOCIAL_MEDIA_MONITORING
SOC_003794,PERSON_1072,ConnectHub,user_person_1072,2025-07-08 11:02:48,"Great weekend with family, back to work tomorrow.",,LOCATION_0233,0.7,SOCIAL_MEDIA_MONITORING
SOC_003795,PERSON_0762,TalkStream,user_person_0762,2024-03-20 01:40:47,"New shop opening next week, everyone welcome.",,LOCATION_0111,0.6,SOCIAL_MEDIA_MONITORING
SOC_003796,PERSON_0193,PicWall,user_person_0193,2024-04-26 23:28:01,Weather has been unusually warm this month.,,LOCATION_0050,0.62,SOCIAL_MEDIA_MONITORING
SOC_003797,PERSON_0095,ConnectHub,user_person_0095,2024-07-30 11:41:53,Happy to share we completed the delivery on time.,,LOCATION_0204,0.59,SOCIAL_MEDIA_MONITORING
SOC_003798,PERSON_0886,TalkStream,user_person_0886,2025-11-19 13:21:36,"New shop opening next week, everyone welcome.",,LOCATION_0034,0.65,SOCIAL_MEDIA_MONITORING
SOC_003799,PERSON_0976,ChirpNet,user_person_0976,2024-11-20 15:32:17,"New shop opening next week, everyone welcome.",,LOCATION_0289,0.53,SOCIAL_MEDIA_MONITORING
SOC_003800,PERSON_0709,PicWall,user_person_0709,2025-02-06 09:12:53,"New shop opening next week, everyone welcome.",,LOCATION_0265,0.73,SOCIAL_MEDIA_MONITORING
SOC_003801,PERSON_0268,ChirpNet,user_person_0268,2026-01-30 04:21:57,Happy to share we completed the delivery on time.,,LOCATION_0051,0.62,SOCIAL_MEDIA_MONITORING
SOC_003802,PERSON_0281,PicWall,user_person_0281,2026-04-15 21:45:14,"Plan is confirmed, let's proceed as talked about.",PERSON_1016,LOCATION_0192,0.83,SOCIAL_MEDIA_MONITORING
SOC_003803,PERSON_0559,SnapCircle,user_person_0559,2024-03-01 21:24:37,Weather has been unusually warm this month.,,LOCATION_0130,0.63,SOCIAL_MEDIA_MONITORING
SOC_003804,PERSON_0932,SnapCircle,user_person_0932,2025-08-28 05:42:21,"Great weekend with family, back to work tomorrow.",,LOCATION_0013,0.78,SOCIAL_MEDIA_MONITORING
SOC_003805,PERSON_0457,ChirpNet,user_person_0457,2024-09-08 01:54:40,Weather has been unusually warm this month.,,LOCATION_0237,0.79,SOCIAL_MEDIA_MONITORING
SOC_003806,PERSON_0684,TalkStream,user_person_0684,2024-07-04 18:21:45,Weather has been unusually warm this month.,,LOCATION_0263,0.82,SOCIAL_MEDIA_MONITORING
SOC_003807,PERSON_0533,PicWall,user_person_0533,2024-02-01 17:15:38,"Great weekend with family, back to work tomorrow.",,LOCATION_0099,0.51,SOCIAL_MEDIA_MONITORING
SOC_003808,PERSON_0560,ConnectHub,user_person_0560,2026-04-20 15:08:47,"New shop opening next week, everyone welcome.",,LOCATION_0003,0.43,SOCIAL_MEDIA_MONITORING
SOC_003809,PERSON_0994,TalkStream,user_person_0994,2025-04-13 21:09:35,"New shop opening next week, everyone welcome.",,LOCATION_0110,0.84,SOCIAL_MEDIA_MONITORING
SOC_003810,PERSON_0293,ConnectHub,user_person_0293,2025-01-26 11:01:05,Happy to share we completed the delivery on time.,,LOCATION_0217,0.45,SOCIAL_MEDIA_MONITORING
SOC_003811,PERSON_0909,ChirpNet,user_person_0909,2024-02-26 10:09:03,Weather has been unusually warm this month.,,LOCATION_0004,0.57,SOCIAL_MEDIA_MONITORING
SOC_003812,PERSON_1391,TalkStream,user_person_1391,2025-01-13 09:33:45,Weather has been unusually warm this month.,,LOCATION_0189,0.52,SOCIAL_MEDIA_MONITORING
SOC_003813,PERSON_0787,SnapCircle,user_person_0787,2026-05-17 15:35:16,"Package ready, will hand it over as discussed.",PERSON_0094,LOCATION_0020,0.44,SOCIAL_MEDIA_MONITORING
SOC_003814,PERSON_0190,TalkStream,user_person_0190,2025-03-13 08:55:25,Traffic was terrible near the market today.,,LOCATION_0103,0.62,SOCIAL_MEDIA_MONITORING
SOC_003815,PERSON_0925,ChirpNet,user_person_0925,2024-07-26 17:32:45,Happy to share we completed the delivery on time.,,LOCATION_0282,0.46,SOCIAL_MEDIA_MONITORING
SOC_003816,PERSON_0163,TalkStream,user_person_0163,2026-03-27 16:05:46,"Everything is set for the evening, see you there.",PERSON_1296,LOCATION_0177,0.48,SOCIAL_MEDIA_MONITORING
SOC_003817,PERSON_0304,PicWall,user_person_0304,2024-05-04 04:57:40,"Great weekend with family, back to work tomorrow.",,LOCATION_0255,0.4,SOCIAL_MEDIA_MONITORING
SOC_003818,PERSON_0732,ChirpNet,user_person_0732,2025-04-27 10:22:15,Keep this between us for now.,PERSON_0455,LOCATION_0127,0.42,SOCIAL_MEDIA_MONITORING
SOC_003819,PERSON_1152,SnapCircle,user_person_1152,2026-01-10 10:56:30,Traffic was terrible near the market today.,,LOCATION_0119,0.48,SOCIAL_MEDIA_MONITORING
SOC_003820,PERSON_0826,PicWall,user_person_0826,2025-04-07 15:49:56,"Everything is set for the evening, see you there.",,LOCATION_0023,0.61,SOCIAL_MEDIA_MONITORING
SOC_003821,PERSON_0274,ConnectHub,user_person_0274,2025-07-30 17:46:55,"Great weekend with family, back to work tomorrow.",,LOCATION_0163,0.84,SOCIAL_MEDIA_MONITORING
SOC_003822,PERSON_0640,TalkStream,user_person_0640,2024-01-28 06:43:50,"Plan is confirmed, let's proceed as talked about.",,LOCATION_0017,0.51,SOCIAL_MEDIA_MONITORING
SOC_003823,PERSON_1229,TalkStream,user_person_1229,2025-01-23 06:19:17,"Package ready, will hand it over as discussed.",,LOCATION_0204,0.59,SOCIAL_MEDIA_MONITORING
SOC_003824,PERSON_1184,PicWall,user_person_1184,2024-06-24 07:52:26,Happy to share we completed the delivery on time.,,LOCATION_0054,0.67,SOCIAL_MEDIA_MONITORING
SOC_003825,PERSON_0332,ChirpNet,user_person_0332,2024-07-22 17:51:17,"New shop opening next week, everyone welcome.",,LOCATION_0030,0.74,SOCIAL_MEDIA_MONITORING
SOC_003826,PERSON_1378,ChirpNet,user_person_1378,2024-11-17 13:32:21,Weather has been unusually warm this month.,,LOCATION_0082,0.73,SOCIAL_MEDIA_MONITORING
SOC_003827,PERSON_1449,TalkStream,user_person_1449,2026-01-27 14:30:18,"Everything is set for the evening, see you there.",,LOCATION_0299,0.8,SOCIAL_MEDIA_MONITORING
SOC_003828,PERSON_0033,ChirpNet,user_person_0033,2025-04-28 15:32:39,"Great weekend with family, back to work tomorrow.",,LOCATION_0286,0.47,SOCIAL_MEDIA_MONITORING
SOC_003829,PERSON_0068,SnapCircle,user_person_0068,2025-12-07 20:55:50,Traffic was terrible near the market today.,,LOCATION_0269,0.49,SOCIAL_MEDIA_MONITORING
SOC_003830,PERSON_0576,TalkStream,user_person_0576,2025-09-07 03:12:15,"New shop opening next week, everyone welcome.",,LOCATION_0007,0.78,SOCIAL_MEDIA_MONITORING
SOC_003831,PERSON_0861,ConnectHub,user_person_0861,2024-11-29 22:31:59,Weather has been unusually warm this month.,,LOCATION_0267,0.63,SOCIAL_MEDIA_MONITORING
SOC_003832,PERSON_1106,ConnectHub,user_person_1106,2024-07-11 17:29:02,Weather has been unusually warm this month.,,LOCATION_0047,0.67,SOCIAL_MEDIA_MONITORING
SOC_003833,PERSON_0710,ChirpNet,user_person_0710,2024-12-05 11:33:08,Happy to share we completed the delivery on time.,,LOCATION_0181,0.69,SOCIAL_MEDIA_MONITORING
SOC_003834,PERSON_1362,SnapCircle,user_person_1362,2026-05-12 14:04:03,"New shop opening next week, everyone welcome.",,LOCATION_0267,0.43,SOCIAL_MEDIA_MONITORING
SOC_003835,PERSON_0533,ConnectHub,user_person_0533,2025-09-11 08:58:40,"Package ready, will hand it over as discussed.",PERSON_0473,LOCATION_0259,0.85,SOCIAL_MEDIA_MONITORING
SOC_003836,PERSON_0506,SnapCircle,user_person_0506,2025-09-26 13:57:20,Happy to share we completed the delivery on time.,,LOCATION_0045,0.8,SOCIAL_MEDIA_MONITORING
SOC_003837,PERSON_1417,ConnectHub,user_person_1417,2024-05-12 14:06:07,"Great weekend with family, back to work tomorrow.",,LOCATION_0179,0.54,SOCIAL_MEDIA_MONITORING
SOC_003838,PERSON_1500,ChirpNet,user_person_1500,2024-11-21 01:45:53,Keep this between us for now.,PERSON_0484,LOCATION_0290,0.62,SOCIAL_MEDIA_MONITORING
SOC_003839,PERSON_0231,SnapCircle,user_person_0231,2024-09-02 07:08:05,Happy to share we completed the delivery on time.,,LOCATION_0265,0.82,SOCIAL_MEDIA_MONITORING
SOC_003840,PERSON_0507,PicWall,user_person_0507,2025-10-19 17:49:09,"Great weekend with family, back to work tomorrow.",,LOCATION_0004,0.71,SOCIAL_MEDIA_MONITORING
SOC_003841,PERSON_0683,SnapCircle,user_person_0683,2024-11-29 09:07:55,"New shop opening next week, everyone welcome.",,LOCATION_0148,0.45,SOCIAL_MEDIA_MONITORING
SOC_003842,PERSON_1083,TalkStream,user_person_1083,2024-02-19 09:57:23,"New shop opening next week, everyone welcome.",,LOCATION_0279,0.63,SOCIAL_MEDIA_MONITORING
SOC_003843,PERSON_0300,TalkStream,user_person_0300,2024-06-23 11:03:11,"New shop opening next week, everyone welcome.",,LOCATION_0111,0.45,SOCIAL_MEDIA_MONITORING
SOC_003844,PERSON_1338,TalkStream,user_person_1338,2024-08-10 17:11:26,"Plan is confirmed, let's proceed as talked about.",PERSON_0479,LOCATION_0140,0.54,SOCIAL_MEDIA_MONITORING
SOC_003845,PERSON_0882,SnapCircle,user_person_0882,2025-11-26 22:59:39,"New shop opening next week, everyone welcome.",,LOCATION_0047,0.43,SOCIAL_MEDIA_MONITORING
SOC_003846,PERSON_1064,SnapCircle,user_person_1064,2024-01-14 18:50:09,"New shop opening next week, everyone welcome.",,LOCATION_0168,0.54,SOCIAL_MEDIA_MONITORING
SOC_003847,PERSON_0373,PicWall,user_person_0373,2025-02-24 07:43:06,Keep this between us for now.,PERSON_1453,LOCATION_0198,0.73,SOCIAL_MEDIA_MONITORING
SOC_003848,PERSON_0652,ChirpNet,user_person_0652,2026-06-15 20:24:09,Happy to share we completed the delivery on time.,,LOCATION_0272,0.74,SOCIAL_MEDIA_MONITORING
SOC_003849,PERSON_1416,TalkStream,user_person_1416,2024-09-26 17:27:49,Traffic was terrible near the market today.,,LOCATION_0079,0.77,SOCIAL_MEDIA_MONITORING
SOC_003850,PERSON_0078,PicWall,user_person_0078,2025-03-27 20:16:52,"Plan is confirmed, let's proceed as talked about.",PERSON_1335,LOCATION_0148,0.78,SOCIAL_MEDIA_MONITORING
SOC_003851,PERSON_0501,TalkStream,user_person_0501,2024-03-28 13:32:31,Traffic was terrible near the market today.,,LOCATION_0246,0.77,SOCIAL_MEDIA_MONITORING
SOC_003852,PERSON_0650,ConnectHub,user_person_0650,2025-05-02 07:31:28,"Great weekend with family, back to work tomorrow.",,LOCATION_0241,0.8,SOCIAL_MEDIA_MONITORING
SOC_003853,PERSON_1286,ChirpNet,user_person_1286,2024-10-02 14:45:49,Traffic was terrible near the market today.,,LOCATION_0213,0.53,SOCIAL_MEDIA_MONITORING
SOC_003854,PERSON_0884,ConnectHub,user_person_0884,2024-02-07 05:24:18,"Great weekend with family, back to work tomorrow.",,LOCATION_0285,0.45,SOCIAL_MEDIA_MONITORING
SOC_003855,PERSON_0444,TalkStream,user_person_0444,2026-03-19 01:15:02,"Great weekend with family, back to work tomorrow.",,LOCATION_0101,0.76,SOCIAL_MEDIA_MONITORING
SOC_003856,PERSON_0225,SnapCircle,user_person_0225,2026-01-09 05:19:58,"New shop opening next week, everyone welcome.",,LOCATION_0110,0.82,SOCIAL_MEDIA_MONITORING
SOC_003857,PERSON_0047,SnapCircle,user_person_0047,2025-01-05 04:29:25,"Great weekend with family, back to work tomorrow.",,LOCATION_0162,0.5,SOCIAL_MEDIA_MONITORING
SOC_003858,PERSON_0341,SnapCircle,user_person_0341,2024-07-01 17:08:26,"Great weekend with family, back to work tomorrow.",,LOCATION_0089,0.77,SOCIAL_MEDIA_MONITORING
SOC_003859,PERSON_1385,ConnectHub,user_person_1385,2026-06-06 17:33:42,Weather has been unusually warm this month.,,LOCATION_0070,0.77,SOCIAL_MEDIA_MONITORING
SOC_003860,PERSON_0602,PicWall,user_person_0602,2024-04-16 14:38:27,Weather has been unusually warm this month.,,LOCATION_0118,0.69,SOCIAL_MEDIA_MONITORING
SOC_003861,PERSON_1372,ConnectHub,user_person_1372,2026-04-25 11:45:26,"Plan is confirmed, let's proceed as talked about.",,LOCATION_0134,0.68,SOCIAL_MEDIA_MONITORING
SOC_003862,PERSON_1192,TalkStream,user_person_1192,2024-03-17 12:09:15,Happy to share we completed the delivery on time.,,LOCATION_0063,0.5,SOCIAL_MEDIA_MONITORING
SOC_003863,PERSON_0683,ConnectHub,user_person_0683,2026-02-06 19:58:38,Weather has been unusually warm this month.,,LOCATION_0068,0.51,SOCIAL_MEDIA_MONITORING
SOC_003864,PERSON_0529,ChirpNet,user_person_0529,2026-03-03 01:37:22,Meeting postponed. Same place tomorrow.,PERSON_0740,LOCATION_0156,0.71,SOCIAL_MEDIA_MONITORING
SOC_003865,PERSON_0383,PicWall,user_person_0383,2025-03-21 06:48:10,"Great weekend with family, back to work tomorrow.",,LOCATION_0300,0.79,SOCIAL_MEDIA_MONITORING
SOC_003866,PERSON_1220,TalkStream,user_person_1220,2025-07-07 20:55:44,"New shop opening next week, everyone welcome.",,LOCATION_0237,0.58,SOCIAL_MEDIA_MONITORING
SOC_003867,PERSON_1096,ChirpNet,user_person_1096,2025-06-01 23:22:46,Traffic was terrible near the market today.,,LOCATION_0123,0.45,SOCIAL_MEDIA_MONITORING
SOC_003868,PERSON_0554,SnapCircle,user_person_0554,2025-03-13 06:57:46,Weather has been unusually warm this month.,,LOCATION_0136,0.7,SOCIAL_MEDIA_MONITORING
SOC_003869,PERSON_0075,PicWall,user_person_0075,2024-04-19 05:01:54,Happy to share we completed the delivery on time.,,LOCATION_0033,0.82,SOCIAL_MEDIA_MONITORING
SOC_003870,PERSON_0819,SnapCircle,user_person_0819,2024-09-12 16:59:06,Traffic was terrible near the market today.,,LOCATION_0135,0.5,SOCIAL_MEDIA_MONITORING
SOC_003871,PERSON_0358,ChirpNet,user_person_0358,2026-04-01 17:30:45,"New shop opening next week, everyone welcome.",,LOCATION_0065,0.67,SOCIAL_MEDIA_MONITORING
SOC_003872,PERSON_0536,ChirpNet,user_person_0536,2024-06-05 00:25:24,"Everything is set for the evening, see you there.",,LOCATION_0130,0.43,SOCIAL_MEDIA_MONITORING
SOC_003873,PERSON_0076,SnapCircle,user_person_0076,2025-10-11 16:31:48,Traffic was terrible near the market today.,,LOCATION_0255,0.8,SOCIAL_MEDIA_MONITORING
SOC_003874,PERSON_0849,ChirpNet,user_person_0849,2024-03-05 18:15:19,Meeting postponed. Same place tomorrow.,,LOCATION_0297,0.58,SOCIAL_MEDIA_MONITORING
SOC_003875,PERSON_0349,SnapCircle,user_person_0349,2025-03-07 00:37:43,Traffic was terrible near the market today.,,LOCATION_0082,0.51,SOCIAL_MEDIA_MONITORING
SOC_003876,PERSON_0504,ConnectHub,user_person_0504,2026-04-23 08:48:19,Happy to share we completed the delivery on time.,,LOCATION_0203,0.73,SOCIAL_MEDIA_MONITORING
SOC_003877,PERSON_1110,PicWall,user_person_1110,2026-03-23 05:59:23,Traffic was terrible near the market today.,,LOCATION_0010,0.72,SOCIAL_MEDIA_MONITORING
SOC_003878,PERSON_0732,ConnectHub,user_person_0732,2025-07-25 16:14:34,Traffic was terrible near the market today.,,LOCATION_0247,0.63,SOCIAL_MEDIA_MONITORING
SOC_003879,PERSON_1247,ChirpNet,user_person_1247,2026-03-10 08:35:30,"Everything is set for the evening, see you there.",PERSON_0064,LOCATION_0237,0.82,SOCIAL_MEDIA_MONITORING
SOC_003880,PERSON_1091,SnapCircle,user_person_1091,2025-01-14 15:30:15,Weather has been unusually warm this month.,,LOCATION_0043,0.54,SOCIAL_MEDIA_MONITORING
SOC_003881,PERSON_0474,SnapCircle,user_person_0474,2026-06-26 05:43:04,Keep this between us for now.,PERSON_1210,LOCATION_0190,0.45,SOCIAL_MEDIA_MONITORING
SOC_003882,PERSON_0215,PicWall,user_person_0215,2024-12-05 16:51:11,"Great weekend with family, back to work tomorrow.",,LOCATION_0117,0.85,SOCIAL_MEDIA_MONITORING
SOC_003883,PERSON_0045,TalkStream,user_person_0045,2025-09-30 21:25:59,Traffic was terrible near the market today.,,LOCATION_0257,0.73,SOCIAL_MEDIA_MONITORING
SOC_003884,PERSON_0492,ConnectHub,user_person_0492,2026-03-26 11:47:52,Keep this between us for now.,,LOCATION_0214,0.63,SOCIAL_MEDIA_MONITORING
SOC_003885,PERSON_1473,ConnectHub,user_person_1473,2026-01-22 11:31:36,"New shop opening next week, everyone welcome.",,LOCATION_0242,0.77,SOCIAL_MEDIA_MONITORING
SOC_003886,PERSON_0674,ConnectHub,user_person_0674,2024-03-18 05:47:34,Traffic was terrible near the market today.,,LOCATION_0240,0.52,SOCIAL_MEDIA_MONITORING
SOC_003887,PERSON_0622,SnapCircle,user_person_0622,2026-02-19 12:56:47,Traffic was terrible near the market today.,,LOCATION_0221,0.8,SOCIAL_MEDIA_MONITORING
SOC_003888,PERSON_0456,TalkStream,user_person_0456,2024-04-09 21:21:31,"Great weekend with family, back to work tomorrow.",,LOCATION_0231,0.6,SOCIAL_MEDIA_MONITORING
SOC_003889,PERSON_1282,ConnectHub,user_person_1282,2025-04-23 02:48:23,Traffic was terrible near the market today.,,LOCATION_0289,0.48,SOCIAL_MEDIA_MONITORING
SOC_003890,PERSON_0006,ConnectHub,user_person_0006,2025-02-06 17:40:27,"New shop opening next week, everyone welcome.",,LOCATION_0068,0.54,SOCIAL_MEDIA_MONITORING
SOC_003891,PERSON_0365,PicWall,user_person_0365,2026-04-28 05:18:35,"Great weekend with family, back to work tomorrow.",,LOCATION_0066,0.77,SOCIAL_MEDIA_MONITORING
SOC_003892,PERSON_0480,PicWall,user_person_0480,2025-10-03 14:29:12,Traffic was terrible near the market today.,,LOCATION_0110,0.55,SOCIAL_MEDIA_MONITORING
SOC_003893,PERSON_1188,ChirpNet,user_person_1188,2026-06-05 15:39:26,Traffic was terrible near the market today.,,LOCATION_0141,0.71,SOCIAL_MEDIA_MONITORING
SOC_003894,PERSON_1063,PicWall,user_person_1063,2025-06-14 22:13:08,"New shop opening next week, everyone welcome.",,LOCATION_0009,0.5,SOCIAL_MEDIA_MONITORING
SOC_003895,PERSON_0568,SnapCircle,user_person_0568,2025-06-19 17:56:59,Weather has been unusually warm this month.,,LOCATION_0158,0.66,SOCIAL_MEDIA_MONITORING
SOC_003896,PERSON_0510,ChirpNet,user_person_0510,2024-01-29 03:48:21,"Great weekend with family, back to work tomorrow.",,LOCATION_0187,0.64,SOCIAL_MEDIA_MONITORING
SOC_003897,PERSON_0321,ConnectHub,user_person_0321,2026-01-20 12:46:55,"New shop opening next week, everyone welcome.",,LOCATION_0218,0.84,SOCIAL_MEDIA_MONITORING
SOC_003898,PERSON_0564,PicWall,user_person_0564,2024-09-01 10:32:15,Traffic was terrible near the market today.,,LOCATION_0160,0.64,SOCIAL_MEDIA_MONITORING
SOC_003899,PERSON_1306,TalkStream,user_person_1306,2025-09-26 11:03:57,Traffic was terrible near the market today.,,LOCATION_0148,0.51,SOCIAL_MEDIA_MONITORING
SOC_003900,PERSON_0295,SnapCircle,user_person_0295,2025-07-25 00:38:21,Traffic was terrible near the market today.,,LOCATION_0025,0.47,SOCIAL_MEDIA_MONITORING
SOC_003901,PERSON_0009,ChirpNet,user_person_0009,2024-05-20 04:20:42,Traffic was terrible near the market today.,,LOCATION_0300,0.51,SOCIAL_MEDIA_MONITORING
SOC_003902,PERSON_0601,SnapCircle,user_person_0601,2025-05-09 21:28:47,"New shop opening next week, everyone welcome.",,LOCATION_0217,0.76,SOCIAL_MEDIA_MONITORING
SOC_003903,PERSON_1468,ChirpNet,user_person_1468,2025-11-17 06:42:06,Happy to share we completed the delivery on time.,,LOCATION_0243,0.67,SOCIAL_MEDIA_MONITORING
SOC_003904,PERSON_0670,PicWall,user_person_0670,2024-04-19 01:58:21,Weather has been unusually warm this month.,,LOCATION_0130,0.61,SOCIAL_MEDIA_MONITORING
SOC_003905,PERSON_0304,TalkStream,user_person_0304,2024-09-06 20:07:38,"Everything is set for the evening, see you there.",PERSON_1111,LOCATION_0115,0.59,SOCIAL_MEDIA_MONITORING
SOC_003906,PERSON_1079,TalkStream,user_person_1079,2025-01-26 17:29:24,"Great weekend with family, back to work tomorrow.",,LOCATION_0024,0.47,SOCIAL_MEDIA_MONITORING
SOC_003907,PERSON_0864,PicWall,user_person_0864,2026-02-20 12:18:30,Keep this between us for now.,PERSON_0921,LOCATION_0017,0.52,SOCIAL_MEDIA_MONITORING
SOC_003908,PERSON_0134,SnapCircle,user_person_0134,2026-03-14 17:41:16,"Great weekend with family, back to work tomorrow.",,LOCATION_0166,0.57,SOCIAL_MEDIA_MONITORING
SOC_003909,PERSON_0834,TalkStream,user_person_0834,2025-01-28 04:51:43,"Great weekend with family, back to work tomorrow.",,LOCATION_0172,0.64,SOCIAL_MEDIA_MONITORING
SOC_003910,PERSON_0429,ChirpNet,user_person_0429,2025-08-13 08:41:48,"Great weekend with family, back to work tomorrow.",,LOCATION_0069,0.7,SOCIAL_MEDIA_MONITORING
SOC_003911,PERSON_0529,ConnectHub,user_person_0529,2024-06-17 07:20:20,"Great weekend with family, back to work tomorrow.",,LOCATION_0296,0.56,SOCIAL_MEDIA_MONITORING
SOC_003912,PERSON_0735,ConnectHub,user_person_0735,2025-05-23 09:25:07,Happy to share we completed the delivery on time.,,LOCATION_0120,0.49,SOCIAL_MEDIA_MONITORING
SOC_003913,PERSON_0511,SnapCircle,user_person_0511,2024-04-07 01:24:33,"New shop opening next week, everyone welcome.",,LOCATION_0141,0.74,SOCIAL_MEDIA_MONITORING
SOC_003914,PERSON_1350,ConnectHub,user_person_1350,2025-01-18 02:22:49,"Package ready, will hand it over as discussed.",,LOCATION_0261,0.63,SOCIAL_MEDIA_MONITORING
SOC_003915,PERSON_0874,TalkStream,user_person_0874,2024-07-25 19:39:36,"Great weekend with family, back to work tomorrow.",,LOCATION_0148,0.57,SOCIAL_MEDIA_MONITORING
SOC_003916,PERSON_1452,TalkStream,user_person_1452,2026-06-03 06:29:44,Traffic was terrible near the market today.,,LOCATION_0219,0.81,SOCIAL_MEDIA_MONITORING
SOC_003917,PERSON_0409,TalkStream,user_person_0409,2025-01-08 04:18:23,Traffic was terrible near the market today.,,LOCATION_0198,0.6,SOCIAL_MEDIA_MONITORING
SOC_003918,PERSON_1170,ChirpNet,user_person_1170,2024-05-26 07:44:17,"Great weekend with family, back to work tomorrow.",,LOCATION_0297,0.81,SOCIAL_MEDIA_MONITORING
SOC_003919,PERSON_1460,SnapCircle,user_person_1460,2026-02-19 07:14:52,Keep this between us for now.,PERSON_0301,LOCATION_0167,0.54,SOCIAL_MEDIA_MONITORING
SOC_003920,PERSON_1310,TalkStream,user_person_1310,2024-04-14 17:08:34,Weather has been unusually warm this month.,,LOCATION_0148,0.41,SOCIAL_MEDIA_MONITORING
SOC_003921,PERSON_0619,ChirpNet,user_person_0619,2025-01-06 22:25:50,"Great weekend with family, back to work tomorrow.",,LOCATION_0070,0.57,SOCIAL_MEDIA_MONITORING
SOC_003922,PERSON_1457,SnapCircle,user_person_1457,2026-05-17 19:38:38,"Great weekend with family, back to work tomorrow.",,LOCATION_0213,0.44,SOCIAL_MEDIA_MONITORING
SOC_003923,PERSON_0961,TalkStream,user_person_0961,2024-06-20 19:33:07,Keep this between us for now.,,LOCATION_0087,0.48,SOCIAL_MEDIA_MONITORING
SOC_003924,PERSON_1102,ConnectHub,user_person_1102,2026-03-26 15:49:20,"Package ready, will hand it over as discussed.",,LOCATION_0003,0.65,SOCIAL_MEDIA_MONITORING
SOC_003925,PERSON_0989,SnapCircle,user_person_0989,2025-05-20 03:58:19,"New shop opening next week, everyone welcome.",,LOCATION_0277,0.4,SOCIAL_MEDIA_MONITORING
SOC_003926,PERSON_1129,TalkStream,user_person_1129,2025-04-17 10:38:11,"Great weekend with family, back to work tomorrow.",,LOCATION_0207,0.54,SOCIAL_MEDIA_MONITORING
SOC_003927,PERSON_0170,PicWall,user_person_0170,2025-10-24 10:58:53,"New shop opening next week, everyone welcome.",,LOCATION_0296,0.42,SOCIAL_MEDIA_MONITORING
SOC_003928,PERSON_0695,ChirpNet,user_person_0695,2025-06-17 04:55:13,Happy to share we completed the delivery on time.,,LOCATION_0018,0.44,SOCIAL_MEDIA_MONITORING
SOC_003929,PERSON_0192,SnapCircle,user_person_0192,2024-11-07 20:16:08,Happy to share we completed the delivery on time.,,LOCATION_0075,0.46,SOCIAL_MEDIA_MONITORING
SOC_003930,PERSON_1487,TalkStream,user_person_1487,2026-06-28 13:59:43,Happy to share we completed the delivery on time.,,LOCATION_0045,0.74,SOCIAL_MEDIA_MONITORING
SOC_003931,PERSON_0442,TalkStream,user_person_0442,2025-08-21 13:16:14,Meeting postponed. Same place tomorrow.,,LOCATION_0111,0.72,SOCIAL_MEDIA_MONITORING
SOC_003932,PERSON_1445,SnapCircle,user_person_1445,2025-02-16 18:32:09,Weather has been unusually warm this month.,,LOCATION_0016,0.83,SOCIAL_MEDIA_MONITORING
SOC_003933,PERSON_0241,ChirpNet,user_person_0241,2025-11-18 20:44:49,"Great weekend with family, back to work tomorrow.",,LOCATION_0016,0.45,SOCIAL_MEDIA_MONITORING
SOC_003934,PERSON_0618,PicWall,user_person_0618,2025-06-06 01:37:52,"New shop opening next week, everyone welcome.",,LOCATION_0217,0.59,SOCIAL_MEDIA_MONITORING
SOC_003935,PERSON_1391,PicWall,user_person_1391,2025-10-27 22:21:34,Weather has been unusually warm this month.,,LOCATION_0079,0.76,SOCIAL_MEDIA_MONITORING
SOC_003936,PERSON_0022,ConnectHub,user_person_0022,2025-03-27 02:31:59,"Great weekend with family, back to work tomorrow.",,LOCATION_0113,0.69,SOCIAL_MEDIA_MONITORING
