call_id,timestamp,caller_phone_id,receiver_phone_id,duration_seconds,call_type,caller_tower_id,receiver_tower_id,source,confidence
CALL_024813,2025-05-15 02:18:15,PHONE_00359,PHONE_01684,245,outgoing,TOWER_0106,TOWER_0127,TELCO_A,0.92
CALL_024814,2025-04-09 10:52:26,PHONE_01262,PHONE_00659,31,incoming,TOWER_0089,TOWER_0087,TELCO_B,0.86
CALL_024815,2024-07-16 23:41:14,PHONE_00942,PHONE_00845,142,missed,TOWER_0133,TOWER_0011,TELCO_C,0.98
CALL_024816,2024-05-09 04:51:12,PHONE_00023,PHONE_01023,11,missed,TOWER_0095,TOWER_0024,TELCO_C,0.96
CALL_024817,2024-12-25 00:23:01,PHONE_00784,PHONE_00555,9,missed,TOWER_0087,TOWER_0103,TELCO_B,0.91
CALL_024818,2025-08-11 23:25:02,PHONE_00586,PHONE_01018,42,outgoing,TOWER_0097,TOWER_0081,TELCO_A,0.93
CALL_024819,2024-11-18 18:41:09,PHONE_00654,PHONE_01125,46,missed,TOWER_0004,TOWER_0086,TELCO_A,0.9
CALL_024820,2025-09-10 05:50:29,PHONE_00495,PHONE_01057,13,outgoing,TOWER_0139,TOWER_0080,TELCO_B,0.98
CALL_024821,2024-06-27 16:02:27,PHONE_01463,PHONE_01895,34,missed,TOWER_0066,TOWER_0090,TELCO_C,0.92
CALL_024822,2026-04-03 05:12:13,PHONE_00306,PHONE_00191,25,incoming,TOWER_0141,TOWER_0080,TELCO_C,0.88
CALL_024823,2025-06-10 03:20:15,PHONE_00495,PHONE_00827,363,missed,TOWER_0139,TOWER_0110,TELCO_A,0.99
CALL_024824,2024-11-05 00:43:35,PHONE_01530,PHONE_00480,81,missed,TOWER_0021,TOWER_0090,TELCO_A,0.97
CALL_024825,2026-01-19 04:34:59,PHONE_01061,PHONE_00435,185,missed,TOWER_0144,TOWER_0133,TELCO_A,0.94
CALL_024826,2025-07-01 23:13:04,PHONE_00262,PHONE_00543,165,missed,TOWER_0135,TOWER_0020,TELCO_A,0.87
CALL_024827,2024-02-02 19:26:23,PHONE_00223,PHONE_01366,204,outgoing,TOWER_0125,TOWER_0096,TELCO_A,0.94
CALL_024828,2024-10-03 09:42:16,PHONE_00791,PHONE_00260,81,outgoing,TOWER_0077,TOWER_0024,TELCO_A,0.91
CALL_024829,2024-09-09 11:18:53,PHONE_00934,PHONE_00176,148,outgoing,TOWER_0150,TOWER_0078,TELCO_A,0.87
CALL_024830,2024-01-17 05:03:22,PHONE_01506,PHONE_00124,9,missed,TOWER_0123,TOWER_0129,TELCO_B,0.96
CALL_024831,2024-01-01 23:21:15,PHONE_00543,PHONE_00516,54,incoming,TOWER_0150,TOWER_0051,TELCO_B,0.92
CALL_024832,2024-07-03 15:21:25,PHONE_00652,PHONE_00111,63,incoming,TOWER_0052,TOWER_0020,TELCO_A,0.87
CALL_024833,2025-06-01 12:11:05,PHONE_00489,PHONE_01483,209,outgoing,TOWER_0109,TOWER_0149,TELCO_B,0.9
CALL_024834,2024-09-20 13:55:30,PHONE_00923,PHONE_01769,133,outgoing,TOWER_0030,TOWER_0016,TELCO_B,0.95
CALL_024835,2024-03-05 15:16:26,PHONE_00680,PHONE_00106,52,outgoing,TOWER_0060,TOWER_0050,TELCO_A,0.91
CALL_024836,2025-07-03 16:05:08,PHONE_00483,PHONE_00177,217,outgoing,TOWER_0024,TOWER_0149,TELCO_A,0.96
CALL_024837,2024-09-07 17:48:05,PHONE_01200,PHONE_00098,146,incoming,TOWER_0115,TOWER_0075,TELCO_C,0.99
CALL_024838,2026-05-03 06:25:40,PHONE_01421,PHONE_01629,90,missed,TOWER_0067,TOWER_0133,TELCO_A,0.89
CALL_024839,2026-03-31 04:10:25,PHONE_00295,PHONE_01087,49,missed,TOWER_0135,TOWER_0096,TELCO_A,0.98
CALL_024840,2025-09-01 22:56:33,PHONE_00877,PHONE_01767,96,outgoing,TOWER_0074,TOWER_0094,TELCO_A,0.95
CALL_024841,2024-06-16 01:58:53,PHONE_00393,PHONE_01898,69,outgoing,TOWER_0062,TOWER_0053,TELCO_B,0.86
CALL_024842,2024-05-17 04:50:03,PHONE_01103,PHONE_01976,93,missed,TOWER_0002,TOWER_0074,TELCO_A,0.91
CALL_024843,2025-04-28 17:20:27,PHONE_00357,PHONE_01374,48,missed,TOWER_0028,TOWER_0025,TELCO_A,0.94
CALL_024844,2026-01-03 15:54:34,PHONE_02025,PHONE_00930,147,missed,TOWER_0130,TOWER_0124,TELCO_A,0.92
CALL_024845,2024-10-04 02:12:15,PHONE_00285,PHONE_01370,64,outgoing,TOWER_0141,TOWER_0061,TELCO_A,0.93
CALL_024846,2025-08-07 05:58:13,PHONE_00299,PHONE_01897,76,missed,TOWER_0074,TOWER_0081,TELCO_A,0.88
CALL_024847,2026-04-29 01:26:11,PHONE_01531,PHONE_00737,41,outgoing,TOWER_0083,TOWER_0096,TELCO_B,0.97
CALL_024848,2025-08-17 03:08:32,PHONE_01970,PHONE_00726,120,outgoing,TOWER_0059,TOWER_0057,TELCO_B,0.94
CALL_024849,2025-05-10 14:53:49,PHONE_02012,PHONE_01779,158,outgoing,TOWER_0111,TOWER_0070,TELCO_A,0.91
CALL_024850,2025-08-08 03:13:55,PHONE_01841,PHONE_01040,13,incoming,TOWER_0030,TOWER_0046,TELCO_B,0.89
CALL_024851,2024-07-19 20:42:27,PHONE_00892,PHONE_00919,107,missed,TOWER_0021,TOWER_0064,TELCO_B,0.89
CALL_024852,2025-02-21 18:30:13,PHONE_00395,PHONE_01119,74,outgoing,TOWER_0078,TOWER_0081,TELCO_A,0.93
CALL_024853,2024-07-01 18:36:58,PHONE_01291,PHONE_01510,82,outgoing,TOWER_0088,TOWER_0065,TELCO_C,0.93
CALL_024854,2025-01-25 15:17:49,PHONE_00422,PHONE_01802,65,missed,TOWER_0051,TOWER_0122,TELCO_B,0.87
CALL_024855,2025-09-16 02:31:37,PHONE_01342,PHONE_01094,80,incoming,TOWER_0141,TOWER_0080,TELCO_B,0.98
CALL_024856,2025-11-12 00:47:24,PHONE_00393,PHONE_01392,10,missed,TOWER_0032,TOWER_0043,TELCO_B,0.87
CALL_024857,2025-12-18 14:47:51,PHONE_01317,PHONE_00024,48,missed,TOWER_0116,TOWER_0110,TELCO_B,0.9
CALL_024858,2024-03-17 02:59:01,PHONE_01688,PHONE_01286,81,incoming,TOWER_0105,TOWER_0143,TELCO_A,0.89
CALL_024859,2026-01-28 18:51:58,PHONE_01927,PHONE_00883,177,missed,TOWER_0031,TOWER_0134,TELCO_B,0.91
CALL_024860,2026-01-08 16:34:17,PHONE_00249,PHONE_00409,107,incoming,TOWER_0147,TOWER_0108,TELCO_A,0.96
CALL_024861,2025-11-24 11:15:36,PHONE_00131,PHONE_01118,224,missed,TOWER_0075,TOWER_0017,TELCO_A,0.93
CALL_024862,2025-02-03 09:27:14,PHONE_00806,PHONE_01947,71,missed,TOWER_0105,TOWER_0135,TELCO_A,0.93
CALL_024863,2026-04-01 00:53:46,PHONE_01719,PHONE_00228,47,missed,TOWER_0060,TOWER_0086,TELCO_A,0.98
CALL_024864,2025-06-25 03:31:17,PHONE_01526,PHONE_01060,61,missed,TOWER_0070,TOWER_0078,TELCO_A,0.9
CALL_024865,2024-07-27 10:53:29,PHONE_00353,PHONE_01920,88,incoming,TOWER_0078,TOWER_0144,TELCO_A,0.95
CALL_024866,2024-09-03 05:10:22,PHONE_00851,PHONE_01243,409,incoming,TOWER_0061,TOWER_0088,TELCO_A,0.89
CALL_024867,2025-11-14 14:24:20,PHONE_00839,PHONE_00169,118,outgoing,TOWER_0086,TOWER_0097,TELCO_A,0.86
CALL_024868,2026-06-12 02:19:16,PHONE_01482,PHONE_01270,80,outgoing,TOWER_0118,TOWER_0140,TELCO_C,0.89
CALL_024869,2024-09-28 06:43:23,PHONE_00677,PHONE_01127,178,missed,TOWER_0056,TOWER_0139,TELCO_A,0.97
CALL_024870,2025-10-17 12:00:49,PHONE_01525,PHONE_00534,46,incoming,TOWER_0009,TOWER_0107,TELCO_C,0.85
CALL_024871,2025-12-04 17:35:33,PHONE_00043,PHONE_00062,335,outgoing,TOWER_0138,TOWER_0108,TELCO_A,0.86
CALL_024872,2025-07-23 00:09:28,PHONE_00637,PHONE_00005,45,incoming,TOWER_0044,TOWER_0001,TELCO_C,0.86
CALL_024873,2024-11-04 10:37:43,PHONE_01594,PHONE_01312,130,missed,TOWER_0122,TOWER_0093,TELCO_C,0.96
CALL_024874,2025-06-12 23:55:23,PHONE_01608,PHONE_00239,74,missed,TOWER_0071,TOWER_0044,TELCO_C,0.93
CALL_024875,2025-06-28 00:49:43,PHONE_00907,PHONE_00450,101,outgoing,TOWER_0057,TOWER_0010,TELCO_A,0.94
CALL_024876,2024-12-07 20:47:28,PHONE_01157,PHONE_00527,20,incoming,TOWER_0014,TOWER_0065,TELCO_B,0.92
CALL_024877,2026-03-16 05:26:26,PHONE_01243,PHONE_01086,145,outgoing,TOWER_0138,TOWER_0135,TELCO_B,0.99
CALL_024878,2024-07-02 05:58:13,PHONE_01616,PHONE_01604,371,outgoing,TOWER_0009,TOWER_0038,TELCO_A,0.93
CALL_024879,2024-01-25 11:56:38,PHONE_01013,PHONE_01809,31,missed,TOWER_0090,TOWER_0007,TELCO_B,0.92
CALL_024880,2025-07-03 23:05:53,PHONE_01474,PHONE_00359,41,incoming,TOWER_0069,TOWER_0026,TELCO_C,0.93
CALL_024881,2024-04-18 08:28:09,PHONE_01117,PHONE_01026,95,outgoing,TOWER_0100,TOWER_0017,TELCO_C,0.94
CALL_024882,2024-06-30 17:15:59,PHONE_02016,PHONE_01789,90,missed,TOWER_0006,TOWER_0080,TELCO_C,0.98
CALL_024883,2025-04-18 23:04:13,PHONE_00916,PHONE_01215,46,incoming,TOWER_0024,TOWER_0142,TELCO_A,0.9
CALL_024884,2024-12-27 02:10:56,PHONE_01907,PHONE_00436,17,incoming,TOWER_0016,TOWER_0117,TELCO_A,0.89
CALL_024885,2024-04-08 00:13:24,PHONE_01318,PHONE_01620,117,outgoing,TOWER_0031,TOWER_0148,TELCO_C,0.89
CALL_024886,2025-06-30 20:56:35,PHONE_00910,PHONE_00644,202,incoming,TOWER_0022,TOWER_0094,TELCO_C,0.89
CALL_024887,2026-06-07 19:09:51,PHONE_01615,PHONE_01143,49,missed,TOWER_0105,TOWER_0096,TELCO_C,0.95
CALL_024888,2024-04-01 23:34:17,PHONE_01979,PHONE_01066,136,missed,TOWER_0025,TOWER_0048,TELCO_C,0.93
CALL_024889,2024-10-28 10:40:56,PHONE_00258,PHONE_01780,22,incoming,TOWER_0139,TOWER_0011,TELCO_C,0.95
CALL_024890,2024-09-28 07:05:56,PHONE_00423,PHONE_00183,58,incoming,TOWER_0113,TOWER_0054,TELCO_B,0.87
CALL_024891,2024-08-19 11:58:26,PHONE_00255,PHONE_00561,225,incoming,TOWER_0010,TOWER_0003,TELCO_A,0.93
CALL_024892,2024-09-02 06:39:22,PHONE_00523,PHONE_00479,78,outgoing,TOWER_0001,TOWER_0084,TELCO_C,0.89
CALL_024893,2025-02-14 20:29:21,PHONE_00296,PHONE_01466,107,missed,TOWER_0044,TOWER_0109,TELCO_C,0.93
CALL_024894,2024-09-29 06:33:35,PHONE_00329,PHONE_01797,188,incoming,TOWER_0064,TOWER_0116,TELCO_C,0.9
CALL_024895,2024-12-03 11:53:24,PHONE_00651,PHONE_01631,44,outgoing,TOWER_0111,TOWER_0127,TELCO_B,0.91
CALL_024896,2025-11-21 16:51:15,PHONE_01639,PHONE_01394,39,missed,TOWER_0150,TOWER_0019,TELCO_A,0.88
CALL_024897,2024-02-20 04:30:17,PHONE_00484,PHONE_01805,120,outgoing,TOWER_0122,TOWER_0063,TELCO_C,0.9
CALL_024898,2025-03-16 19:20:08,PHONE_00801,PHONE_00978,112,missed,TOWER_0119,TOWER_0089,TELCO_B,0.85
CALL_024899,2026-05-13 14:10:53,PHONE_00178,PHONE_00404,96,missed,TOWER_0038,TOWER_0134,TELCO_B,0.98
CALL_024900,2026-05-03 11:04:01,PHONE_01514,PHONE_00965,67,missed,TOWER_0097,TOWER_0067,TELCO_A,0.9
CALL_024901,2024-12-06 17:04:44,PHONE_01610,PHONE_00596,72,missed,TOWER_0145,TOWER_0131,TELCO_A,0.88
CALL_024902,2024-10-06 22:54:15,PHONE_01930,PHONE_00504,30,incoming,TOWER_0107,TOWER_0113,TELCO_B,0.88
CALL_024903,2024-09-12 13:39:14,PHONE_00112,PHONE_01334,67,missed,TOWER_0107,TOWER_0005,TELCO_A,0.89
CALL_024904,2025-11-13 23:04:33,PHONE_00149,PHONE_00466,116,missed,TOWER_0112,TOWER_0029,TELCO_A,0.94
CALL_024905,2025-08-16 22:31:24,PHONE_00565,PHONE_00271,5,outgoing,TOWER_0066,TOWER_0059,TELCO_C,0.93
CALL_024906,2025-06-15 06:19:50,PHONE_01333,PHONE_01211,36,missed,TOWER_0073,TOWER_0135,TELCO_B,0.9
CALL_024907,2024-04-19 18:33:11,PHONE_01565,PHONE_01727,127,outgoing,TOWER_0132,TOWER_0138,TELCO_B,0.87
CALL_024908,2025-11-21 13:01:26,PHONE_00613,PHONE_01675,111,outgoing,TOWER_0031,TOWER_0027,TELCO_B,0.91
CALL_024909,2024-08-17 22:48:11,PHONE_00852,PHONE_01617,191,incoming,TOWER_0117,TOWER_0138,TELCO_B,0.88
CALL_024910,2026-05-31 12:01:16,PHONE_01838,PHONE_01951,19,outgoing,TOWER_0051,TOWER_0064,TELCO_C,0.93
CALL_024911,2025-09-09 02:57:20,PHONE_01857,PHONE_00585,14,missed,TOWER_0018,TOWER_0006,TELCO_B,0.86
CALL_024912,2025-11-11 22:57:41,PHONE_00532,PHONE_01075,71,missed,TOWER_0079,TOWER_0149,TELCO_A,0.85
CALL_024913,2024-09-29 03:36:40,PHONE_00137,PHONE_00031,79,missed,TOWER_0124,TOWER_0146,TELCO_A,0.91
CALL_024914,2026-05-14 06:17:48,PHONE_00722,PHONE_02003,15,outgoing,TOWER_0084,TOWER_0047,TELCO_B,0.88
CALL_024915,2024-07-22 02:35:47,PHONE_00195,PHONE_00900,49,missed,TOWER_0055,TOWER_0076,TELCO_C,0.89
CALL_024916,2024-05-07 08:08:41,PHONE_00389,PHONE_01706,13,missed,TOWER_0135,TOWER_0073,TELCO_B,0.89
CALL_024917,2024-07-25 03:47:20,PHONE_00706,PHONE_00621,135,missed,TOWER_0109,TOWER_0029,TELCO_A,0.91
CALL_024918,2026-02-21 04:18:38,PHONE_00404,PHONE_00712,15,outgoing,TOWER_0074,TOWER_0073,TELCO_A,0.87
CALL_024919,2026-06-09 05:03:16,PHONE_00200,PHONE_00919,20,incoming,TOWER_0021,TOWER_0024,TELCO_B,0.91
CALL_024920,2025-07-01 20:15:55,PHONE_00470,PHONE_01022,7,incoming,TOWER_0111,TOWER_0001,TELCO_A,0.89
CALL_024921,2024-07-10 01:53:21,PHONE_01516,PHONE_01214,77,missed,TOWER_0023,TOWER_0146,TELCO_B,0.92
CALL_024922,2025-08-03 18:29:53,PHONE_01716,PHONE_01947,158,incoming,TOWER_0001,TOWER_0095,TELCO_A,0.89
CALL_024923,2025-06-01 01:49:18,PHONE_01035,PHONE_00195,34,outgoing,TOWER_0056,TOWER_0145,TELCO_C,0.89
CALL_024924,2024-05-31 13:02:45,PHONE_01086,PHONE_00953,25,outgoing,TOWER_0045,TOWER_0006,TELCO_B,0.94
CALL_024925,2024-05-04 13:31:39,PHONE_00400,PHONE_01065,108,incoming,TOWER_0031,TOWER_0040,TELCO_B,0.87
CALL_024926,2024-07-18 06:26:01,PHONE_01365,PHONE_01341,24,outgoing,TOWER_0148,TOWER_0107,TELCO_C,0.9
CALL_024927,2024-08-08 04:18:00,PHONE_00877,PHONE_01618,22,missed,TOWER_0024,TOWER_0124,TELCO_B,0.9
CALL_024928,2025-03-21 04:20:21,PHONE_00116,PHONE_00294,160,incoming,TOWER_0113,TOWER_0122,TELCO_B,0.95
CALL_024929,2026-06-18 06:08:31,PHONE_01093,PHONE_01011,79,missed,TOWER_0004,TOWER_0008,TELCO_C,0.88
CALL_024930,2026-04-27 15:33:19,PHONE_01415,PHONE_00058,23,incoming,TOWER_0146,TOWER_0149,TELCO_A,0.97
CALL_024931,2024-03-20 06:17:40,PHONE_01003,PHONE_00487,27,outgoing,TOWER_0004,TOWER_0005,TELCO_B,0.9
CALL_024932,2025-08-08 00:41:19,PHONE_00278,PHONE_00640,53,incoming,TOWER_0062,TOWER_0087,TELCO_A,0.87
CALL_024933,2024-01-05 11:16:47,PHONE_01744,PHONE_01324,17,missed,TOWER_0010,TOWER_0147,TELCO_C,0.87
CALL_024934,2025-03-20 19:14:24,PHONE_00337,PHONE_01686,26,missed,TOWER_0137,TOWER_0146,TELCO_C,0.86
CALL_024935,2026-02-03 02:02:30,PHONE_00828,PHONE_00497,86,incoming,TOWER_0148,TOWER_0105,TELCO_C,0.97
CALL_024936,2024-07-15 01:44:02,PHONE_00547,PHONE_00791,103,outgoing,TOWER_0054,TOWER_0067,TELCO_B,0.91
CALL_024937,2024-10-16 07:34:27,PHONE_00980,PHONE_00648,52,outgoing,TOWER_0116,TOWER_0146,TELCO_B,0.9
CALL_024938,2024-12-14 15:26:46,PHONE_01488,PHONE_00511,199,incoming,TOWER_0020,TOWER_0131,TELCO_C,0.89
CALL_024939,2026-03-26 06:23:53,PHONE_01059,PHONE_01778,68,missed,TOWER_0101,TOWER_0084,TELCO_C,0.9
CALL_024940,2024-11-04 20:20:23,PHONE_01027,PHONE_00481,32,incoming,TOWER_0041,TOWER_0147,TELCO_A,0.91
CALL_024941,2025-07-08 20:31:01,PHONE_00709,PHONE_02020,34,incoming,TOWER_0085,TOWER_0114,TELCO_B,0.91
CALL_024942,2025-10-26 04:46:10,PHONE_00976,PHONE_00049,63,incoming,TOWER_0129,TOWER_0045,TELCO_C,0.92
CALL_024943,2025-07-28 15:56:39,PHONE_01583,PHONE_01650,55,missed,TOWER_0071,TOWER_0038,TELCO_C,0.98
CALL_024944,2026-04-28 05:18:32,PHONE_01001,PHONE_00325,54,incoming,TOWER_0082,TOWER_0026,TELCO_C,0.89
CALL_024945,2024-12-15 19:02:50,PHONE_00042,PHONE_00852,104,outgoing,TOWER_0102,TOWER_0137,TELCO_A,0.94
CALL_024946,2024-04-15 18:02:19,PHONE_00346,PHONE_01141,82,incoming,TOWER_0006,TOWER_0091,TELCO_B,0.87
CALL_024947,2025-06-26 02:51:55,PHONE_01497,PHONE_00696,149,missed,TOWER_0016,TOWER_0001,TELCO_B,0.99
CALL_024948,2024-12-16 02:54:31,PHONE_00070,PHONE_01736,197,missed,TOWER_0041,TOWER_0150,TELCO_C,0.91
CALL_024949,2024-06-29 02:21:00,PHONE_01825,PHONE_00704,36,incoming,TOWER_0113,TOWER_0109,TELCO_A,0.87
CALL_024950,2024-03-17 07:14:18,PHONE_01313,PHONE_00211,17,outgoing,TOWER_0107,TOWER_0033,TELCO_C,0.94
CALL_024951,2026-06-24 10:08:58,PHONE_01127,PHONE_00317,73,missed,TOWER_0019,TOWER_0037,TELCO_B,0.9
CALL_024952,2026-05-20 13:43:21,PHONE_01515,PHONE_00914,41,incoming,TOWER_0074,TOWER_0137,TELCO_B,0.98
CALL_024953,2024-11-13 06:22:13,PHONE_00441,PHONE_01741,32,missed,TOWER_0042,TOWER_0046,TELCO_A,0.92
CALL_024954,2024-01-25 11:31:46,PHONE_00586,PHONE_01994,105,incoming,TOWER_0137,TOWER_0016,TELCO_C,0.86
CALL_024955,2025-05-19 19:39:55,PHONE_01774,PHONE_00548,7,incoming,TOWER_0077,TOWER_0031,TELCO_B,0.96
CALL_024956,2025-01-07 19:31:56,PHONE_01558,PHONE_00329,62,outgoing,TOWER_0133,TOWER_0024,TELCO_C,0.9
CALL_024957,2026-04-26 03:50:37,PHONE_00805,PHONE_01644,121,outgoing,TOWER_0003,TOWER_0104,TELCO_C,0.97
CALL_024958,2024-08-11 06:20:48,PHONE_00653,PHONE_00346,93,outgoing,TOWER_0078,TOWER_0016,TELCO_A,0.89
CALL_024959,2026-02-06 18:04:37,PHONE_01063,PHONE_01714,9,incoming,TOWER_0109,TOWER_0044,TELCO_B,0.85
CALL_024960,2024-10-12 10:09:01,PHONE_01162,PHONE_00506,269,missed,TOWER_0105,TOWER_0045,TELCO_A,0.96
CALL_024961,2024-01-02 05:47:52,PHONE_00690,PHONE_00971,89,incoming,TOWER_0028,TOWER_0025,TELCO_C,0.92
CALL_024962,2024-11-28 22:50:28,PHONE_01313,PHONE_02000,106,outgoing,TOWER_0067,TOWER_0135,TELCO_C,0.98
CALL_024963,2026-05-14 23:03:01,PHONE_01564,PHONE_00195,127,missed,TOWER_0018,TOWER_0105,TELCO_A,0.85
CALL_024964,2024-08-21 07:15:57,PHONE_00580,PHONE_01997,40,incoming,TOWER_0074,TOWER_0087,TELCO_A,0.9
CALL_024965,2024-03-05 07:30:29,PHONE_00741,PHONE_02017,65,missed,TOWER_0075,TOWER_0150,TELCO_B,0.99
CALL_024966,2024-06-23 06:59:17,PHONE_01750,PHONE_00331,153,incoming,TOWER_0095,TOWER_0063,TELCO_A,0.92
CALL_024967,2025-12-13 16:45:43,PHONE_00594,PHONE_00005,87,incoming,TOWER_0077,TOWER_0041,TELCO_A,0.97
CALL_024968,2026-01-21 19:24:17,PHONE_00751,PHONE_00771,22,incoming,TOWER_0002,TOWER_0121,TELCO_C,0.89
CALL_024969,2024-02-23 05:41:50,PHONE_00867,PHONE_00616,68,incoming,TOWER_0134,TOWER_0059,TELCO_B,0.95
CALL_024970,2024-02-03 04:26:48,PHONE_00651,PHONE_01742,54,missed,TOWER_0131,TOWER_0109,TELCO_C,0.86
CALL_024971,2025-02-08 21:32:33,PHONE_01588,PHONE_00940,21,incoming,TOWER_0101,TOWER_0143,TELCO_B,0.86
CALL_024972,2025-09-03 10:29:48,PHONE_01889,PHONE_01374,27,outgoing,TOWER_0087,TOWER_0075,TELCO_B,0.95
CALL_024973,2025-03-18 03:51:17,PHONE_00700,PHONE_00461,126,outgoing,TOWER_0088,TOWER_0060,TELCO_C,0.96
CALL_024974,2026-02-17 16:24:29,PHONE_00420,PHONE_00964,11,incoming,TOWER_0053,TOWER_0137,TELCO_C,0.93
CALL_024975,2026-02-19 09:21:01,PHONE_00401,PHONE_02002,75,outgoing,TOWER_0077,TOWER_0094,TELCO_A,0.88
CALL_024976,2025-06-02 07:51:43,PHONE_00581,PHONE_01328,15,outgoing,TOWER_0078,TOWER_0049,TELCO_B,0.98
CALL_024977,2024-07-16 10:41:26,PHONE_00397,PHONE_01221,104,incoming,TOWER_0055,TOWER_0053,TELCO_C,0.94
CALL_024978,2024-11-14 22:54:54,PHONE_01698,PHONE_01324,114,missed,TOWER_0003,TOWER_0027,TELCO_C,0.95
CALL_024979,2025-10-19 23:15:56,PHONE_00672,PHONE_01851,150,incoming,TOWER_0097,TOWER_0053,TELCO_B,0.91
CALL_024980,2025-04-02 10:16:18,PHONE_00798,PHONE_00909,214,outgoing,TOWER_0028,TOWER_0054,TELCO_B,0.94
CALL_024981,2026-03-23 10:08:59,PHONE_00609,PHONE_00591,265,missed,TOWER_0111,TOWER_0128,TELCO_B,0.91
CALL_024982,2025-06-03 14:24:59,PHONE_01726,PHONE_00254,58,incoming,TOWER_0059,TOWER_0060,TELCO_C,0.88
CALL_024983,2025-02-26 07:55:38,PHONE_00843,PHONE_00524,76,missed,TOWER_0060,TOWER_0122,TELCO_C,0.96
CALL_024984,2025-12-20 09:42:02,PHONE_00145,PHONE_01906,164,missed,TOWER_0018,TOWER_0092,TELCO_C,0.88
CALL_024985,2025-08-16 04:17:26,PHONE_01246,PHONE_01338,15,outgoing,TOWER_0107,TOWER_0100,TELCO_A,0.93
CALL_024986,2026-03-16 13:37:16,PHONE_01130,PHONE_01098,226,missed,TOWER_0079,TOWER_0081,TELCO_B,0.9
CALL_024987,2025-09-01 18:38:35,PHONE_01477,PHONE_00886,53,incoming,TOWER_0135,TOWER_0024,TELCO_B,0.89
CALL_024988,2025-01-03 23:31:37,PHONE_00641,PHONE_00541,41,missed,TOWER_0006,TOWER_0008,TELCO_A,0.97
CALL_024989,2024-02-14 15:57:05,PHONE_01852,PHONE_01176,35,incoming,TOWER_0065,TOWER_0124,TELCO_C,0.93
CALL_024990,2025-08-09 16:04:57,PHONE_00490,PHONE_01876,65,incoming,TOWER_0122,TOWER_0150,TELCO_C,0.91
CALL_024991,2024-07-16 05:34:08,PHONE_00094,PHONE_01301,80,incoming,TOWER_0077,TOWER_0001,TELCO_A,0.91
CALL_024992,2024-10-06 14:36:04,PHONE_00414,PHONE_01459,26,missed,TOWER_0065,TOWER_0125,TELCO_C,0.85
CALL_024993,2024-11-10 09:45:23,PHONE_01232,PHONE_01554,154,missed,TOWER_0013,TOWER_0021,TELCO_A,0.85
CALL_024994,2026-03-18 23:46:49,PHONE_01572,PHONE_00638,9,incoming,TOWER_0082,TOWER_0014,TELCO_A,0.88
CALL_024995,2024-06-07 14:03:04,PHONE_01071,PHONE_00457,130,incoming,TOWER_0061,TOWER_0127,TELCO_B,0.97
CALL_024996,2024-03-28 18:40:23,PHONE_01663,PHONE_00721,146,missed,TOWER_0103,TOWER_0067,TELCO_B,0.85
CALL_024997,2024-12-12 20:10:12,PHONE_01840,PHONE_00305,189,outgoing,TOWER_0106,TOWER_0118,TELCO_C,0.87
CALL_024998,2024-03-12 09:34:54,PHONE_00240,PHONE_01325,68,missed,TOWER_0002,TOWER_0070,TELCO_B,0.9
CALL_024999,2024-09-14 21:38:15,PHONE_01306,PHONE_01161,189,outgoing,TOWER_0008,TOWER_0040,TELCO_A,0.95
CALL_025000,2025-06-02 03:51:32,PHONE_01457,PHONE_01072,55,incoming,TOWER_0083,TOWER_0103,TELCO_B,0.85
CALL_025001,2024-06-20 20:12:17,PHONE_01512,PHONE_00983,392,outgoing,TOWER_0073,TOWER_0046,TELCO_C,0.98
CALL_025002,2024-02-26 03:28:31,PHONE_01237,PHONE_00596,69,outgoing,TOWER_0012,TOWER_0011,TELCO_B,0.87
CALL_025003,2024-02-15 10:24:26,PHONE_00830,PHONE_01607,13,missed,TOWER_0032,TOWER_0011,TELCO_A,0.9
CALL_025004,2024-08-17 06:23:06,PHONE_01601,PHONE_01459,21,outgoing,TOWER_0067,TOWER_0125,TELCO_B,0.92
CALL_025005,2024-12-18 16:12:43,PHONE_00775,PHONE_01585,118,outgoing,TOWER_0017,TOWER_0072,TELCO_B,0.96
CALL_025006,2025-08-14 21:02:04,PHONE_01715,PHONE_01095,26,outgoing,TOWER_0124,TOWER_0145,TELCO_B,0.86
CALL_025007,2024-07-02 18:13:10,PHONE_00428,PHONE_01769,250,missed,TOWER_0068,TOWER_0036,TELCO_B,0.99
CALL_025008,2026-01-29 22:18:36,PHONE_01840,PHONE_01701,11,outgoing,TOWER_0136,TOWER_0060,TELCO_C,0.89
CALL_025009,2024-04-29 01:17:21,PHONE_00808,PHONE_01132,21,missed,TOWER_0138,TOWER_0121,TELCO_C,0.96
CALL_025010,2025-10-19 06:19:56,PHONE_01397,PHONE_00708,133,missed,TOWER_0089,TOWER_0009,TELCO_A,0.94
CALL_025011,2026-05-27 17:02:27,PHONE_01988,PHONE_00013,10,missed,TOWER_0058,TOWER_0026,TELCO_A,0.92
CALL_025012,2024-02-13 09:34:00,PHONE_01546,PHONE_01279,152,missed,TOWER_0070,TOWER_0118,TELCO_C,0.9
CALL_025013,2024-07-23 14:06:18,PHONE_00099,PHONE_01374,110,outgoing,TOWER_0143,TOWER_0035,TELCO_A,0.86
CALL_025014,2026-04-24 04:24:10,PHONE_01577,PHONE_00566,33,outgoing,TOWER_0026,TOWER_0051,TELCO_A,0.94
