device_id,device_type,first_seen,source
DEVICE_01061,smartphone,2026-01-07 04:08:56,TELCO_REGISTRY
DEVICE_01062,feature_phone,2024-02-27 01:36:29,TELCO_REGISTRY
DEVICE_01063,feature_phone,2024-04-27 06:08:04,TELCO_REGISTRY
DEVICE_01064,feature_phone,2024-12-08 04:50:22,TELCO_REGISTRY
DEVICE_01065,feature_phone,2024-07-07 17:45:06,TELCO_REGISTRY
DEVICE_01066,feature_phone,2025-03-03 01:17:14,TELCO_REGISTRY
DEVICE_01067,feature_phone,2023-05-14 05:41:41,TELCO_REGISTRY
DEVICE_01068,feature_phone,2024-01-11 13:33:40,TELCO_REGISTRY
DEVICE_01069,feature_phone,2024-11-23 14:13:56,TELCO_REGISTRY
DEVICE_01070,smartphone,2025-06-11 02:05:02,TELCO_REGISTRY
DEVICE_01071,feature_phone,2023-01-21 11:38:40,TELCO_REGISTRY
DEVICE_01072,feature_phone,2024-05-11 17:31:28,TELCO_REGISTRY
DEVICE_01073,feature_phone,2026-01-11 13:51:04,TELCO_REGISTRY
DEVICE_01074,feature_phone,2026-04-13 02:50:20,TELCO_REGISTRY
DEVICE_01075,feature_phone,2025-02-24 09:18:54,TELCO_REGISTRY
DEVICE_01076,feature_phone,2025-03-17 23:58:11,TELCO_REGISTRY
DEVICE_01077,feature_phone,2025-05-13 15:15:22,TELCO_REGISTRY
DEVICE_01078,feature_phone,2024-12-01 05:29:45,TELCO_REGISTRY
DEVICE_01079,smartphone,2023-03-22 07:42:01,TELCO_REGISTRY
DEVICE_01080,smartphone,2025-07-17 12:33:33,TELCO_REGISTRY
DEVICE_01081,feature_phone,2025-08-10 04:53:01,TELCO_REGISTRY
DEVICE_01082,smartphone,2024-07-30 04:31:25,TELCO_REGISTRY
DEVICE_01083,feature_phone,2023-12-14 20:29:45,TELCO_REGISTRY
DEVICE_01084,feature_phone,2025-08-09 02:59:43,TELCO_REGISTRY
DEVICE_01085,smartphone,2023-11-21 09:54:06,TELCO_REGISTRY
DEVICE_01086,feature_phone,2023-08-28 17:04:57,TELCO_REGISTRY
DEVICE_01087,feature_phone,2024-08-06 17:39:39,TELCO_REGISTRY
DEVICE_01088,feature_phone,2024-09-07 10:18:18,TELCO_REGISTRY
DEVICE_01089,feature_phone,2023-11-15 23:56:56,TELCO_REGISTRY
DEVICE_01090,smartphone,2024-12-23 19:36:25,TELCO_REGISTRY
DEVICE_01091,smartphone,2023-09-24 23:11:29,TELCO_REGISTRY
DEVICE_01092,feature_phone,2023-07-30 04:56:40,TELCO_REGISTRY
DEVICE_01093,feature_phone,2026-04-22 11:09:43,TELCO_REGISTRY
DEVICE_01094,feature_phone,2023-03-10 02:07:49,TELCO_REGISTRY
DEVICE_01095,feature_phone,2024-03-21 21:36:02,TELCO_REGISTRY
DEVICE_01096,feature_phone,2022-12-04 14:32:26,TELCO_REGISTRY
DEVICE_01097,smartphone,2024-10-22 11:43:43,TELCO_REGISTRY
DEVICE_01098,feature_phone,2023-09-21 22:16:43,TELCO_REGISTRY
DEVICE_01099,smartphone,2025-01-22 03:02:34,TELCO_REGISTRY
DEVICE_01100,smartphone,2025-11-29 21:33:11,TELCO_REGISTRY
DEVICE_01101,feature_phone,2024-12-22 21:58:24,TELCO_REGISTRY
DEVICE_01102,smartphone,2023-11-10 14:11:28,TELCO_REGISTRY
DEVICE_01103,smartphone,2023-04-17 18:33:32,TELCO_REGISTRY
DEVICE_01104,smartphone,2024-10-02 04:51:38,TELCO_REGISTRY
DEVICE_01105,feature_phone,2023-08-07 12:35:50,TELCO_REGISTRY
DEVICE_01106,feature_phone,2023-07-20 12:05:06,TELCO_REGISTRY
DEVICE_01107,smartphone,2024-09-21 01:53:45,TELCO_REGISTRY
DEVICE_01108,feature_phone,2023-04-09 22:41:44,TELCO_REGISTRY
DEVICE_01109,feature_phone,2023-04-12 03:01:50,TELCO_REGISTRY
DEVICE_01110,smartphone,2023-12-04 03:53:06,TELCO_REGISTRY
DEVICE_01111,smartphone,2022-12-05 15:17:39,TELCO_REGISTRY
DEVICE_01112,feature_phone,2025-03-31 22:54:44,TELCO_REGISTRY
DEVICE_01113,feature_phone,2024-07-05 05:30:57,TELCO_REGISTRY
DEVICE_01114,feature_phone,2024-09-16 01:04:49,TELCO_REGISTRY
DEVICE_01115,smartphone,2023-07-09 00:53:40,TELCO_REGISTRY
DEVICE_01116,smartphone,2024-03-04 22:31:53,TELCO_REGISTRY
DEVICE_01117,smartphone,2023-04-19 17:54:10,TELCO_REGISTRY
DEVICE_01118,smartphone,2026-01-31 06:45:34,TELCO_REGISTRY
DEVICE_01119,smartphone,2024-01-26 21:59:52,TELCO_REGISTRY
DEVICE_01120,smartphone,2024-05-26 16:06:13,TELCO_REGISTRY
DEVICE_01121,feature_phone,2025-01-18 09:18:42,TELCO_REGISTRY
DEVICE_01122,smartphone,2024-11-07 03:24:22,TELCO_REGISTRY
DEVICE_01123,smartphone,2024-04-01 04:16:11,TELCO_REGISTRY
DEVICE_01124,smartphone,2024-07-23 22:13:13,TELCO_REGISTRY
DEVICE_01125,smartphone,2025-08-10 05:09:18,TELCO_REGISTRY
DEVICE_01126,smartphone,2024-02-24 08:55:52,TELCO_REGISTRY
DEVICE_01127,feature_phone,2023-09-22 16:57:05,TELCO_REGISTRY
DEVICE_01128,feature_phone,2024-11-11 10:12:14,TELCO_REGISTRY
DEVICE_01129,feature_phone,2022-12-07 18:47:09,TELCO_REGISTRY
DEVICE_01130,feature_phone,2023-06-03 00:06:25,TELCO_REGISTRY
DEVICE_01131,feature_phone,2025-09-19 09:45:04,TELCO_REGISTRY
DEVICE_01132,feature_phone,2025-04-13 22:24:43,TELCO_REGISTRY
DEVICE_01133,smartphone,2023-09-18 07:21:30,TELCO_REGISTRY
DEVICE_01134,feature_phone,2025-02-04 15:30:31,TELCO_REGISTRY
DEVICE_01135,smartphone,2023-04-23 08:20:19,TELCO_REGISTRY
DEVICE_01136,feature_phone,2023-02-27 07:25:57,TELCO_REGISTRY
DEVICE_01137,smartphone,2024-07-13 21:38:13,TELCO_REGISTRY
DEVICE_01138,feature_phone,2023-01-05 04:22:35,TELCO_REGISTRY
DEVICE_01139,feature_phone,2025-07-14 00:41:26,TELCO_REGISTRY
DEVICE_01140,feature_phone,2025-05-05 22:13:01,TELCO_REGISTRY
DEVICE_01141,smartphone,2023-04-21 07:22:03,TELCO_REGISTRY
DEVICE_01142,feature_phone,2023-02-09 07:53:40,TELCO_REGISTRY
DEVICE_01143,feature_phone,2023-03-22 00:40:26,TELCO_REGISTRY
DEVICE_01144,feature_phone,2026-02-22 11:57:48,TELCO_REGISTRY
DEVICE_01145,feature_phone,2023-02-07 21:30:42,TELCO_REGISTRY
DEVICE_01146,smartphone,2023-09-13 19:18:33,TELCO_REGISTRY
DEVICE_01147,feature_phone,2024-09-25 19:57:02,TELCO_REGISTRY
DEVICE_01148,smartphone,2024-11-03 22:27:39,TELCO_REGISTRY
DEVICE_01149,feature_phone,2023-01-21 17:49:56,TELCO_REGISTRY
DEVICE_01150,smartphone,2023-01-17 06:23:19,TELCO_REGISTRY
DEVICE_01151,smartphone,2024-12-27 02:19:08,TELCO_REGISTRY
DEVICE_01152,smartphone,2025-12-22 03:40:23,TELCO_REGISTRY
DEVICE_01153,feature_phone,2025-06-08 04:50:27,TELCO_REGISTRY
DEVICE_01154,smartphone,2024-11-26 01:53:51,TELCO_REGISTRY
DEVICE_01155,smartphone,2023-04-05 13:05:01,TELCO_REGISTRY
DEVICE_01156,feature_phone,2024-12-01 11:48:24,TELCO_REGISTRY
DEVICE_01157,feature_phone,2025-02-26 12:19:32,TELCO_REGISTRY
DEVICE_01158,smartphone,2025-04-19 15:05:52,TELCO_REGISTRY
DEVICE_01159,smartphone,2025-11-22 00:38:46,TELCO_REGISTRY
DEVICE_01160,smartphone,2025-06-25 12:41:47,TELCO_REGISTRY
DEVICE_01161,smartphone,2025-02-14 01:38:46,TELCO_REGISTRY
DEVICE_01162,smartphone,2025-03-14 06:08:24,TELCO_REGISTRY
DEVICE_01163,smartphone,2023-08-15 08:56:17,TELCO_REGISTRY
DEVICE_01164,smartphone,2026-03-05 07:26:23,TELCO_REGISTRY
DEVICE_01165,smartphone,2025-01-18 11:31:31,TELCO_REGISTRY
DEVICE_01166,smartphone,2023-03-17 10:17:20,TELCO_REGISTRY
DEVICE_01167,smartphone,2025-03-14 17:57:26,TELCO_REGISTRY
DEVICE_01168,feature_phone,2024-12-19 06:44:09,TELCO_REGISTRY
DEVICE_01169,feature_phone,2023-10-14 00:25:35,TELCO_REGISTRY
DEVICE_01170,feature_phone,2024-02-28 21:53:32,TELCO_REGISTRY
DEVICE_01171,feature_phone,2025-07-07 00:51:07,TELCO_REGISTRY
DEVICE_01172,feature_phone,2024-12-03 18:53:36,TELCO_REGISTRY
DEVICE_01173,smartphone,2024-12-01 05:04:11,TELCO_REGISTRY
DEVICE_01174,feature_phone,2024-07-20 02:32:10,TELCO_REGISTRY
DEVICE_01175,feature_phone,2023-03-05 00:37:11,TELCO_REGISTRY
DEVICE_01176,smartphone,2024-10-30 06:31:46,TELCO_REGISTRY
DEVICE_01177,feature_phone,2025-04-22 15:29:31,TELCO_REGISTRY
DEVICE_01178,feature_phone,2025-08-03 04:07:31,TELCO_REGISTRY
DEVICE_01179,feature_phone,2023-04-26 03:36:10,TELCO_REGISTRY
DEVICE_01180,smartphone,2025-09-13 21:15:54,TELCO_REGISTRY
DEVICE_01181,feature_phone,2023-08-05 07:40:29,TELCO_REGISTRY
DEVICE_01182,smartphone,2025-06-16 22:10:13,TELCO_REGISTRY
DEVICE_01183,smartphone,2023-03-19 08:41:39,TELCO_REGISTRY
DEVICE_01184,feature_phone,2025-07-10 22:49:58,TELCO_REGISTRY
DEVICE_01185,feature_phone,2023-04-15 14:52:13,TELCO_REGISTRY
DEVICE_01186,feature_phone,2022-12-09 00:25:35,TELCO_REGISTRY
DEVICE_01187,smartphone,2025-11-09 05:22:13,TELCO_REGISTRY
DEVICE_01188,smartphone,2025-09-10 00:53:11,TELCO_REGISTRY
DEVICE_01189,smartphone,2023-08-21 11:13:35,TELCO_REGISTRY
DEVICE_01190,feature_phone,2024-12-05 00:12:45,TELCO_REGISTRY
DEVICE_01191,smartphone,2025-09-20 13:52:44,TELCO_REGISTRY
DEVICE_01192,smartphone,2024-12-21 17:28:04,TELCO_REGISTRY
DEVICE_01193,feature_phone,2023-05-14 23:24:18,TELCO_REGISTRY
DEVICE_01194,smartphone,2025-12-11 20:43:35,TELCO_REGISTRY
DEVICE_01195,feature_phone,2025-03-24 07:08:26,TELCO_REGISTRY
DEVICE_01196,smartphone,2025-01-24 12:00:39,TELCO_REGISTRY
DEVICE_01197,feature_phone,2022-11-29 14:56:28,TELCO_REGISTRY
DEVICE_01198,smartphone,2025-02-28 22:31:05,TELCO_REGISTRY
DEVICE_01199,feature_phone,2023-03-22 05:34:17,TELCO_REGISTRY
DEVICE_01200,feature_phone,2023-06-24 22:17:47,TELCO_REGISTRY
DEVICE_01201,smartphone,2026-03-30 19:21:12,TELCO_REGISTRY
DEVICE_01202,smartphone,2023-10-19 00:50:31,TELCO_REGISTRY
DEVICE_01203,feature_phone,2025-07-16 00:08:23,TELCO_REGISTRY
DEVICE_01204,smartphone,2023-06-30 18:41:49,TELCO_REGISTRY
DEVICE_01205,smartphone,2023-08-24 04:18:33,TELCO_REGISTRY
DEVICE_01206,feature_phone,2023-10-23 06:55:29,TELCO_REGISTRY
DEVICE_01207,smartphone,2023-05-02 09:59:06,TELCO_REGISTRY
DEVICE_01208,smartphone,2022-12-12 01:52:19,TELCO_REGISTRY
DEVICE_01209,feature_phone,2023-01-04 01:33:17,TELCO_REGISTRY
DEVICE_01210,feature_phone,2025-07-08 06:31:03,TELCO_REGISTRY
DEVICE_01211,feature_phone,2025-06-03 18:37:38,TELCO_REGISTRY
DEVICE_01212,smartphone,2025-08-30 12:35:35,TELCO_REGISTRY
DEVICE_01213,smartphone,2022-12-10 17:14:39,TELCO_REGISTRY
DEVICE_01214,feature_phone,2024-03-04 23:59:21,TELCO_REGISTRY
DEVICE_01215,feature_phone,2025-09-16 03:11:22,TELCO_REGISTRY
DEVICE_01216,smartphone,2023-03-01 18:29:34,TELCO_REGISTRY
DEVICE_01217,smartphone,2023-06-28 20:09:37,TELCO_REGISTRY
DEVICE_01218,feature_phone,2023-12-23 18:02:24,TELCO_REGISTRY
DEVICE_01219,feature_phone,2025-08-01 00:55:20,TELCO_REGISTRY
DEVICE_01220,feature_phone,2023-01-13 14:43:05,TELCO_REGISTRY
DEVICE_01221,smartphone,2024-06-10 14:29:36,TELCO_REGISTRY
DEVICE_01222,feature_phone,2025-01-06 02:23:33,TELCO_REGISTRY
DEVICE_01223,smartphone,2025-05-28 11:10:20,TELCO_REGISTRY
DEVICE_01224,feature_phone,2025-09-11 01:31:31,TELCO_REGISTRY
DEVICE_01225,smartphone,2024-09-15 17:55:25,TELCO_REGISTRY
DEVICE_01226,smartphone,2024-01-10 23:51:48,TELCO_REGISTRY
DEVICE_01227,smartphone,2023-09-17 08:21:49,TELCO_REGISTRY
DEVICE_01228,smartphone,2025-06-10 04:52:36,TELCO_REGISTRY
DEVICE_01229,smartphone,2024-05-19 01:28:08,TELCO_REGISTRY
DEVICE_01230,feature_phone,2025-03-31 13:59:06,TELCO_REGISTRY
DEVICE_01231,feature_phone,2025-01-10 04:39:46,TELCO_REGISTRY
DEVICE_01232,feature_phone,2025-05-05 17:42:44,TELCO_REGISTRY
DEVICE_01233,feature_phone,2025-09-06 04:13:49,TELCO_REGISTRY
DEVICE_01234,smartphone,2024-04-15 11:06:41,TELCO_REGISTRY
DEVICE_01235,smartphone,2025-09-21 16:34:26,TELCO_REGISTRY
DEVICE_01236,smartphone,2022-12-02 10:15:27,TELCO_REGISTRY
DEVICE_01237,smartphone,2025-01-02 21:35:30,TELCO_REGISTRY
DEVICE_01238,feature_phone,2023-10-29 08:43:50,TELCO_REGISTRY
DEVICE_01239,feature_phone,2024-08-17 04:28:43,TELCO_REGISTRY
DEVICE_01240,feature_phone,2024-05-10 15:37:49,TELCO_REGISTRY
DEVICE_01241,feature_phone,2025-06-12 22:01:58,TELCO_REGISTRY
DEVICE_01242,smartphone,2024-12-06 08:40:02,TELCO_REGISTRY
DEVICE_01243,feature_phone,2023-09-28 03:14:25,TELCO_REGISTRY
DEVICE_01244,smartphone,2025-02-14 09:02:49,TELCO_REGISTRY
DEVICE_01245,feature_phone,2023-11-11 21:46:51,TELCO_REGISTRY
DEVICE_01246,feature_phone,2024-10-10 19:03:29,TELCO_REGISTRY
DEVICE_01247,feature_phone,2023-10-03 16:03:11,TELCO_REGISTRY
DEVICE_01248,feature_phone,2025-05-25 04:56:52,TELCO_REGISTRY
DEVICE_01249,smartphone,2026-04-07 03:09:50,TELCO_REGISTRY
DEVICE_01250,feature_phone,2023-03-07 23:17:06,TELCO_REGISTRY
DEVICE_01251,smartphone,2025-08-05 03:28:59,TELCO_REGISTRY
DEVICE_01252,smartphone,2024-05-03 06:31:34,TELCO_REGISTRY
DEVICE_01253,smartphone,2025-07-28 03:22:17,TELCO_REGISTRY
DEVICE_01254,smartphone,2025-04-14 17:50:25,TELCO_REGISTRY
DEVICE_01255,feature_phone,2023-03-14 05:08:45,TELCO_REGISTRY
DEVICE_01256,smartphone,2023-05-21 00:55:56,TELCO_REGISTRY
DEVICE_01257,feature_phone,2024-12-08 15:33:44,TELCO_REGISTRY
DEVICE_01258,smartphone,2023-01-09 19:36:00,TELCO_REGISTRY
DEVICE_01259,feature_phone,2024-05-03 19:13:23,TELCO_REGISTRY
DEVICE_01260,feature_phone,2023-05-03 11:19:32,TELCO_REGISTRY
DEVICE_01261,smartphone,2026-04-20 02:08:55,TELCO_REGISTRY
DEVICE_01262,smartphone,2025-10-09 04:52:52,TELCO_REGISTRY
DEVICE_01263,feature_phone,2023-12-26 17:39:15,TELCO_REGISTRY
DEVICE_01264,smartphone,2023-02-16 20:40:40,TELCO_REGISTRY
DEVICE_01265,feature_phone,2023-05-02 04:34:41,TELCO_REGISTRY
DEVICE_01266,feature_phone,2024-12-07 09:37:21,TELCO_REGISTRY
DEVICE_01267,smartphone,2024-04-12 05:36:37,TELCO_REGISTRY
DEVICE_01268,feature_phone,2023-08-23 09:10:17,TELCO_REGISTRY
DEVICE_01269,feature_phone,2023-03-11 02:53:13,TELCO_REGISTRY
DEVICE_01270,smartphone,2025-09-24 19:02:51,TELCO_REGISTRY
DEVICE_01271,smartphone,2025-10-17 11:45:30,TELCO_REGISTRY
DEVICE_01272,feature_phone,2024-12-05 09:38:28,TELCO_REGISTRY
DEVICE_01273,feature_phone,2023-05-27 20:24:01,TELCO_REGISTRY
DEVICE_01274,feature_phone,2025-06-01 19:01:24,TELCO_REGISTRY
DEVICE_01275,feature_phone,2025-02-25 07:59:59,TELCO_REGISTRY
DEVICE_01276,smartphone,2024-02-24 07:49:09,TELCO_REGISTRY
DEVICE_01277,smartphone,2025-02-11 16:36:22,TELCO_REGISTRY
DEVICE_01278,smartphone,2024-01-02 18:18:22,TELCO_REGISTRY
DEVICE_01279,feature_phone,2023-05-19 05:16:07,TELCO_REGISTRY
DEVICE_01280,smartphone,2024-06-25 00:57:46,TELCO_REGISTRY
DEVICE_01281,feature_phone,2025-05-30 15:26:45,TELCO_REGISTRY
DEVICE_01282,smartphone,2023-04-13 10:09:19,TELCO_REGISTRY
DEVICE_01283,feature_phone,2024-01-06 06:50:00,TELCO_REGISTRY
DEVICE_01284,smartphone,2025-05-28 08:08:24,TELCO_REGISTRY
DEVICE_01285,smartphone,2024-02-27 09:47:12,TELCO_REGISTRY
DEVICE_01286,feature_phone,2022-12-10 15:50:27,TELCO_REGISTRY
DEVICE_01287,smartphone,2023-12-11 00:36:34,TELCO_REGISTRY
DEVICE_01288,smartphone,2024-12-17 10:54:42,TELCO_REGISTRY
DEVICE_01289,feature_phone,2026-04-10 01:05:29,TELCO_REGISTRY
DEVICE_01290,feature_phone,2024-10-06 16:00:31,TELCO_REGISTRY
DEVICE_01291,smartphone,2025-06-17 10:29:45,TELCO_REGISTRY
DEVICE_01292,feature_phone,2023-02-21 20:37:35,TELCO_REGISTRY
DEVICE_01293,feature_phone,2023-05-31 18:01:19,TELCO_REGISTRY
DEVICE_01294,feature_phone,2025-05-05 03:55:17,TELCO_REGISTRY
DEVICE_01295,feature_phone,2023-01-19 09:32:28,TELCO_REGISTRY
DEVICE_01296,smartphone,2024-08-27 21:56:09,TELCO_REGISTRY
DEVICE_01297,smartphone,2022-12-16 22:39:01,TELCO_REGISTRY
DEVICE_01298,feature_phone,2025-10-04 06:43:25,TELCO_REGISTRY
DEVICE_01299,feature_phone,2022-12-09 18:47:37,TELCO_REGISTRY
DEVICE_01300,smartphone,2024-10-16 03:22:03,TELCO_REGISTRY
DEVICE_01301,smartphone,2025-12-20 16:56:46,TELCO_REGISTRY
DEVICE_01302,smartphone,2023-01-11 17:25:21,TELCO_REGISTRY
DEVICE_01303,feature_phone,2023-07-22 02:34:54,TELCO_REGISTRY
DEVICE_01304,smartphone,2023-12-11 11:09:36,TELCO_REGISTRY
DEVICE_01305,smartphone,2025-05-21 05:26:22,TELCO_REGISTRY
DEVICE_01306,smartphone,2022-12-03 19:09:15,TELCO_REGISTRY
DEVICE_01307,feature_phone,2023-02-04 09:14:04,TELCO_REGISTRY
DEVICE_01308,smartphone,2025-11-24 17:24:22,TELCO_REGISTRY
DEVICE_01309,smartphone,2025-12-27 17:57:53,TELCO_REGISTRY
DEVICE_01310,feature_phone,2025-12-16 11:31:59,TELCO_REGISTRY
DEVICE_01311,feature_phone,2023-04-30 12:02:12,TELCO_REGISTRY
DEVICE_01312,feature_phone,2025-07-21 09:51:04,TELCO_REGISTRY
DEVICE_01313,feature_phone,2024-04-02 00:44:58,TELCO_REGISTRY
DEVICE_01314,smartphone,2023-11-18 06:19:58,TELCO_REGISTRY
DEVICE_01315,feature_phone,2026-02-18 04:54:50,TELCO_REGISTRY
DEVICE_01316,feature_phone,2024-04-07 09:41:58,TELCO_REGISTRY
DEVICE_01317,feature_phone,2024-03-03 12:30:38,TELCO_REGISTRY
DEVICE_01318,feature_phone,2024-01-08 23:39:23,TELCO_REGISTRY
DEVICE_01319,smartphone,2023-08-29 20:03:42,TELCO_REGISTRY
DEVICE_01320,feature_phone,2025-09-20 06:07:45,TELCO_REGISTRY
DEVICE_01321,smartphone,2022-12-10 02:13:37,TELCO_REGISTRY
DEVICE_01322,feature_phone,2023-07-29 13:41:31,TELCO_REGISTRY
DEVICE_01323,feature_phone,2024-03-11 09:07:31,TELCO_REGISTRY
DEVICE_01324,smartphone,2023-02-03 19:04:17,TELCO_REGISTRY
DEVICE_01325,feature_phone,2024-10-24 02:41:21,TELCO_REGISTRY
DEVICE_01326,feature_phone,2023-05-13 08:46:06,TELCO_REGISTRY
DEVICE_01327,smartphone,2023-09-30 03:46:59,TELCO_REGISTRY
DEVICE_01328,smartphone,2026-03-09 09:44:26,TELCO_REGISTRY
DEVICE_01329,feature_phone,2023-06-15 01:11:18,TELCO_REGISTRY
DEVICE_01330,feature_phone,2023-01-21 23:27:31,TELCO_REGISTRY
DEVICE_01331,feature_phone,2023-04-16 08:02:54,TELCO_REGISTRY
DEVICE_01332,feature_phone,2024-03-24 12:49:15,TELCO_REGISTRY
DEVICE_01333,feature_phone,2024-12-03 21:57:27,TELCO_REGISTRY
DEVICE_01334,feature_phone,2024-04-18 01:42:45,TELCO_REGISTRY
DEVICE_01335,smartphone,2024-11-26 02:16:53,TELCO_REGISTRY
DEVICE_01336,feature_phone,2024-01-16 10:04:44,TELCO_REGISTRY
DEVICE_01337,feature_phone,2023-10-23 02:49:56,TELCO_REGISTRY
DEVICE_01338,feature_phone,2025-12-22 23:55:35,TELCO_REGISTRY
DEVICE_01339,smartphone,2024-07-25 04:25:09,TELCO_REGISTRY
DEVICE_01340,smartphone,2025-08-19 12:20:55,TELCO_REGISTRY
DEVICE_01341,smartphone,2023-03-08 19:48:25,TELCO_REGISTRY
DEVICE_01342,feature_phone,2022-12-08 16:39:16,TELCO_REGISTRY
DEVICE_01343,feature_phone,2022-12-30 06:20:22,TELCO_REGISTRY
DEVICE_01344,smartphone,2024-10-15 13:48:17,TELCO_REGISTRY
DEVICE_01345,smartphone,2023-09-24 17:30:26,TELCO_REGISTRY
DEVICE_01346,smartphone,2025-05-03 17:58:14,TELCO_REGISTRY
DEVICE_01347,smartphone,2024-11-13 17:44:13,TELCO_REGISTRY
DEVICE_01348,smartphone,2023-11-22 00:59:39,TELCO_REGISTRY
DEVICE_01349,feature_phone,2026-04-10 20:04:56,TELCO_REGISTRY
DEVICE_01350,feature_phone,2025-12-28 08:53:06,TELCO_REGISTRY
DEVICE_01351,smartphone,2023-05-14 10:35:16,TELCO_REGISTRY
DEVICE_01352,feature_phone,2024-07-15 17:05:27,TELCO_REGISTRY
DEVICE_01353,smartphone,2026-04-02 15:20:04,TELCO_REGISTRY
DEVICE_01354,smartphone,2024-04-02 08:15:08,TELCO_REGISTRY
DEVICE_01355,feature_phone,2023-10-09 15:07:02,TELCO_REGISTRY
DEVICE_01356,feature_phone,2024-12-14 12:55:26,TELCO_REGISTRY
DEVICE_01357,feature_phone,2023-10-03 13:13:42,TELCO_REGISTRY
DEVICE_01358,smartphone,2024-07-19 04:15:46,TELCO_REGISTRY
DEVICE_01359,smartphone,2025-04-08 00:35:26,TELCO_REGISTRY
DEVICE_01360,smartphone,2025-06-12 09:42:07,TELCO_REGISTRY
DEVICE_01361,smartphone,2025-11-26 09:12:25,TELCO_REGISTRY
DEVICE_01362,smartphone,2026-04-06 23:53:18,TELCO_REGISTRY
DEVICE_01363,feature_phone,2023-02-16 04:24:20,TELCO_REGISTRY
DEVICE_01364,feature_phone,2023-06-20 19:19:16,TELCO_REGISTRY
DEVICE_01365,feature_phone,2024-05-25 21:42:34,TELCO_REGISTRY
DEVICE_01366,smartphone,2025-09-29 01:23:33,TELCO_REGISTRY
DEVICE_01367,feature_phone,2024-04-07 10:06:35,TELCO_REGISTRY
DEVICE_01368,smartphone,2023-10-13 11:32:05,TELCO_REGISTRY
DEVICE_01369,smartphone,2025-07-24 21:49:05,TELCO_REGISTRY
DEVICE_01370,smartphone,2026-03-19 07:45:48,TELCO_REGISTRY
DEVICE_01371,feature_phone,2023-05-04 13:31:39,TELCO_REGISTRY
DEVICE_01372,feature_phone,2024-06-16 18:37:17,TELCO_REGISTRY
DEVICE_01373,feature_phone,2023-05-19 16:25:27,TELCO_REGISTRY
DEVICE_01374,smartphone,2025-09-07 06:37:36,TELCO_REGISTRY
DEVICE_01375,smartphone,2025-01-27 09:08:12,TELCO_REGISTRY
DEVICE_01376,feature_phone,2023-08-02 12:02:00,TELCO_REGISTRY
DEVICE_01377,smartphone,2024-11-07 15:31:06,TELCO_REGISTRY
DEVICE_01378,smartphone,2025-06-15 03:03:02,TELCO_REGISTRY
DEVICE_01379,smartphone,2026-01-21 04:36:55,TELCO_REGISTRY
DEVICE_01380,feature_phone,2022-12-05 13:19:24,TELCO_REGISTRY
DEVICE_01381,feature_phone,2024-09-29 03:51:15,TELCO_REGISTRY
DEVICE_01382,feature_phone,2025-10-07 02:57:32,TELCO_REGISTRY
DEVICE_01383,smartphone,2025-10-07 06:48:03,TELCO_REGISTRY
DEVICE_01384,feature_phone,2023-01-18 06:54:00,TELCO_REGISTRY
DEVICE_01385,feature_phone,2024-05-08 21:39:23,TELCO_REGISTRY
DEVICE_01386,feature_phone,2025-01-03 19:35:13,TELCO_REGISTRY
DEVICE_01387,feature_phone,2024-11-03 03:30:52,TELCO_REGISTRY
DEVICE_01388,feature_phone,2023-12-19 11:14:20,TELCO_REGISTRY
DEVICE_01389,feature_phone,2025-12-19 10:03:57,TELCO_REGISTRY
DEVICE_01390,feature_phone,2025-12-10 17:11:00,TELCO_REGISTRY
DEVICE_01391,feature_phone,2023-02-22 04:27:49,TELCO_REGISTRY
DEVICE_01392,feature_phone,2023-11-12 16:54:15,TELCO_REGISTRY
DEVICE_01393,feature_phone,2024-12-25 11:56:32,TELCO_REGISTRY
DEVICE_01394,feature_phone,2024-01-29 14:16:14,TELCO_REGISTRY
DEVICE_01395,smartphone,2023-03-21 18:40:30,TELCO_REGISTRY
DEVICE_01396,feature_phone,2023-03-20 22:43:00,TELCO_REGISTRY
DEVICE_01397,smartphone,2023-01-08 15:36:15,TELCO_REGISTRY
DEVICE_01398,feature_phone,2025-10-07 05:02:23,TELCO_REGISTRY
DEVICE_01399,smartphone,2026-02-24 07:40:34,TELCO_REGISTRY
DEVICE_01400,smartphone,2025-02-01 04:20:27,TELCO_REGISTRY
DEVICE_01401,feature_phone,2023-03-12 13:51:08,TELCO_REGISTRY
DEVICE_01402,feature_phone,2024-02-12 21:17:20,TELCO_REGISTRY
DEVICE_01403,smartphone,2024-09-08 00:12:06,TELCO_REGISTRY
DEVICE_01404,smartphone,2024-12-27 04:34:28,TELCO_REGISTRY
DEVICE_01405,feature_phone,2024-11-13 12:20:07,TELCO_REGISTRY
DEVICE_01406,feature_phone,2025-06-21 21:26:41,TELCO_REGISTRY
DEVICE_01407,smartphone,2024-05-25 23:49:04,TELCO_REGISTRY
DEVICE_01408,feature_phone,2023-12-04 17:26:44,TELCO_REGISTRY
DEVICE_01409,smartphone,2023-05-10 23:11:51,TELCO_REGISTRY
DEVICE_01410,smartphone,2024-05-31 11:08:28,TELCO_REGISTRY
DEVICE_01411,smartphone,2024-07-24 18:47:02,TELCO_REGISTRY
DEVICE_01412,smartphone,2025-03-30 19:47:33,TELCO_REGISTRY
DEVICE_01413,smartphone,2025-06-28 19:36:33,TELCO_REGISTRY
