location_event_id,timestamp,entity_type,entity_id,tower_id,location_id,source,accuracy,confidence
LOCEV_013762,2024-10-20 03:19:55,PHONE,PHONE_00331,TOWER_0057,LOCATION_0107,TOWER_PING,0.61,0.73
LOCEV_013763,2024-05-12 16:33:17,PHONE,PHONE_00623,TOWER_0081,LOCATION_0261,TOWER_PING,0.84,0.78
LOCEV_013764,2026-01-02 15:27:02,PHONE,PHONE_01720,TOWER_0079,LOCATION_0119,TOWER_PING,0.87,0.77
LOCEV_013765,2025-02-03 18:08:16,PHONE,PHONE_00622,TOWER_0125,LOCATION_0105,TOWER_PING,0.95,0.75
LOCEV_013766,2024-10-28 16:25:01,PHONE,PHONE_00554,TOWER_0117,LOCATION_0227,TOWER_PING,0.89,0.8
LOCEV_013767,2025-04-29 05:37:57,PHONE,PHONE_01993,TOWER_0143,LOCATION_0193,TOWER_PING,0.97,0.85
LOCEV_013768,2025-12-17 17:22:33,VEHICLE,VEHICLE_00025,TOWER_0024,LOCATION_0094,TOWER_PING,0.94,0.85
LOCEV_013769,2026-02-23 21:31:36,PERSON,PERSON_0645,TOWER_0041,LOCATION_0201,TOWER_PING,0.82,0.65
LOCEV_013770,2025-09-11 12:41:10,PHONE,PHONE_01592,TOWER_0147,LOCATION_0227,TOWER_PING,0.91,0.74
LOCEV_013771,2024-07-20 12:30:07,PHONE,PHONE_00849,TOWER_0116,LOCATION_0246,TOWER_PING,0.98,0.85
LOCEV_013772,2025-10-08 06:54:48,VEHICLE,VEHICLE_00006,TOWER_0079,LOCATION_0119,TOWER_PING,0.77,0.69
LOCEV_013773,2026-06-21 07:32:59,PHONE,PHONE_01307,TOWER_0114,LOCATION_0074,TOWER_PING,0.56,0.88
LOCEV_013774,2024-10-03 18:30:27,VEHICLE,VEHICLE_00074,TOWER_0061,LOCATION_0001,TOWER_PING,0.95,0.67
LOCEV_013775,2024-03-23 21:08:29,VEHICLE,VEHICLE_00525,TOWER_0082,LOCATION_0092,TOWER_PING,0.53,0.69
LOCEV_013776,2024-07-18 21:46:12,PHONE,PHONE_00572,TOWER_0045,LOCATION_0065,TOWER_PING,0.77,0.85
LOCEV_013777,2024-08-30 22:43:35,PHONE,PHONE_01595,TOWER_0010,LOCATION_0110,TOWER_PING,0.76,0.72
LOCEV_013778,2024-10-16 05:07:42,VEHICLE,VEHICLE_00022,TOWER_0007,LOCATION_0127,TOWER_PING,0.98,0.86
LOCEV_013779,2026-06-01 05:25:07,VEHICLE,VEHICLE_00198,TOWER_0120,LOCATION_0160,TOWER_PING,0.89,0.65
LOCEV_013780,2026-02-19 07:42:41,VEHICLE,VEHICLE_00427,TOWER_0112,LOCATION_0042,TOWER_PING,0.57,0.6
LOCEV_013781,2024-03-24 15:01:47,PERSON,PERSON_0419,TOWER_0026,LOCATION_0186,TOWER_PING,0.91,0.84
LOCEV_013782,2024-12-22 15:14:27,PHONE,PHONE_00030,TOWER_0026,LOCATION_0186,TOWER_PING,0.72,0.81
LOCEV_013783,2024-06-30 08:02:23,PERSON,PERSON_0482,TOWER_0056,LOCATION_0006,TOWER_PING,0.88,0.76
LOCEV_013784,2024-06-03 02:40:02,PERSON,PERSON_1191,TOWER_0101,LOCATION_0281,TOWER_PING,0.55,0.65
LOCEV_013785,2025-10-11 19:35:49,PHONE,PHONE_01739,TOWER_0086,LOCATION_0146,TOWER_PING,0.62,0.85
LOCEV_013786,2024-03-18 21:06:28,PHONE,PHONE_01551,TOWER_0070,LOCATION_0020,TOWER_PING,0.65,0.7
LOCEV_013787,2025-06-16 08:41:02,VEHICLE,VEHICLE_00182,TOWER_0133,LOCATION_0113,TOWER_PING,0.93,0.77
LOCEV_013788,2025-08-09 03:22:17,PHONE,PHONE_00931,TOWER_0064,LOCATION_0184,TOWER_PING,0.92,0.61
LOCEV_013789,2026-04-05 12:12:56,VEHICLE,VEHICLE_00621,TOWER_0035,LOCATION_0205,TOWER_PING,0.94,0.63
LOCEV_013790,2025-09-24 00:45:24,PHONE,PHONE_02000,TOWER_0075,LOCATION_0235,TOWER_PING,0.88,0.8
LOCEV_013791,2025-01-27 06:53:38,PERSON,PERSON_0452,TOWER_0083,LOCATION_0023,TOWER_PING,0.67,0.65
LOCEV_013792,2025-07-12 04:12:07,PERSON,PERSON_0154,TOWER_0070,LOCATION_0020,TOWER_PING,0.93,0.86
LOCEV_013793,2026-04-05 07:40:09,PHONE,PHONE_00667,TOWER_0142,LOCATION_0272,TOWER_PING,0.74,0.89
LOCEV_013794,2025-08-12 14:03:50,VEHICLE,VEHICLE_00058,TOWER_0077,LOCATION_0257,TOWER_PING,0.84,0.78
LOCEV_013795,2025-10-08 20:44:46,PHONE,PHONE_00181,TOWER_0001,LOCATION_0041,TOWER_PING,0.79,0.75
LOCEV_013796,2024-10-29 14:13:41,VEHICLE,VEHICLE_00059,TOWER_0099,LOCATION_0109,TOWER_PING,0.96,0.78
LOCEV_013797,2024-08-31 12:05:05,PHONE,PHONE_02006,TOWER_0088,LOCATION_0258,TOWER_PING,0.52,0.63
LOCEV_013798,2024-07-21 20:08:50,PERSON,PERSON_0802,TOWER_0109,LOCATION_0159,TOWER_PING,0.52,0.71
LOCEV_013799,2025-12-16 04:41:39,VEHICLE,VEHICLE_00591,TOWER_0052,LOCATION_0012,TOWER_PING,0.9,0.76
LOCEV_013800,2026-02-02 22:42:32,PHONE,PHONE_01485,TOWER_0147,LOCATION_0227,TOWER_PING,0.97,0.72
LOCEV_013801,2024-02-09 22:36:33,VEHICLE,VEHICLE_00008,TOWER_0028,LOCATION_0158,TOWER_PING,0.93,0.76
LOCEV_013802,2024-06-03 02:05:54,PERSON,PERSON_0834,TOWER_0045,LOCATION_0065,TOWER_PING,0.81,0.88
LOCEV_013803,2024-01-19 01:04:39,VEHICLE,VEHICLE_00688,TOWER_0065,LOCATION_0275,TOWER_PING,0.69,0.61
LOCEV_013804,2026-02-23 15:53:20,VEHICLE,VEHICLE_00170,TOWER_0096,LOCATION_0056,TOWER_PING,0.81,0.68
LOCEV_013805,2025-11-09 00:01:49,PERSON,PERSON_1364,TOWER_0054,LOCATION_0174,TOWER_PING,0.73,0.85
LOCEV_013806,2026-03-25 16:31:07,PHONE,PHONE_00296,TOWER_0053,LOCATION_0053,TOWER_PING,0.53,0.67
LOCEV_013807,2025-08-26 21:35:35,PHONE,PHONE_01995,TOWER_0006,LOCATION_0036,TOWER_PING,0.94,0.76
LOCEV_013808,2026-04-22 08:08:43,PERSON,PERSON_1004,TOWER_0088,LOCATION_0258,TOWER_PING,0.86,0.77
LOCEV_013809,2025-01-01 18:36:54,VEHICLE,VEHICLE_00480,TOWER_0015,LOCATION_0205,TOWER_PING,0.85,0.88
LOCEV_013810,2025-12-25 22:14:41,PHONE,PHONE_01898,TOWER_0055,LOCATION_0225,TOWER_PING,0.7,0.75
LOCEV_013811,2024-07-16 22:15:28,PHONE,PHONE_01795,TOWER_0118,LOCATION_0068,TOWER_PING,0.89,0.8
LOCEV_013812,2024-04-20 16:20:59,VEHICLE,VEHICLE_00682,TOWER_0120,LOCATION_0160,TOWER_PING,0.79,0.85
LOCEV_013813,2026-03-08 14:53:13,PHONE,PHONE_01844,TOWER_0038,LOCATION_0188,TOWER_PING,0.79,0.62
LOCEV_013814,2024-03-03 23:58:49,VEHICLE,VEHICLE_00645,TOWER_0059,LOCATION_0299,TOWER_PING,0.53,0.67
LOCEV_013815,2024-04-30 20:55:25,PHONE,PHONE_00705,TOWER_0078,LOCATION_0068,TOWER_PING,0.79,0.84
LOCEV_013816,2024-02-17 22:12:39,VEHICLE,VEHICLE_00044,TOWER_0139,LOCATION_0179,TOWER_PING,0.85,0.75
LOCEV_013817,2025-06-12 14:03:08,PHONE,PHONE_00471,TOWER_0022,LOCATION_0282,TOWER_PING,0.63,0.68
LOCEV_013818,2024-08-23 01:28:02,PHONE,PHONE_01309,TOWER_0147,LOCATION_0227,TOWER_PING,0.69,0.72
LOCEV_013819,2026-01-25 07:15:58,VEHICLE,VEHICLE_00644,TOWER_0112,LOCATION_0042,TOWER_PING,0.5,0.69
LOCEV_013820,2025-09-09 22:35:56,PERSON,PERSON_1417,TOWER_0049,LOCATION_0249,TOWER_PING,0.94,0.81
LOCEV_013821,2024-04-28 21:41:41,PHONE,PHONE_01755,TOWER_0040,LOCATION_0300,TOWER_PING,0.88,0.9
LOCEV_013822,2024-12-30 09:24:52,VEHICLE,VEHICLE_00746,TOWER_0073,LOCATION_0153,TOWER_PING,0.86,0.78
LOCEV_013823,2025-04-20 01:18:01,PHONE,PHONE_01635,TOWER_0129,LOCATION_0169,TOWER_PING,0.95,0.61
LOCEV_013824,2026-01-23 23:53:56,PHONE,PHONE_00284,TOWER_0032,LOCATION_0222,TOWER_PING,0.6,0.62
LOCEV_013825,2025-10-08 11:14:19,PERSON,PERSON_1088,TOWER_0073,LOCATION_0153,TOWER_PING,0.9,0.61
LOCEV_013826,2025-08-19 22:42:08,VEHICLE,VEHICLE_00547,TOWER_0071,LOCATION_0221,TOWER_PING,0.96,0.62
LOCEV_013827,2024-05-27 20:45:50,PERSON,PERSON_0381,TOWER_0083,LOCATION_0023,TOWER_PING,0.82,0.82
LOCEV_013828,2026-04-15 15:53:05,PHONE,PHONE_01057,TOWER_0116,LOCATION_0246,TOWER_PING,0.54,0.89
LOCEV_013829,2025-07-07 21:41:40,PHONE,PHONE_00782,TOWER_0064,LOCATION_0184,TOWER_PING,0.71,0.88
LOCEV_013830,2024-06-23 19:47:08,PHONE,PHONE_00035,TOWER_0136,LOCATION_0266,TOWER_PING,0.86,0.78
LOCEV_013831,2024-05-16 17:23:44,PERSON,PERSON_0702,TOWER_0086,LOCATION_0146,TOWER_PING,0.74,0.88
LOCEV_013832,2026-06-03 16:08:11,PHONE,PHONE_01468,TOWER_0138,LOCATION_0248,TOWER_PING,0.9,0.64
LOCEV_013833,2024-06-08 13:24:42,PERSON,PERSON_1319,TOWER_0045,LOCATION_0065,TOWER_PING,0.78,0.76
LOCEV_013834,2024-08-07 13:22:49,VEHICLE,VEHICLE_00192,TOWER_0014,LOCATION_0054,TOWER_PING,0.92,0.74
LOCEV_013835,2024-06-10 11:55:11,PHONE,PHONE_01000,TOWER_0015,LOCATION_0205,TOWER_PING,0.81,0.71
LOCEV_013836,2024-01-16 03:15:49,PHONE,PHONE_00407,TOWER_0050,LOCATION_0290,TOWER_PING,0.52,0.62
LOCEV_013837,2025-07-19 01:39:31,PHONE,PHONE_01204,TOWER_0049,LOCATION_0249,TOWER_PING,0.51,0.88
LOCEV_013838,2024-02-11 14:08:35,VEHICLE,VEHICLE_00668,TOWER_0070,LOCATION_0020,TOWER_PING,0.6,0.61
LOCEV_013839,2025-07-17 16:28:54,VEHICLE,VEHICLE_00352,TOWER_0052,LOCATION_0012,TOWER_PING,0.89,0.64
LOCEV_013840,2026-01-28 16:55:12,PHONE,PHONE_01292,TOWER_0032,LOCATION_0222,TOWER_PING,0.87,0.87
LOCEV_013841,2024-01-09 05:47:40,PHONE,PHONE_01864,TOWER_0133,LOCATION_0113,TOWER_PING,0.7,0.75
LOCEV_013842,2025-01-07 05:16:37,PHONE,PHONE_01600,TOWER_0092,LOCATION_0232,TOWER_PING,0.55,0.84
LOCEV_013843,2024-05-08 09:08:49,PHONE,PHONE_01642,TOWER_0063,LOCATION_0073,TOWER_PING,0.91,0.79
LOCEV_013844,2024-01-08 11:00:50,VEHICLE,VEHICLE_00405,TOWER_0063,LOCATION_0073,TOWER_PING,0.53,0.65
LOCEV_013845,2024-10-24 03:57:01,PERSON,PERSON_0273,TOWER_0003,LOCATION_0003,TOWER_PING,0.64,0.72
LOCEV_013846,2024-06-13 10:57:17,PHONE,PHONE_00627,TOWER_0058,LOCATION_0228,TOWER_PING,0.62,0.72
LOCEV_013847,2026-05-24 20:08:34,PHONE,PHONE_01314,TOWER_0107,LOCATION_0137,TOWER_PING,0.94,0.79
LOCEV_013848,2025-06-27 08:23:30,PHONE,PHONE_00492,TOWER_0141,LOCATION_0141,TOWER_PING,0.55,0.64
LOCEV_013849,2024-03-21 00:33:23,VEHICLE,VEHICLE_00695,TOWER_0131,LOCATION_0171,TOWER_PING,0.58,0.79
LOCEV_013850,2024-10-17 22:41:09,PHONE,PHONE_00680,TOWER_0086,LOCATION_0146,TOWER_PING,0.61,0.9
LOCEV_013851,2024-09-26 21:46:06,PHONE,PHONE_01125,TOWER_0094,LOCATION_0274,TOWER_PING,0.86,0.86
LOCEV_013852,2024-01-23 20:31:28,PHONE,PHONE_00359,TOWER_0034,LOCATION_0134,TOWER_PING,0.68,0.75
LOCEV_013853,2024-10-05 14:02:30,PHONE,PHONE_00774,TOWER_0007,LOCATION_0127,TOWER_PING,0.84,0.76
LOCEV_013854,2024-02-12 12:38:16,VEHICLE,VEHICLE_00174,TOWER_0065,LOCATION_0275,TOWER_PING,0.6,0.7
LOCEV_013855,2024-11-14 09:04:19,PHONE,PHONE_00461,TOWER_0110,LOCATION_0160,TOWER_PING,0.86,0.78
LOCEV_013856,2024-11-15 03:32:22,VEHICLE,VEHICLE_00714,TOWER_0023,LOCATION_0253,TOWER_PING,0.76,0.62
LOCEV_013857,2025-07-12 06:38:27,PHONE,PHONE_00187,TOWER_0008,LOCATION_0278,TOWER_PING,0.96,0.73
LOCEV_013858,2025-04-11 16:50:52,VEHICLE,VEHICLE_00594,TOWER_0023,LOCATION_0253,TOWER_PING,0.71,0.73
LOCEV_013859,2024-08-12 15:38:39,PHONE,PHONE_00195,TOWER_0068,LOCATION_0138,TOWER_PING,0.61,0.86
LOCEV_013860,2025-01-05 08:20:14,PHONE,PHONE_00127,TOWER_0128,LOCATION_0028,TOWER_PING,0.58,0.68
LOCEV_013861,2026-06-21 13:26:25,VEHICLE,VEHICLE_00295,TOWER_0029,LOCATION_0299,TOWER_PING,0.6,0.8
LOCEV_013862,2026-05-16 13:41:05,PHONE,PHONE_00264,TOWER_0107,LOCATION_0137,TOWER_PING,0.78,0.7
LOCEV_013863,2026-05-23 02:27:03,VEHICLE,VEHICLE_00635,TOWER_0026,LOCATION_0186,TOWER_PING,0.87,0.7
LOCEV_013864,2026-05-20 09:29:11,PHONE,PHONE_00771,TOWER_0130,LOCATION_0230,TOWER_PING,0.84,0.63
LOCEV_013865,2025-11-11 11:58:33,VEHICLE,VEHICLE_00448,TOWER_0028,LOCATION_0158,TOWER_PING,0.9,0.68
LOCEV_013866,2025-07-11 06:39:46,PERSON,PERSON_1241,TOWER_0144,LOCATION_0244,TOWER_PING,0.7,0.75
LOCEV_013867,2024-08-14 00:15:06,VEHICLE,VEHICLE_00514,TOWER_0091,LOCATION_0181,TOWER_PING,0.54,0.7
LOCEV_013868,2025-02-15 04:33:56,PERSON,PERSON_1123,TOWER_0133,LOCATION_0113,TOWER_PING,0.86,0.62
LOCEV_013869,2024-10-09 11:49:46,PHONE,PHONE_01828,TOWER_0036,LOCATION_0016,TOWER_PING,0.88,0.72
LOCEV_013870,2025-09-19 18:37:56,PHONE,PHONE_00822,TOWER_0133,LOCATION_0113,TOWER_PING,0.57,0.75
LOCEV_013871,2025-11-05 01:29:42,PHONE,PHONE_00848,TOWER_0079,LOCATION_0119,TOWER_PING,0.75,0.67
LOCEV_013872,2026-01-29 01:59:26,PHONE,PHONE_01027,TOWER_0062,LOCATION_0192,TOWER_PING,0.72,0.85
LOCEV_013873,2024-12-20 19:24:59,PHONE,PHONE_00156,TOWER_0093,LOCATION_0113,TOWER_PING,0.8,0.61
LOCEV_013874,2025-06-02 17:53:50,PERSON,PERSON_0962,TOWER_0099,LOCATION_0109,TOWER_PING,0.92,0.6
LOCEV_013875,2025-10-09 09:29:40,PHONE,PHONE_00776,TOWER_0049,LOCATION_0249,TOWER_PING,0.89,0.75
LOCEV_013876,2024-05-24 20:47:53,PHONE,PHONE_01450,TOWER_0085,LOCATION_0145,TOWER_PING,0.73,0.71
LOCEV_013877,2025-03-01 15:46:27,VEHICLE,VEHICLE_00108,TOWER_0032,LOCATION_0222,TOWER_PING,0.67,0.85
LOCEV_013878,2026-02-12 22:39:45,VEHICLE,VEHICLE_00390,TOWER_0030,LOCATION_0220,TOWER_PING,0.86,0.62
LOCEV_013879,2024-02-23 20:31:43,VEHICLE,VEHICLE_00419,TOWER_0017,LOCATION_0197,TOWER_PING,0.55,0.85
LOCEV_013880,2024-01-02 03:04:05,VEHICLE,VEHICLE_00264,TOWER_0052,LOCATION_0012,TOWER_PING,0.55,0.64
LOCEV_013881,2025-07-30 11:23:50,PHONE,PHONE_01894,TOWER_0105,LOCATION_0155,TOWER_PING,0.53,0.8
LOCEV_013882,2025-06-11 12:45:06,PHONE,PHONE_01059,TOWER_0121,LOCATION_0011,TOWER_PING,0.88,0.71
LOCEV_013883,2025-03-29 04:49:49,PHONE,PHONE_00237,TOWER_0134,LOCATION_0164,TOWER_PING,0.62,0.65
LOCEV_013884,2024-04-13 22:46:40,PERSON,PERSON_0671,TOWER_0063,LOCATION_0073,TOWER_PING,0.73,0.81
LOCEV_013885,2024-04-29 09:26:36,PHONE,PHONE_01975,TOWER_0065,LOCATION_0275,TOWER_PING,0.67,0.76
LOCEV_013886,2025-05-20 12:10:35,PHONE,PHONE_00449,TOWER_0078,LOCATION_0068,TOWER_PING,0.6,0.67
LOCEV_013887,2026-02-09 10:38:22,PHONE,PHONE_00226,TOWER_0043,LOCATION_0173,TOWER_PING,0.51,0.75
LOCEV_013888,2024-12-05 02:30:47,VEHICLE,VEHICLE_00372,TOWER_0054,LOCATION_0174,TOWER_PING,0.56,0.77
LOCEV_013889,2024-03-27 17:47:52,PERSON,PERSON_0088,TOWER_0121,LOCATION_0011,TOWER_PING,0.81,0.73
LOCEV_013890,2024-10-19 08:19:25,PHONE,PHONE_01842,TOWER_0117,LOCATION_0227,TOWER_PING,0.95,0.69
LOCEV_013891,2024-11-07 12:47:38,PHONE,PHONE_01539,TOWER_0091,LOCATION_0181,TOWER_PING,0.89,0.81
LOCEV_013892,2025-11-24 20:49:05,PHONE,PHONE_00061,TOWER_0097,LOCATION_0237,TOWER_PING,0.72,0.87
LOCEV_013893,2024-03-20 04:49:39,PERSON,PERSON_0433,TOWER_0077,LOCATION_0257,TOWER_PING,0.83,0.88
LOCEV_013894,2025-07-25 19:37:04,VEHICLE,VEHICLE_00094,TOWER_0066,LOCATION_0166,TOWER_PING,0.92,0.72
LOCEV_013895,2024-04-23 22:41:25,PHONE,PHONE_01846,TOWER_0035,LOCATION_0205,TOWER_PING,0.96,0.73
LOCEV_013896,2025-10-23 10:50:29,PERSON,PERSON_1180,TOWER_0071,LOCATION_0221,TOWER_PING,0.79,0.72
LOCEV_013897,2024-01-09 20:13:08,PHONE,PHONE_01706,TOWER_0007,LOCATION_0127,TOWER_PING,0.54,0.61
LOCEV_013898,2025-03-28 11:48:43,VEHICLE,VEHICLE_00254,TOWER_0099,LOCATION_0109,TOWER_PING,0.77,0.63
LOCEV_013899,2026-01-25 13:14:30,VEHICLE,VEHICLE_00686,TOWER_0032,LOCATION_0222,TOWER_PING,0.83,0.79
LOCEV_013900,2024-12-29 06:11:04,PHONE,PHONE_01672,TOWER_0134,LOCATION_0164,TOWER_PING,0.54,0.89
LOCEV_013901,2024-12-17 15:19:19,VEHICLE,VEHICLE_00168,TOWER_0085,LOCATION_0145,TOWER_PING,0.87,0.7
LOCEV_013902,2026-05-16 14:27:40,VEHICLE,VEHICLE_00217,TOWER_0104,LOCATION_0014,TOWER_PING,0.64,0.78
LOCEV_013903,2025-08-31 11:02:01,PHONE,PHONE_01942,TOWER_0062,LOCATION_0192,TOWER_PING,0.85,0.73
LOCEV_013904,2024-04-29 07:52:04,PHONE,PHONE_00389,TOWER_0013,LOCATION_0283,TOWER_PING,0.8,0.66
LOCEV_013905,2026-03-02 05:41:51,PHONE,PHONE_01604,TOWER_0125,LOCATION_0105,TOWER_PING,0.96,0.68
LOCEV_013906,2025-06-03 19:39:48,VEHICLE,VEHICLE_00049,TOWER_0003,LOCATION_0003,TOWER_PING,0.9,0.69
LOCEV_013907,2025-04-03 03:30:27,PERSON,PERSON_0353,TOWER_0068,LOCATION_0138,TOWER_PING,0.58,0.81
LOCEV_013908,2025-09-25 10:24:15,VEHICLE,VEHICLE_00206,TOWER_0033,LOCATION_0263,TOWER_PING,0.86,0.77
LOCEV_013909,2025-03-03 12:13:20,VEHICLE,VEHICLE_00565,TOWER_0035,LOCATION_0205,TOWER_PING,0.61,0.75
LOCEV_013910,2025-02-01 19:27:59,VEHICLE,VEHICLE_00432,TOWER_0056,LOCATION_0006,TOWER_PING,0.79,0.82
LOCEV_013911,2024-11-10 15:35:50,VEHICLE,VEHICLE_00365,TOWER_0109,LOCATION_0159,TOWER_PING,0.97,0.89
LOCEV_013912,2024-08-05 21:04:49,VEHICLE,VEHICLE_00090,TOWER_0030,LOCATION_0220,TOWER_PING,0.62,0.63
LOCEV_013913,2024-02-18 08:12:24,PHONE,PHONE_00113,TOWER_0123,LOCATION_0283,TOWER_PING,0.79,0.72
LOCEV_013914,2024-07-04 21:31:23,VEHICLE,VEHICLE_00697,TOWER_0100,LOCATION_0090,TOWER_PING,0.6,0.87
LOCEV_013915,2024-09-03 22:06:00,PHONE,PHONE_00644,TOWER_0055,LOCATION_0225,TOWER_PING,0.55,0.78
LOCEV_013916,2026-04-19 02:14:15,PERSON,PERSON_0998,TOWER_0027,LOCATION_0167,TOWER_PING,0.67,0.61
LOCEV_013917,2025-12-15 07:56:44,PHONE,PHONE_01346,TOWER_0034,LOCATION_0134,TOWER_PING,0.62,0.63
LOCEV_013918,2024-03-02 19:24:34,PHONE,PHONE_00709,TOWER_0032,LOCATION_0222,TOWER_PING,0.65,0.88
LOCEV_013919,2024-06-03 09:01:15,VEHICLE,VEHICLE_00390,TOWER_0012,LOCATION_0212,TOWER_PING,0.64,0.61
LOCEV_013920,2024-07-05 21:37:18,PHONE,PHONE_00890,TOWER_0079,LOCATION_0119,TOWER_PING,0.74,0.73
LOCEV_013921,2026-01-16 19:12:01,VEHICLE,VEHICLE_00267,TOWER_0117,LOCATION_0227,TOWER_PING,0.93,0.81
LOCEV_013922,2024-06-22 19:10:38,VEHICLE,VEHICLE_00513,TOWER_0069,LOCATION_0079,TOWER_PING,0.56,0.78
LOCEV_013923,2025-12-07 19:38:47,PERSON,PERSON_1114,TOWER_0101,LOCATION_0281,TOWER_PING,0.51,0.65
LOCEV_013924,2024-12-10 03:58:12,VEHICLE,VEHICLE_00119,TOWER_0023,LOCATION_0253,TOWER_PING,0.66,0.68
LOCEV_013925,2024-03-10 10:26:37,PHONE,PHONE_01861,TOWER_0051,LOCATION_0231,TOWER_PING,0.96,0.74
LOCEV_013926,2025-09-18 07:55:21,PHONE,PHONE_00341,TOWER_0061,LOCATION_0001,TOWER_PING,0.74,0.83
LOCEV_013927,2026-05-13 22:27:27,VEHICLE,VEHICLE_00642,TOWER_0085,LOCATION_0145,TOWER_PING,0.53,0.78
LOCEV_013928,2025-09-22 23:12:54,PHONE,PHONE_01261,TOWER_0095,LOCATION_0265,TOWER_PING,0.56,0.77
LOCEV_013929,2025-01-09 05:55:29,PHONE,PHONE_01534,TOWER_0030,LOCATION_0220,TOWER_PING,0.91,0.83
LOCEV_013930,2024-02-10 04:57:34,VEHICLE,VEHICLE_00710,TOWER_0107,LOCATION_0137,TOWER_PING,0.84,0.85
LOCEV_013931,2025-01-21 04:32:56,PERSON,PERSON_0742,TOWER_0012,LOCATION_0212,TOWER_PING,0.97,0.73
LOCEV_013932,2024-07-18 13:39:15,VEHICLE,VEHICLE_00208,TOWER_0104,LOCATION_0014,TOWER_PING,0.94,0.76
LOCEV_013933,2025-11-17 06:49:51,VEHICLE,VEHICLE_00549,TOWER_0061,LOCATION_0001,TOWER_PING,0.91,0.88
LOCEV_013934,2025-09-01 18:49:51,VEHICLE,VEHICLE_00655,TOWER_0082,LOCATION_0092,TOWER_PING,0.54,0.67
LOCEV_013935,2024-10-12 00:05:28,PHONE,PHONE_00557,TOWER_0115,LOCATION_0005,TOWER_PING,0.75,0.61
LOCEV_013936,2025-10-16 00:15:46,PERSON,PERSON_0433,TOWER_0031,LOCATION_0151,TOWER_PING,0.64,0.67
LOCEV_013937,2026-01-06 10:06:14,PHONE,PHONE_01103,TOWER_0078,LOCATION_0068,TOWER_PING,0.72,0.62
LOCEV_013938,2024-03-13 12:04:46,PHONE,PHONE_00682,TOWER_0143,LOCATION_0193,TOWER_PING,0.7,0.86
LOCEV_013939,2025-11-07 18:03:14,PERSON,PERSON_0652,TOWER_0086,LOCATION_0146,TOWER_PING,0.91,0.68
LOCEV_013940,2025-08-08 06:03:35,PHONE,PHONE_00074,TOWER_0022,LOCATION_0282,TOWER_PING,0.6,0.63
LOCEV_013941,2024-05-14 16:45:55,PHONE,PHONE_00504,TOWER_0103,LOCATION_0113,TOWER_PING,0.85,0.8
LOCEV_013942,2025-02-10 21:57:23,PHONE,PHONE_00712,TOWER_0069,LOCATION_0079,TOWER_PING,0.75,0.82
LOCEV_013943,2025-09-12 17:19:59,VEHICLE,VEHICLE_00148,TOWER_0058,LOCATION_0228,TOWER_PING,0.56,0.71
LOCEV_013944,2026-01-27 06:49:06,PHONE,PHONE_01370,TOWER_0040,LOCATION_0300,TOWER_PING,0.8,0.84
LOCEV_013945,2025-04-03 23:09:40,VEHICLE,VEHICLE_00275,TOWER_0003,LOCATION_0003,TOWER_PING,0.64,0.8
LOCEV_013946,2025-09-18 09:56:35,VEHICLE,VEHICLE_00560,TOWER_0029,LOCATION_0299,TOWER_PING,0.88,0.86
LOCEV_013947,2025-02-10 12:09:02,PHONE,PHONE_00899,TOWER_0093,LOCATION_0113,TOWER_PING,0.62,0.81
LOCEV_013948,2024-08-06 19:15:36,VEHICLE,VEHICLE_00086,TOWER_0109,LOCATION_0159,TOWER_PING,0.59,0.75
LOCEV_013949,2026-06-15 10:58:52,PHONE,PHONE_01952,TOWER_0054,LOCATION_0174,TOWER_PING,0.95,0.62
LOCEV_013950,2024-03-22 10:44:50,PHONE,PHONE_00714,TOWER_0115,LOCATION_0005,TOWER_PING,0.94,0.84
LOCEV_013951,2024-11-27 00:56:22,PHONE,PHONE_00844,TOWER_0133,LOCATION_0113,TOWER_PING,0.64,0.78
LOCEV_013952,2025-01-01 14:45:56,VEHICLE,VEHICLE_00137,TOWER_0112,LOCATION_0042,TOWER_PING,0.55,0.65
LOCEV_013953,2024-01-06 11:00:28,PHONE,PHONE_01887,TOWER_0021,LOCATION_0011,TOWER_PING,0.71,0.79
LOCEV_013954,2025-12-30 13:28:08,VEHICLE,VEHICLE_00633,TOWER_0149,LOCATION_0069,TOWER_PING,0.61,0.85
LOCEV_013955,2025-05-27 05:00:49,PHONE,PHONE_00330,TOWER_0110,LOCATION_0160,TOWER_PING,0.76,0.69
LOCEV_013956,2024-06-30 06:31:56,PHONE,PHONE_00378,TOWER_0083,LOCATION_0023,TOWER_PING,0.86,0.69
LOCEV_013957,2024-08-14 10:38:38,VEHICLE,VEHICLE_00475,TOWER_0111,LOCATION_0061,TOWER_PING,0.65,0.82
LOCEV_013958,2024-05-30 18:23:06,PERSON,PERSON_0335,TOWER_0120,LOCATION_0160,TOWER_PING,0.72,0.6
LOCEV_013959,2025-01-31 22:10:30,PHONE,PHONE_00002,TOWER_0110,LOCATION_0160,TOWER_PING,0.54,0.64
LOCEV_013960,2024-11-26 12:24:37,VEHICLE,VEHICLE_00057,TOWER_0136,LOCATION_0266,TOWER_PING,0.55,0.88
LOCEV_013961,2025-11-17 13:56:09,PHONE,PHONE_00495,TOWER_0086,LOCATION_0146,TOWER_PING,0.73,0.82
LOCEV_013962,2025-08-27 02:03:57,PHONE,PHONE_00136,TOWER_0099,LOCATION_0109,TOWER_PING,0.66,0.69
