relationship_id,source_entity_id,source_entity_type,target_entity_id,target_entity_type,relationship_type,first_seen,last_seen,frequency,confidence,source_record_id,evidence_count,ground_truth_status
REL_006369,PERSON_1332,PERSON,PERSON_0398,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.44,COLOC_INNOCENT_019,1,INNOCENT
REL_006370,PERSON_1229,PERSON,PERSON_0403,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.36,COLOC_INNOCENT_020,1,INNOCENT
REL_006371,PERSON_1257,PERSON,PERSON_0085,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.53,COLOC_INNOCENT_021,1,INNOCENT
REL_006372,PERSON_0101,PERSON,PERSON_0026,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.36,COLOC_INNOCENT_022,1,INNOCENT
REL_006373,PERSON_0124,PERSON,PERSON_0376,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.43,COLOC_INNOCENT_023,1,INNOCENT
REL_006374,PERSON_1487,PERSON,PERSON_1309,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.32,COLOC_INNOCENT_024,1,INNOCENT
REL_006375,PERSON_1039,PERSON,PERSON_1355,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.41,COLOC_INNOCENT_025,1,INNOCENT
REL_006376,PERSON_0003,PERSON,PERSON_0726,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.33,COLOC_INNOCENT_026,1,INNOCENT
REL_006377,PERSON_0756,PERSON,PERSON_0513,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.4,COLOC_INNOCENT_027,1,INNOCENT
REL_006378,PERSON_0531,PERSON,PERSON_1113,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.42,COLOC_INNOCENT_028,1,INNOCENT
REL_006379,PERSON_0642,PERSON,PERSON_0763,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.43,COLOC_INNOCENT_029,1,INNOCENT
REL_006380,PERSON_1007,PERSON,PERSON_0897,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.48,COLOC_INNOCENT_030,1,INNOCENT
REL_006381,PERSON_0310,PERSON,PERSON_0320,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.54,COLOC_INNOCENT_031,1,INNOCENT
REL_006382,PERSON_1017,PERSON,PERSON_0240,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.37,COLOC_INNOCENT_032,1,INNOCENT
REL_006383,PERSON_0799,PERSON,PERSON_1151,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.38,COLOC_INNOCENT_033,1,INNOCENT
REL_006384,PERSON_1279,PERSON,PERSON_1466,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.34,COLOC_INNOCENT_034,1,INNOCENT
REL_006385,PERSON_0426,PERSON,PERSON_0114,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.37,COLOC_INNOCENT_035,1,INNOCENT
REL_006386,PERSON_0663,PERSON,PERSON_1123,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.37,COLOC_INNOCENT_036,1,INNOCENT
REL_006387,PERSON_0192,PERSON,PERSON_0364,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.39,COLOC_INNOCENT_037,1,INNOCENT
REL_006388,PERSON_1104,PERSON,PERSON_0591,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.44,COLOC_INNOCENT_038,1,INNOCENT
REL_006389,PERSON_0580,PERSON,PERSON_0211,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.41,COLOC_INNOCENT_039,1,INNOCENT
REL_006390,PERSON_0617,PERSON,PERSON_1162,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.34,COLOC_INNOCENT_040,1,INNOCENT
REL_006391,PERSON_1088,PERSON,PERSON_1374,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.52,COLOC_INNOCENT_041,1,INNOCENT
REL_006392,PERSON_1087,PERSON,PERSON_0498,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.32,COLOC_INNOCENT_042,1,INNOCENT
REL_006393,PERSON_1091,PERSON,PERSON_1169,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.35,COLOC_INNOCENT_043,1,INNOCENT
REL_006394,PERSON_0825,PERSON,PERSON_0717,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.55,COLOC_INNOCENT_044,1,INNOCENT
REL_006395,PERSON_1006,PERSON,PERSON_0882,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.45,COLOC_INNOCENT_045,1,INNOCENT
REL_006396,PERSON_1297,PERSON,PERSON_1134,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.33,COLOC_INNOCENT_046,1,INNOCENT
REL_006397,PERSON_0536,PERSON,PERSON_0213,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.35,COLOC_INNOCENT_047,1,INNOCENT
REL_006398,PERSON_0435,PERSON,PERSON_0926,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.31,COLOC_INNOCENT_048,1,INNOCENT
REL_006399,PERSON_0072,PERSON,PERSON_0892,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.49,COLOC_INNOCENT_049,1,INNOCENT
REL_006400,PERSON_1132,PERSON,PERSON_0180,PERSON,CO_LOCATED,2024-01-01 00:00:00,2026-06-30 00:00:00,1,0.52,COLOC_INNOCENT_050,1,INNOCENT
REL_006401,PERSON_1459,PERSON,CASE_0001,CASE,APPEARED_IN_CASE,2025-08-30 04:24:50,2025-08-30 04:24:50,1,0.89,FIR_0001,1,CONFIRMED
REL_006402,PERSON_1237,PERSON,CASE_0001,CASE,APPEARED_IN_CASE,2025-08-30 04:24:50,2025-08-30 04:24:50,1,0.65,FIR_0001,1,CONFIRMED
REL_006403,PERSON_1104,PERSON,CASE_0002,CASE,APPEARED_IN_CASE,2025-07-31 02:37:23,2025-07-31 02:37:23,1,0.79,FIR_0002,1,CONFIRMED
REL_006404,PERSON_0837,PERSON,CASE_0002,CASE,APPEARED_IN_CASE,2025-07-31 02:37:23,2025-07-31 02:37:23,1,0.64,FIR_0002,1,CONFIRMED
REL_006405,PERSON_0833,PERSON,CASE_0003,CASE,APPEARED_IN_CASE,2025-10-16 02:03:43,2025-10-16 02:03:43,1,0.77,FIR_0003,1,CONFIRMED
REL_006406,PERSON_0840,PERSON,CASE_0003,CASE,APPEARED_IN_CASE,2025-10-16 02:03:43,2025-10-16 02:03:43,1,0.63,FIR_0003,1,CONFIRMED
REL_006407,PERSON_1060,PERSON,CASE_0004,CASE,APPEARED_IN_CASE,2025-11-18 23:19:44,2025-11-18 23:19:44,1,0.72,FIR_0004,1,CONFIRMED
REL_006408,PERSON_0853,PERSON,CASE_0004,CASE,APPEARED_IN_CASE,2025-11-18 23:19:44,2025-11-18 23:19:44,1,0.61,FIR_0004,1,CONFIRMED
REL_006409,PERSON_1468,PERSON,CASE_0005,CASE,APPEARED_IN_CASE,2025-05-14 16:02:21,2025-05-14 16:02:21,1,0.94,FIR_0005,1,CONFIRMED
REL_006410,PERSON_0275,PERSON,CASE_0005,CASE,APPEARED_IN_CASE,2025-05-14 16:02:21,2025-05-14 16:02:21,1,0.69,FIR_0005,1,CONFIRMED
REL_006411,PERSON_0266,PERSON,CASE_0006,CASE,APPEARED_IN_CASE,2026-01-01 11:52:31,2026-01-01 11:52:31,1,0.88,FIR_0006,1,CONFIRMED
REL_006412,PERSON_0297,PERSON,CASE_0006,CASE,APPEARED_IN_CASE,2026-01-01 11:52:31,2026-01-01 11:52:31,1,0.7,FIR_0006,1,CONFIRMED
REL_006413,PERSON_1303,PERSON,CASE_0007,CASE,APPEARED_IN_CASE,2025-01-20 15:26:00,2025-01-20 15:26:00,1,0.71,FIR_0007,1,CONFIRMED
REL_006414,PERSON_0568,PERSON,CASE_0007,CASE,APPEARED_IN_CASE,2025-01-20 15:26:00,2025-01-20 15:26:00,1,0.88,FIR_0007,1,CONFIRMED
REL_006415,PERSON_0398,PERSON,CASE_0008,CASE,APPEARED_IN_CASE,2025-05-12 15:08:40,2025-05-12 15:08:40,1,0.84,FIR_0008,1,CONFIRMED
REL_006416,PERSON_0234,PERSON,CASE_0008,CASE,APPEARED_IN_CASE,2025-05-12 15:08:40,2025-05-12 15:08:40,1,0.61,FIR_0008,1,CONFIRMED
REL_006417,PERSON_0945,PERSON,CASE_0009,CASE,APPEARED_IN_CASE,2025-12-02 19:55:34,2025-12-02 19:55:34,1,0.9,FIR_0009,1,CONFIRMED
REL_006418,PERSON_1227,PERSON,CASE_0009,CASE,APPEARED_IN_CASE,2025-12-02 19:55:34,2025-12-02 19:55:34,1,0.89,FIR_0009,1,CONFIRMED
REL_006419,PERSON_0030,PERSON,CASE_0010,CASE,APPEARED_IN_CASE,2025-10-20 19:19:44,2025-10-20 19:19:44,1,0.72,FIR_0010,1,CONFIRMED
REL_006420,PERSON_0028,PERSON,CASE_0010,CASE,APPEARED_IN_CASE,2025-10-20 19:19:44,2025-10-20 19:19:44,1,0.88,FIR_0010,1,CONFIRMED
REL_006421,PERSON_1007,PERSON,CASE_0011,CASE,APPEARED_IN_CASE,2025-06-18 06:34:20,2025-06-18 06:34:20,1,0.77,FIR_0011,1,CONFIRMED
REL_006422,PERSON_0041,PERSON,CASE_0011,CASE,APPEARED_IN_CASE,2025-06-18 06:34:20,2025-06-18 06:34:20,1,0.65,FIR_0011,1,CONFIRMED
REL_006423,PERSON_0580,PERSON,CASE_0012,CASE,APPEARED_IN_CASE,2025-04-05 18:34:43,2025-04-05 18:34:43,1,0.84,FIR_0012,1,CONFIRMED
REL_006424,PERSON_0678,PERSON,CASE_0012,CASE,APPEARED_IN_CASE,2025-04-05 18:34:43,2025-04-05 18:34:43,1,0.88,FIR_0012,1,CONFIRMED
REL_006425,PERSON_0804,PERSON,CASE_0013,CASE,APPEARED_IN_CASE,2025-09-17 17:27:59,2025-09-17 17:27:59,1,0.87,FIR_0013,1,CONFIRMED
REL_006426,PERSON_0101,PERSON,CASE_0014,CASE,APPEARED_IN_CASE,2026-03-14 16:09:19,2026-03-14 16:09:19,1,0.82,FIR_0014,1,CONFIRMED
REL_006427,PERSON_1140,PERSON,CASE_0015,CASE,APPEARED_IN_CASE,2025-04-28 23:38:55,2025-04-28 23:38:55,1,0.85,FIR_0015,1,CONFIRMED
REL_006428,PERSON_0976,PERSON,CASE_0016,CASE,APPEARED_IN_CASE,2025-05-15 11:26:48,2025-05-15 11:26:48,1,0.81,FIR_0016,1,CONFIRMED
REL_006429,PERSON_0518,PERSON,CASE_0017,CASE,APPEARED_IN_CASE,2024-07-12 20:28:49,2024-07-12 20:28:49,1,0.86,FIR_0017,1,CONFIRMED
REL_006430,PERSON_1023,PERSON,CASE_0018,CASE,APPEARED_IN_CASE,2024-08-13 16:52:35,2024-08-13 16:52:35,1,0.92,FIR_0018,1,CONFIRMED
REL_006431,PERSON_1033,PERSON,CASE_0019,CASE,APPEARED_IN_CASE,2025-02-13 16:32:16,2025-02-13 16:32:16,1,0.89,FIR_0019,1,CONFIRMED
REL_006432,PERSON_0006,PERSON,CASE_0020,CASE,APPEARED_IN_CASE,2024-09-05 19:54:30,2024-09-05 19:54:30,1,0.93,FIR_0020,1,CONFIRMED
REL_006433,PERSON_1312,PERSON,CASE_0021,CASE,APPEARED_IN_CASE,2025-11-22 04:20:11,2025-11-22 04:20:11,1,0.71,FIR_0021,1,CONFIRMED
REL_006434,PERSON_0633,PERSON,CASE_0022,CASE,APPEARED_IN_CASE,2024-09-06 14:41:02,2024-09-06 14:41:02,1,0.85,FIR_0022,1,CONFIRMED
REL_006435,PERSON_1381,PERSON,CASE_0023,CASE,APPEARED_IN_CASE,2026-02-13 20:51:46,2026-02-13 20:51:46,1,0.78,FIR_0023,1,CONFIRMED
REL_006436,PERSON_0310,PERSON,CASE_0024,CASE,APPEARED_IN_CASE,2024-06-29 21:15:55,2024-06-29 21:15:55,1,0.81,FIR_0024,1,CONFIRMED
REL_006437,PERSON_0613,PERSON,CASE_0025,CASE,APPEARED_IN_CASE,2025-10-10 19:13:46,2025-10-10 19:13:46,1,0.8,FIR_0025,1,CONFIRMED
REL_006438,PERSON_0817,PERSON,CASE_0026,CASE,APPEARED_IN_CASE,2024-10-26 08:05:28,2024-10-26 08:05:28,1,0.71,FIR_0026,1,CONFIRMED
REL_006439,PERSON_1172,PERSON,CASE_0027,CASE,APPEARED_IN_CASE,2024-08-25 22:38:57,2024-08-25 22:38:57,1,0.78,FIR_0027,1,CONFIRMED
REL_006440,PERSON_1321,PERSON,CASE_0028,CASE,APPEARED_IN_CASE,2024-11-27 17:58:33,2024-11-27 17:58:33,1,0.89,FIR_0028,1,CONFIRMED
REL_006441,PERSON_0386,PERSON,CASE_0029,CASE,APPEARED_IN_CASE,2024-07-18 12:29:57,2024-07-18 12:29:57,1,0.79,FIR_0029,1,CONFIRMED
REL_006442,PERSON_1302,PERSON,CASE_0030,CASE,APPEARED_IN_CASE,2024-06-21 17:57:03,2024-06-21 17:57:03,1,0.76,FIR_0030,1,CONFIRMED
REL_006443,PERSON_0744,PERSON,CASE_0031,CASE,APPEARED_IN_CASE,2025-05-02 12:38:38,2025-05-02 12:38:38,1,0.95,FIR_0031,1,CONFIRMED
REL_006444,PERSON_1045,PERSON,CASE_0032,CASE,APPEARED_IN_CASE,2025-10-21 13:32:41,2025-10-21 13:32:41,1,0.87,FIR_0032,1,CONFIRMED
REL_006445,PERSON_1498,PERSON,CASE_0033,CASE,APPEARED_IN_CASE,2024-08-28 13:57:46,2024-08-28 13:57:46,1,0.84,FIR_0033,1,CONFIRMED
REL_006446,PERSON_0948,PERSON,CASE_0034,CASE,APPEARED_IN_CASE,2025-09-19 06:18:49,2025-09-19 06:18:49,1,0.87,FIR_0034,1,CONFIRMED
REL_006447,PERSON_0958,PERSON,CASE_0035,CASE,APPEARED_IN_CASE,2024-09-05 13:09:41,2024-09-05 13:09:41,1,0.92,FIR_0035,1,CONFIRMED
REL_006448,PERSON_1028,PERSON,CASE_0036,CASE,APPEARED_IN_CASE,2024-06-23 02:22:49,2024-06-23 02:22:49,1,0.73,FIR_0036,1,CONFIRMED
REL_006449,PERSON_0395,PERSON,CASE_0037,CASE,APPEARED_IN_CASE,2025-12-20 03:57:25,2025-12-20 03:57:25,1,0.94,FIR_0037,1,CONFIRMED
REL_006450,PERSON_0308,PERSON,CASE_0038,CASE,APPEARED_IN_CASE,2026-04-24 05:33:21,2026-04-24 05:33:21,1,0.86,FIR_0038,1,CONFIRMED
REL_006451,PERSON_0374,PERSON,CASE_0039,CASE,APPEARED_IN_CASE,2025-03-25 18:32:00,2025-03-25 18:32:00,1,0.7,FIR_0039,1,CONFIRMED
REL_006452,PERSON_0947,PERSON,CASE_0040,CASE,APPEARED_IN_CASE,2025-10-27 19:40:40,2025-10-27 19:40:40,1,0.91,FIR_0040,1,CONFIRMED
REL_006453,PERSON_1179,PERSON,CASE_0041,CASE,APPEARED_IN_CASE,2024-07-04 05:20:46,2024-07-04 05:20:46,1,0.82,FIR_0041,1,CONFIRMED
REL_006454,PERSON_1150,PERSON,CASE_0042,CASE,APPEARED_IN_CASE,2024-09-24 20:49:17,2024-09-24 20:49:17,1,0.93,FIR_0042,1,CONFIRMED
REL_006455,PERSON_0379,PERSON,CASE_0043,CASE,APPEARED_IN_CASE,2025-01-31 01:39:33,2025-01-31 01:39:33,1,0.82,FIR_0043,1,CONFIRMED
REL_006456,PERSON_0023,PERSON,CASE_0044,CASE,APPEARED_IN_CASE,2024-12-10 18:15:46,2024-12-10 18:15:46,1,0.95,FIR_0044,1,CONFIRMED
REL_006457,PERSON_0514,PERSON,CASE_0045,CASE,APPEARED_IN_CASE,2026-01-15 06:55:48,2026-01-15 06:55:48,1,0.7,FIR_0045,1,CONFIRMED
REL_006458,PERSON_0814,PERSON,CASE_0046,CASE,APPEARED_IN_CASE,2026-01-12 05:53:20,2026-01-12 05:53:20,1,0.79,FIR_0046,1,CONFIRMED
REL_006459,PERSON_0075,PERSON,CASE_0047,CASE,APPEARED_IN_CASE,2024-09-12 13:08:26,2024-09-12 13:08:26,1,0.75,FIR_0047,1,CONFIRMED
REL_006460,PERSON_0015,PERSON,CASE_0048,CASE,APPEARED_IN_CASE,2026-01-31 03:50:01,2026-01-31 03:50:01,1,0.71,FIR_0048,1,CONFIRMED
REL_006461,PERSON_0366,PERSON,CASE_0049,CASE,APPEARED_IN_CASE,2025-10-02 05:09:40,2025-10-02 05:09:40,1,0.76,FIR_0049,1,CONFIRMED
REL_006462,PERSON_0704,PERSON,CASE_0050,CASE,APPEARED_IN_CASE,2024-12-26 14:22:56,2024-12-26 14:22:56,1,0.94,FIR_0050,1,CONFIRMED
REL_006463,PERSON_0399,PERSON,CASE_0051,CASE,APPEARED_IN_CASE,2025-05-28 00:46:10,2025-05-28 00:46:10,1,0.87,FIR_0051,1,CONFIRMED
REL_006464,PERSON_0975,PERSON,CASE_0052,CASE,APPEARED_IN_CASE,2026-05-28 15:51:44,2026-05-28 15:51:44,1,0.82,FIR_0052,1,CONFIRMED
REL_006465,PERSON_0441,PERSON,CASE_0053,CASE,APPEARED_IN_CASE,2025-10-11 13:55:54,2025-10-11 13:55:54,1,0.89,FIR_0053,1,CONFIRMED
REL_006466,PERSON_0801,PERSON,CASE_0054,CASE,APPEARED_IN_CASE,2026-03-30 20:02:20,2026-03-30 20:02:20,1,0.93,FIR_0054,1,CONFIRMED
REL_006467,PERSON_1266,PERSON,CASE_0055,CASE,APPEARED_IN_CASE,2025-05-10 01:12:03,2025-05-10 01:12:03,1,0.7,FIR_0055,1,CONFIRMED
REL_006468,PERSON_0014,PERSON,CASE_0056,CASE,APPEARED_IN_CASE,2025-11-30 10:30:37,2025-11-30 10:30:37,1,0.73,FIR_0056,1,CONFIRMED
REL_006469,PERSON_0185,PERSON,CASE_0057,CASE,APPEARED_IN_CASE,2025-08-11 08:59:06,2025-08-11 08:59:06,1,0.89,FIR_0057,1,CONFIRMED
REL_006470,PERSON_0388,PERSON,CASE_0058,CASE,APPEARED_IN_CASE,2024-09-16 09:36:09,2024-09-16 09:36:09,1,0.84,FIR_0058,1,CONFIRMED
REL_006471,PERSON_0175,PERSON,CASE_0059,CASE,APPEARED_IN_CASE,2024-06-20 12:36:43,2024-06-20 12:36:43,1,0.75,FIR_0059,1,CONFIRMED
REL_006472,PERSON_0862,PERSON,CASE_0060,CASE,APPEARED_IN_CASE,2025-03-11 11:54:33,2025-03-11 11:54:33,1,0.72,FIR_0060,1,CONFIRMED
REL_006473,PERSON_0477,PERSON,CASE_0061,CASE,APPEARED_IN_CASE,2025-04-18 11:19:47,2025-04-18 11:19:47,1,0.83,FIR_0061,1,CONFIRMED
REL_006474,PERSON_0699,PERSON,CASE_0062,CASE,APPEARED_IN_CASE,2025-09-20 21:15:06,2025-09-20 21:15:06,1,0.79,FIR_0062,1,CONFIRMED
REL_006475,PERSON_0262,PERSON,CASE_0063,CASE,APPEARED_IN_CASE,2024-12-12 23:02:13,2024-12-12 23:02:13,1,0.89,FIR_0063,1,CONFIRMED
REL_006476,PERSON_0767,PERSON,CASE_0064,CASE,APPEARED_IN_CASE,2025-01-22 17:06:35,2025-01-22 17:06:35,1,0.76,FIR_0064,1,CONFIRMED
REL_006477,PERSON_1196,PERSON,CASE_0065,CASE,APPEARED_IN_CASE,2025-11-14 15:36:57,2025-11-14 15:36:57,1,0.83,FIR_0065,1,CONFIRMED
REL_006478,PERSON_1457,PERSON,CASE_0066,CASE,APPEARED_IN_CASE,2025-08-12 15:32:38,2025-08-12 15:32:38,1,0.89,FIR_0066,1,CONFIRMED
REL_006479,PERSON_0902,PERSON,CASE_0067,CASE,APPEARED_IN_CASE,2025-05-08 01:34:16,2025-05-08 01:34:16,1,0.91,FIR_0067,1,CONFIRMED
REL_006480,PERSON_1298,PERSON,CASE_0068,CASE,APPEARED_IN_CASE,2025-06-11 01:03:49,2025-06-11 01:03:49,1,0.93,FIR_0068,1,CONFIRMED
REL_006481,PERSON_0274,PERSON,CASE_0069,CASE,APPEARED_IN_CASE,2025-10-12 17:26:24,2025-10-12 17:26:24,1,0.72,FIR_0069,1,CONFIRMED
REL_006482,PERSON_0581,PERSON,CASE_0070,CASE,APPEARED_IN_CASE,2026-02-28 15:38:32,2026-02-28 15:38:32,1,0.79,FIR_0070,1,CONFIRMED
REL_006483,PERSON_1239,PERSON,CASE_0071,CASE,APPEARED_IN_CASE,2025-01-20 05:29:46,2025-01-20 05:29:46,1,0.82,FIR_0071,1,CONFIRMED
REL_006484,PERSON_0988,PERSON,CASE_0072,CASE,APPEARED_IN_CASE,2025-04-02 04:16:24,2025-04-02 04:16:24,1,0.75,FIR_0072,1,CONFIRMED
REL_006485,PERSON_1482,PERSON,CASE_0073,CASE,APPEARED_IN_CASE,2025-07-21 10:07:06,2025-07-21 10:07:06,1,0.79,FIR_0073,1,CONFIRMED
REL_006486,PERSON_1064,PERSON,CASE_0074,CASE,APPEARED_IN_CASE,2024-10-08 16:16:33,2024-10-08 16:16:33,1,0.85,FIR_0074,1,CONFIRMED
REL_006487,PERSON_0128,PERSON,CASE_0075,CASE,APPEARED_IN_CASE,2024-07-20 16:29:44,2024-07-20 16:29:44,1,0.84,FIR_0075,1,CONFIRMED
REL_006488,PERSON_1017,PERSON,CASE_0076,CASE,APPEARED_IN_CASE,2024-12-18 01:23:59,2024-12-18 01:23:59,1,0.85,FIR_0076,1,CONFIRMED
REL_006489,PERSON_0260,PERSON,CASE_0077,CASE,APPEARED_IN_CASE,2025-09-05 22:30:16,2025-09-05 22:30:16,1,0.8,FIR_0077,1,CONFIRMED
REL_006490,PERSON_0982,PERSON,CASE_0078,CASE,APPEARED_IN_CASE,2025-03-03 02:23:39,2025-03-03 02:23:39,1,0.79,FIR_0078,1,CONFIRMED
REL_006491,PERSON_1382,PERSON,CASE_0079,CASE,APPEARED_IN_CASE,2025-05-23 03:59:43,2025-05-23 03:59:43,1,0.83,FIR_0079,1,CONFIRMED
REL_006492,PERSON_1474,PERSON,CASE_0080,CASE,APPEARED_IN_CASE,2025-02-14 16:20:31,2025-02-14 16:20:31,1,0.76,FIR_0080,1,CONFIRMED
REL_006493,PERSON_0777,PERSON,CASE_0081,CASE,APPEARED_IN_CASE,2024-09-18 14:03:00,2024-09-18 14:03:00,1,0.94,FIR_0081,1,CONFIRMED
REL_006494,PERSON_0715,PERSON,CASE_0082,CASE,APPEARED_IN_CASE,2025-11-11 21:23:34,2025-11-11 21:23:34,1,0.83,FIR_0082,1,CONFIRMED
REL_006495,PERSON_0232,PERSON,CASE_0083,CASE,APPEARED_IN_CASE,2024-10-25 17:25:35,2024-10-25 17:25:35,1,0.86,FIR_0083,1,CONFIRMED
REL_006496,PERSON_0285,PERSON,CASE_0084,CASE,APPEARED_IN_CASE,2024-11-02 20:20:54,2024-11-02 20:20:54,1,0.92,FIR_0084,1,CONFIRMED
REL_006497,PERSON_1154,PERSON,CASE_0085,CASE,APPEARED_IN_CASE,2024-12-21 09:22:03,2024-12-21 09:22:03,1,0.81,FIR_0085,1,CONFIRMED
REL_006498,PERSON_1417,PERSON,CASE_0086,CASE,APPEARED_IN_CASE,2025-01-16 08:48:18,2025-01-16 08:48:18,1,0.72,FIR_0086,1,CONFIRMED
REL_006499,PERSON_1009,PERSON,CASE_0087,CASE,APPEARED_IN_CASE,2024-11-19 10:55:19,2024-11-19 10:55:19,1,0.86,FIR_0087,1,CONFIRMED
REL_006500,PERSON_0079,PERSON,CASE_0088,CASE,APPEARED_IN_CASE,2025-11-03 12:12:59,2025-11-03 12:12:59,1,0.83,FIR_0088,1,CONFIRMED
REL_006501,PERSON_0507,PERSON,CASE_0089,CASE,APPEARED_IN_CASE,2024-10-12 12:26:04,2024-10-12 12:26:04,1,0.89,FIR_0089,1,CONFIRMED
REL_006502,PERSON_0362,PERSON,CASE_0090,CASE,APPEARED_IN_CASE,2026-03-13 07:17:12,2026-03-13 07:17:12,1,0.81,FIR_0090,1,CONFIRMED
REL_006503,PERSON_0739,PERSON,CASE_0091,CASE,APPEARED_IN_CASE,2024-07-31 16:02:18,2024-07-31 16:02:18,1,0.76,FIR_0091,1,CONFIRMED
REL_006504,PERSON_0821,PERSON,CASE_0092,CASE,APPEARED_IN_CASE,2026-02-20 04:29:09,2026-02-20 04:29:09,1,0.8,FIR_0092,1,CONFIRMED
REL_006505,PERSON_0476,PERSON,CASE_0093,CASE,APPEARED_IN_CASE,2024-11-17 05:26:56,2024-11-17 05:26:56,1,0.79,FIR_0093,1,CONFIRMED
REL_006506,PERSON_0383,PERSON,CASE_0094,CASE,APPEARED_IN_CASE,2026-05-24 10:59:00,2026-05-24 10:59:00,1,0.9,FIR_0094,1,CONFIRMED
REL_006507,PERSON_1176,PERSON,CASE_0095,CASE,APPEARED_IN_CASE,2024-08-23 01:12:19,2024-08-23 01:12:19,1,0.95,FIR_0095,1,CONFIRMED
REL_006508,PERSON_1013,PERSON,CASE_0096,CASE,APPEARED_IN_CASE,2025-10-31 04:47:31,2025-10-31 04:47:31,1,0.72,FIR_0096,1,CONFIRMED
REL_006509,PERSON_0111,PERSON,CASE_0097,CASE,APPEARED_IN_CASE,2026-03-20 01:39:03,2026-03-20 01:39:03,1,0.88,FIR_0097,1,CONFIRMED
REL_006510,PERSON_0873,PERSON,CASE_0098,CASE,APPEARED_IN_CASE,2025-01-26 16:22:54,2025-01-26 16:22:54,1,0.84,FIR_0098,1,CONFIRMED
REL_006511,PERSON_0675,PERSON,CASE_0099,CASE,APPEARED_IN_CASE,2024-12-04 10:27:59,2024-12-04 10:27:59,1,0.78,FIR_0099,1,CONFIRMED
REL_006512,PERSON_0230,PERSON,CASE_0100,CASE,APPEARED_IN_CASE,2024-10-10 19:47:14,2024-10-10 19:47:14,1,0.83,FIR_0100,1,CONFIRMED
REL_006513,PERSON_0523,PERSON,CASE_0101,CASE,APPEARED_IN_CASE,2026-03-05 21:04:36,2026-03-05 21:04:36,1,0.83,FIR_0101,1,CONFIRMED
REL_006514,PERSON_1042,PERSON,CASE_0102,CASE,APPEARED_IN_CASE,2025-08-18 20:48:29,2025-08-18 20:48:29,1,0.89,FIR_0102,1,CONFIRMED
REL_006515,PERSON_0097,PERSON,CASE_0103,CASE,APPEARED_IN_CASE,2025-03-19 13:40:51,2025-03-19 13:40:51,1,0.71,FIR_0103,1,CONFIRMED
REL_006516,PERSON_0816,PERSON,CASE_0104,CASE,APPEARED_IN_CASE,2025-12-03 08:35:00,2025-12-03 08:35:00,1,0.88,FIR_0104,1,CONFIRMED
REL_006517,PERSON_1372,PERSON,CASE_0105,CASE,APPEARED_IN_CASE,2025-07-14 18:59:04,2025-07-14 18:59:04,1,0.75,FIR_0105,1,CONFIRMED
